Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2001,11,84,HOU,Houston Rockets,40,Shandon Anderson,SG,6-6,208,"December 31, 1973",US,4,Georgia
2001,11,419,HOU,Houston Rockets,50,Matt Bullard,PF,6-10,215,"June 5, 1967",US,9,"Colorado, Iowa"
2001,11,501,HOU,Houston Rockets,13,Kelvin Cato,C,6-11,255,"August 26, 1974",US,3,"University of South Alabama, Iowa State"
2001,11,566,HOU,Houston Rockets,52,Jason Collier,C,7-0,260,"September 8, 1977",US,R,"Indiana, Georgia Tech"
2001,11,581,HOU,Houston Rockets,20,Sean Colson,PG,6-0,175,"July 1, 1975",US,R,"Rhode Island, UNC Charlotte"
2001,11,955,HOU,Houston Rockets,3,Steve Francis,PG,6-3,195,"February 21, 1977",US,1,Maryland
2001,11,1697,HOU,Houston Rockets,14,Dan Langhi,SF,6-11,220,"November 28, 1977",US,R,Vanderbilt
2001,11,1990,HOU,Houston Rockets,9,Anthony Miller,PF,6-9,225,"October 22, 1971",US,6,Michigan State
2001,11,2020,HOU,Houston Rockets,5,Cuttino Mobley,SG,6-4,190,"September 1, 1975",US,2,Rhode Island
2001,11,2158,HOU,Houston Rockets,12,Moochie Norris,PG,6-1,175,"July 27, 1973",US,3,"Auburn, University of West Florida"
2001,11,2201,HOU,Houston Rockets,34,Hakeem Olajuwon,C,7-0,255,"January 21, 1963",NG,16,Houston
2001,11,2500,HOU,Houston Rockets,6,Carlos Rogers,C,6-11,220,"February 6, 1971",US,6,"Little Rock, Tennessee State"
2001,11,2821,HOU,Houston Rockets,2,Maurice Taylor,SF,6-9,260,"October 30, 1976",US,3,"Michigan, LSU"
2001,11,2855,HOU,Houston Rockets,21,Kenny Thomas,PF,6-7,261,"July 25, 1977",US,1,New Mexico
2001,11,3187,HOU,Houston Rockets,42,Walt Williams,SF,6-8,219,"April 16, 1970",US,8,Maryland
