Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1990,25,409,POR,Portland Trail Blazers,2,Mark Bryant,PF,6-9,245,"April 25, 1965",US,1,Seton Hall
1990,25,604,POR,Portland Trail Blazers,42,Wayne Cooper,C,6-10,220,"November 16, 1956",US,11,New Orleans
1990,25,786,POR,Portland Trail Blazers,22,Clyde Drexler,SG,6-7,210,"June 22, 1962",US,6,Houston
1990,25,791,POR,Portland Trail Blazers,0,Kevin Duckworth,C,7-0,275,"April 1, 1964",US,3,Eastern Illinois University
1990,25,1385,POR,Portland Trail Blazers,23,Byron Irvin,SG,6-5,190,"December 2, 1966",US,R,"Arkansas, Missouri"
1990,25,1519,POR,Portland Trail Blazers,33,Nate Johnston,PF,6-8,210,"December 18, 1966",US,R,University of Tampa
1990,25,1599,POR,Portland Trail Blazers,25,Jerome Kersey,SF,6-7,215,"June 26, 1962",US,5,Longwood University
1990,25,2296,POR,Portland Trail Blazers,44,Drazen Petrovic,SG,6-5,195,"October 22, 1964",HR,R,
1990,25,2341,POR,Portland Trail Blazers,30,Terry Porter,PG,6-3,195,"April 8, 1963",US,4,University of Wisconsin-Stevens Point
1990,25,2423,POR,Portland Trail Blazers,50,Robert Reid,SF,6-8,205,"August 30, 1955",US,11,St. Mary's University
1990,25,2470,POR,Portland Trail Blazers,3,Clifford Robinson,PF,6-10,225,"December 16, 1966",US,R,UConn
1990,25,3129,POR,Portland Trail Blazers,52,Buck Williams,PF,6-8,215,"March 8, 1960",US,8,Maryland
1990,25,3254,POR,Portland Trail Blazers,21,Danny Young,PG,6-3,175,"July 26, 1962",US,5,Wake Forest
