Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1990,10,251,GSW,Golden State Warriors,33,Uwe Blab,C,7-1,252,"March 26, 1962",DE,4,Indiana
1990,10,282,GSW,Golden State Warriors,10,Manute Bol,C,7-7,200,"October 16, 1962",SS,4,University of Bridgeport
1990,10,994,GSW,Golden State Warriors,12,Winston Garland,PG,6-2,170,"December 19, 1964",US,2,Missouri State University
1990,10,1180,GSW,Golden State Warriors,5,Tim Hardaway,PG,6-0,175,"September 1, 1966",US,R,Texas-El Paso
1990,10,1281,GSW,Golden State Warriors,22,Rod Higgins,PF,6-7,200,"January 31, 1960",US,7,Fresno State
1990,10,1504,GSW,Golden State Warriors,8,Marques Johnson,SF,6-7,218,"February 8, 1956",US,10,UCLA
1990,10,1755,GSW,Golden State Warriors,53,Alton Lister,C,7-0,240,"October 1, 1958",US,8,Arizona State
1990,10,1836,GSW,Golden State Warriors,13,Sarunas Marciulionis,SG,6-5,200,"June 13, 1964",LT,R,
1990,10,2075,GSW,Golden State Warriors,17,Chris Mullin,SF,6-6,200,"July 30, 1963",US,4,St. John's
1990,10,2293,GSW,Golden State Warriors,43,Jim Petersen,C,6-10,235,"February 22, 1962",US,5,Minnesota
1990,10,2447,GSW,Golden State Warriors,23,Mitch Richmond,SG,6-5,215,"June 30, 1965",US,1,Kansas State
1990,10,2607,GSW,Golden State Warriors,45,John Shasky,C,6-11,235,"July 31, 1964",US,1,Minnesota
1990,10,2711,GSW,Golden State Warriors,52,Mike Smrek,C,7-0,250,"August 31, 1962",CA,4,Canisius
1990,10,2817,GSW,Golden State Warriors,44,Leonard Taylor,PF,6-8,220,"May 2, 1966",US,R,California
1990,10,2822,GSW,Golden State Warriors,20,Terry Teagle,SF,6-5,195,"April 10, 1960",US,7,Baylor
1990,10,2890,GSW,Golden State Warriors,3,Tom Tolbert,PF,6-7,235,"October 16, 1965",US,1,"University of California, Irvine, Arizona"
1990,10,2942,GSW,Golden State Warriors,7,Kelvin Upshaw,SG,6-2,180,"January 24, 1963",US,1,Utah
1990,10,3064,GSW,Golden State Warriors,40,Chris Welp,C,7-0,245,"January 2, 1964",DE,2,Washington
