Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2013,30,200,WAS,Washington Wizards,19.0,NBA,SG,56,46,1745,282,687,0.41,91,236,0.39,191,451,0.42,0.48,125,159,0.79,43,168,211,137,50,29,90,113,780,,0
2014,30,200,WAS,Washington Wizards,20.0,NBA,SG,73,73,2530,481,1149,0.42,138,343,0.4,343,806,0.43,0.48,149,189,0.79,54,219,273,243,71,18,128,153,1249,,0
2015,30,200,WAS,Washington Wizards,21.0,NBA,SG,63,59,2107,363,851,0.43,106,259,0.41,257,592,0.43,0.49,130,166,0.78,57,184,241,194,76,18,123,136,962,,0
2016,30,200,WAS,Washington Wizards,22.0,NBA,SG,55,35,1708,359,799,0.45,105,271,0.39,254,528,0.48,0.52,135,176,0.77,41,147,188,162,54,11,112,117,958,,0
2017,30,200,WAS,Washington Wizards,23.0,NBA,SG,77,77,2684,637,1322,0.48,223,552,0.4,414,770,0.54,0.57,282,342,0.82,53,187,240,267,83,21,156,169,1779,,0
2018,30,200,WAS,Washington Wizards,24.0,NBA,SG,82,82,2977,683,1484,0.46,199,530,0.38,484,954,0.51,0.53,292,369,0.79,61,302,363,373,96,36,214,160,1857,,0
2019,30,200,WAS,Washington Wizards,25.0,NBA,SG,82,82,3028,764,1609,0.48,209,596,0.35,555,1013,0.55,0.54,362,448,0.81,89,322,411,448,121,58,224,226,2099,,2
2020,30,200,WAS,Washington Wizards,26.0,NBA,SG,57,57,2053,593,1303,0.46,170,481,0.35,423,822,0.52,0.52,385,457,0.84,52,190,242,347,71,23,194,126,1741,,0
2021,30,200,WAS,Washington Wizards,27.0,NBA,SG,11,11,392,134,274,0.49,27,74,0.36,107,200,0.54,0.54,85,98,0.87,16,44,60,54,14,7,37,27,380,,0
