PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Gary Payton,25,82,82,35.1,7.1,14.1,0.504,0.2,0.7,0.278,6.9,13.5,0.515,0.51,2.0,3.4,0.595,1.3,2.0,3.3,6.0,2.3,0.2,2.1,2.8,16.5
Detlef Schrempf,31,81,80,33.7,5.5,11.1,0.493,0.3,0.8,0.324,5.2,10.3,0.507,0.505,3.7,4.8,0.769,1.8,3.8,5.6,3.4,0.9,0.1,2.1,3.4,15.0
Shawn Kemp,24,79,73,32.9,6.7,12.5,0.5379999999999999,0.0,0.1,0.25,6.7,12.5,0.54,0.539,4.6,6.2,0.741,3.9,6.8,10.8,2.6,1.8,2.1,3.3,3.9,18.1
Kendall Gill,25,79,77,30.8,5.4,12.3,0.44299999999999995,0.5,1.5,0.317,4.9,10.7,0.461,0.462,2.7,3.5,0.782,1.2,2.2,3.4,3.5,1.9,0.4,1.8,2.5,14.1
Sam Perkins,32,81,41,26.8,4.2,9.6,0.43799999999999994,1.2,3.3,0.36700000000000005,3.0,6.3,0.475,0.501,2.7,3.4,0.8009999999999999,1.5,3.0,4.5,1.4,0.8,0.4,1.3,2.4,12.3
Nate McMillan,29,73,8,25.8,2.4,5.4,0.447,0.7,1.8,0.391,1.7,3.6,0.475,0.513,0.4,0.8,0.564,0.7,3.2,3.9,5.3,3.0,0.3,1.7,2.8,6.0
Vincent Askew,27,80,3,21.1,3.4,7.1,0.48100000000000004,0.1,0.4,0.19399999999999998,3.3,6.7,0.498,0.48700000000000004,2.2,2.6,0.8290000000000001,0.8,1.6,2.3,2.4,0.9,0.2,0.9,1.8,9.1
Michael Cage,32,82,42,20.8,2.1,3.8,0.545,0.0,0.0,0.0,2.1,3.8,0.546,0.545,0.4,0.9,0.486,2.0,3.4,5.4,0.5,0.9,0.5,0.6,2.2,4.6
Ricky Pierce,34,51,0,20.0,5.3,11.3,0.47100000000000003,0.1,0.6,0.188,5.2,10.7,0.488,0.47700000000000004,3.7,4.1,0.8959999999999999,0.6,1.1,1.6,1.8,0.8,0.1,1.3,1.6,14.5
Ervin Johnson,26,45,3,6.2,1.0,2.4,0.415,0.0,0.0,,1.0,2.4,0.415,0.415,0.6,1.0,0.63,1.1,1.6,2.6,0.2,0.2,0.5,0.5,1.0,2.6
Chris King,24,15,0,5.7,1.3,3.2,0.396,0.1,0.5,0.28600000000000003,1.1,2.7,0.415,0.41700000000000004,1.0,1.7,0.5770000000000001,0.3,0.7,1.0,0.7,0.3,0.0,0.8,0.8,3.7
Steve Scheffler,26,35,1,4.3,0.8,1.3,0.609,0.0,0.0,,0.8,1.3,0.609,0.609,0.5,0.6,0.95,0.3,0.4,0.7,0.2,0.2,0.0,0.2,0.7,2.1
Rich King,24,27,0,2.9,0.6,1.3,0.441,0.0,0.0,0.0,0.6,1.2,0.455,0.441,0.4,0.8,0.5,0.3,0.4,0.7,0.3,0.0,0.1,0.3,0.7,1.5
Alphonso Ford,22,6,0,2.7,1.2,2.2,0.5379999999999999,0.2,0.2,1.0,1.0,2.0,0.5,0.5770000000000001,0.2,0.3,0.5,0.0,0.0,0.0,0.2,0.3,0.0,0.2,0.3,2.7
