Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1994,24.0,HOU,NBA,PG,22.0,478.0,16.3,0.537,0.281,0.463,4.8,8.8,7.0,31.2,2.3,0.7,19.6,23.3,,0.6,0.5,1.1,0.111,,0.4,1.3,1.7,0.4
1995,25.0,HOU,NBA,PG,22.0,485.0,17.8,0.589,0.355,0.503,2.0,8.1,5.1,28.5,2.3,0.3,13.8,22.9,,1.1,0.3,1.4,0.138,,1.3,0.3,1.6,0.4
1996,26.0,HOU,NBA,PG,8.0,206.0,9.6,0.443,0.358,0.358,0.5,9.4,4.8,26.5,1.5,0.4,16.1,24.8,,-0.3,0.1,-0.2,-0.054,,-2.2,-1.8,-4.0,-0.1
1998,28.0,NJN,NBA,PG,3.0,26.0,4.4,0.333,0.0,0.0,5.2,9.1,7.3,30.5,0.0,2.9,18.2,20.4,,0.0,0.0,-0.1,-0.113,,-4.8,-1.6,-6.4,0.0
1999,29.0,MIL,NBA,PG,3.0,102.0,21.7,0.589,0.031,0.5,0.0,7.1,3.6,48.3,1.6,0.0,15.2,21.5,,0.4,-0.1,0.3,0.131,,3.0,-0.2,2.8,0.1
2001,31.0,MIL,NBA,PG,18.0,682.0,15.3,0.49,0.108,0.349,2.0,10.8,6.6,31.2,1.5,0.3,14.0,25.4,,0.8,0.4,1.2,0.087,,0.2,-1.7,-1.5,0.1
2003,33.0,MIL,NBA,PG,6.0,217.0,13.5,0.575,0.253,0.181,1.7,8.7,5.3,13.0,0.7,0.3,15.9,23.1,,0.2,0.0,0.1,0.028,,2.1,-3.3,-1.2,0.0
2004,34.0,MIN,NBA,PG,16.0,497.0,19.6,0.579,0.297,0.302,0.7,8.1,4.6,27.4,1.3,0.4,15.8,25.8,,1.4,0.1,1.5,0.141,,2.0,-0.5,1.5,0.5
2006,36.0,LAC,NBA,PG,12.0,404.0,18.5,0.548,0.257,0.407,2.8,10.3,6.9,27.0,1.0,0.4,12.4,25.2,,0.9,0.3,1.2,0.14,,2.8,-0.9,1.9,0.4
2008,38.0,BOS,NBA,PG,21.0,264.0,6.2,0.397,0.252,0.153,1.0,6.1,3.6,16.9,1.7,0.3,9.2,23.8,,-0.4,0.3,-0.1,-0.022,,-4.6,-0.1,-4.7,-0.2
