PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Larry Bird,27,23,,961,11.7,22.3,0.524,0.4,0.9,0.41200000000000003,11.3,21.4,0.529,8.5,9.7,0.879,3.2,9.7,12.8,6.9,2.8,1.4,4.4,3.6,32.2,,120,103
Robert Parish,30,23,,869,7.8,16.4,0.478,0.0,0.0,,7.8,16.4,0.478,3.6,5.6,0.6459999999999999,4.3,9.7,14.0,1.5,1.3,2.3,2.5,5.6,19.3,,107,105
Dennis Johnson,29,22,,808,7.8,19.3,0.40399999999999997,0.2,0.4,0.429,7.6,18.9,0.40399999999999997,6.3,7.3,0.867,1.8,3.0,4.8,5.9,1.5,0.4,3.2,4.5,22.1,,106,110
Cedric Maxwell,28,23,,752,5.5,10.9,0.503,0.0,0.1,0.0,5.5,10.8,0.506,6.9,8.9,0.779,3.4,4.4,7.7,3.6,1.4,0.5,3.0,5.0,17.8,,118,110
Kevin McHale,26,23,,702,8.6,17.0,0.504,0.0,0.2,0.0,8.6,16.8,0.51,6.6,8.4,0.777,4.3,5.6,10.0,1.9,0.2,2.4,2.7,5.2,23.7,,118,109
Gerald Henderson,28,23,,616,9.1,18.8,0.485,0.2,0.9,0.273,8.9,18.0,0.496,4.3,6.0,0.72,1.8,2.3,4.1,7.7,2.7,0.1,3.3,6.2,22.8,,111,109
Quinn Buckner,29,23,,268,5.8,14.4,0.405,0.0,0.2,0.0,5.8,14.3,0.41,2.2,4.0,0.545,2.2,4.2,6.4,5.1,2.4,0.0,3.3,9.5,13.9,,91,108
Danny Ainge,24,19,,253,7.9,17.4,0.456,0.4,1.7,0.222,7.5,15.7,0.48100000000000004,1.4,1.9,0.7,0.8,2.3,3.1,7.4,1.7,0.4,2.5,7.0,17.6,,105,110
Scott Wedman,31,17,,226,8.7,20.8,0.41700000000000004,0.9,1.5,0.5710000000000001,7.8,19.3,0.40399999999999997,1.1,2.2,0.5,5.2,5.0,10.2,3.7,1.3,0.0,2.8,4.1,19.3,,99,110
M.L. Carr,33,16,,82,7.8,19.1,0.406,1.2,3.6,0.33299999999999996,6.6,15.5,0.423,6.0,6.6,0.909,3.0,1.8,4.8,2.4,4.2,0.0,1.8,7.8,22.7,,115,106
Greg Kite,22,11,,38,1.3,10.3,0.125,0.0,0.0,,1.3,10.3,0.125,6.4,7.7,0.833,6.4,5.2,11.6,3.9,0.0,1.3,3.9,11.6,9.0,,85,111
Carlos Clark,23,8,,20,9.8,24.5,0.4,0.0,0.0,,9.8,24.5,0.4,2.4,4.9,0.5,2.4,0.0,2.4,2.4,2.4,4.9,2.4,7.3,22.0,,91,106
