PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Calvin Natt,27,5,,195,9.3,18.2,0.514,0.0,0.8,0.0,9.3,17.4,0.536,6.3,9.1,0.6940000000000001,2.8,6.8,9.6,2.3,1.5,0.3,2.5,2.5,25.0,,115,115
Kenny Carr,28,5,,180,8.5,16.1,0.525,0.0,0.0,,8.5,16.1,0.525,3.3,5.2,0.632,3.0,6.6,9.6,1.6,0.5,0.5,2.7,6.0,20.2,,108,116
Darnell Valentine,24,5,,178,8.3,16.6,0.5,0.0,0.0,,8.3,16.6,0.5,8.9,9.7,0.914,0.8,2.2,3.0,11.6,2.5,0.3,3.0,6.4,25.5,,128,115
Jim Paxson,26,5,,172,11.5,22.3,0.513,0.3,1.4,0.2,11.2,20.9,0.534,9.4,11.5,0.825,3.1,2.3,5.4,3.4,0.6,0.0,2.6,3.7,32.6,,124,119
Mychal Thompson,29,4,,121,9.0,17.9,0.5,0.0,0.0,,9.0,17.9,0.5,6.9,9.0,0.773,3.7,8.1,11.8,6.1,2.0,1.2,2.4,4.5,24.8,,122,112
Wayne Cooper,27,5,,104,4.7,12.8,0.37,0.0,0.0,,4.7,12.8,0.37,1.9,3.8,0.5,5.2,4.3,9.5,1.9,0.5,1.9,2.4,6.6,11.4,,92,116
Clyde Drexler,21,5,,85,8.7,20.3,0.429,0.0,0.6,0.0,8.7,19.7,0.441,3.5,4.1,0.857,4.1,5.8,9.9,4.6,2.9,0.6,4.1,6.4,20.9,,98,112
Fat Lever,23,5,,75,5.3,19.7,0.267,1.3,2.0,0.667,3.9,17.7,0.222,5.3,6.6,0.8,6.6,3.3,9.9,5.9,2.6,0.0,2.0,3.9,17.1,,101,115
Audie Norris,23,5,,52,5.7,9.5,0.6,0.0,0.0,,5.7,9.5,0.6,4.7,7.6,0.625,5.7,9.5,15.2,3.8,0.9,0.9,4.7,12.3,16.1,,108,113
Jeff Lamp,24,3,,19,5.2,15.6,0.33299999999999996,0.0,0.0,,5.2,15.6,0.33299999999999996,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,10.4,,63,122
Pete Verhoeven,24,3,,19,0.0,0.0,,0.0,0.0,,0.0,0.0,,5.2,5.2,1.0,0.0,0.0,0.0,0.0,2.6,0.0,2.6,25.9,5.2,,105,115
