Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2001,11,955,HOU,Houston Rockets,23.0,NBA,PG,80.0,79.0,3194.0,9.1,20.3,0.45,2.2,5.6,0.4,6.9,14.7,0.47,6.0,7.3,0.82,3.2,6.0,9.2,8.6,2.3,0.5,4.4,4.6,26.4,,113.0,104.0
2002,11,955,HOU,Houston Rockets,24.0,NBA,PG,57.0,56.0,2343.0,9.8,23.4,0.42,1.6,4.9,0.32,8.2,18.5,0.44,7.6,9.8,0.77,2.4,6.9,9.3,8.4,1.6,0.6,5.1,4.0,28.7,,104.0,109.0
2003,11,955,HOU,Houston Rockets,25.0,NBA,PG,81.0,81.0,3318.0,9.3,21.4,0.44,1.4,3.9,0.35,7.9,17.5,0.45,7.8,9.7,0.8,2.6,5.5,8.1,8.2,2.3,0.7,4.9,4.1,27.8,,109.0,103.0
2004,11,955,HOU,Houston Rockets,26.0,NBA,PG,79.0,79.0,3194.0,7.7,19.1,0.4,1.2,4.3,0.29,6.5,14.8,0.44,5.8,7.4,0.78,2.0,5.4,7.4,8.4,2.4,0.6,5.0,4.4,22.4,,99.0,99.0
2005,22,955,ORL,Orlando Magic,27.0,NBA,PG,78.0,78.0,2978.0,9.6,22.6,0.42,0.6,2.2,0.3,8.9,20.5,0.44,8.5,10.3,0.82,2.1,5.5,7.7,9.3,1.9,0.5,5.4,4.6,28.3,,105.0,108.0
2006,31,955,TOT,Total After Trade,28.0,NBA,"PG,SG",70.0,60.0,2393.0,7.5,17.2,0.44,0.6,1.9,0.3,6.9,15.4,0.45,7.1,9.0,0.79,1.7,4.9,6.5,7.8,1.7,0.4,4.8,4.6,22.7,,104.0,110.0
2006,22,955,ORL,Orlando Magic,28.0,NBA,PG,46.0,45.0,1734.0,7.8,18.0,0.43,0.6,2.2,0.26,7.2,15.8,0.46,7.2,9.1,0.8,1.9,5.0,6.9,8.2,1.6,0.3,4.9,4.5,23.4,,104.0,109.0
2006,20,955,NYK,New York Knicks,28.0,NBA,SG,24.0,15.0,659.0,6.7,15.2,0.44,0.6,1.0,0.54,6.2,14.2,0.44,6.7,8.7,0.76,1.1,4.6,5.7,6.7,1.8,0.5,4.7,5.0,20.7,,103.0,112.0
2007,20,955,NYK,New York Knicks,29.0,NBA,SG,44.0,30.0,1237.0,6.0,14.7,0.41,1.8,4.7,0.38,4.2,9.9,0.42,7.5,9.0,0.83,1.4,5.3,6.7,7.3,1.8,0.5,4.3,5.4,21.3,,111.0,109.0
2008,11,955,HOU,Houston Rockets,30.0,NBA,PG,10.0,3.0,199.0,5.1,15.2,0.33,1.1,4.5,0.24,4.0,10.7,0.38,3.5,6.1,0.56,2.1,4.0,6.1,8.0,2.4,1.3,3.7,6.7,14.7,,91.0,102.0
