Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2008.0,30.0,265,WAS,Washington Wizards,Andray Blatche,21.0,6.0,89.0,7.9,0.42,0.05,0.57,9.1,17.2,13.1,2.0,1.2,5.8,16.0,16.8,-0.1,0.1,0.0,-0.02,-5.3,-0.7,-6.0,-0.1
2008.0,30.0,1432,WAS,Washington Wizards,Antawn Jamison,31.0,6.0,237.0,16.6,0.47,0.26,0.29,9.3,26.3,17.7,5.0,1.8,2.9,8.5,23.9,0.0,0.4,0.3,0.07,1.8,-0.6,1.2,0.2
2008.0,30.0,663,WAS,Washington Wizards,Antonio Daniels,32.0,6.0,154.0,12.7,0.57,0.13,0.55,0.8,9.9,5.3,20.3,0.7,1.1,15.4,14.1,0.2,0.1,0.3,0.08,0.1,-0.5,-0.4,0.1
2008.0,30.0,1240,WAS,Washington Wizards,Brendan Haywood,28.0,6.0,178.0,19.7,0.66,0.0,0.57,8.5,17.8,13.1,5.4,1.2,4.4,9.8,16.4,0.5,0.2,0.8,0.2,1.6,1.5,3.1,0.2
2008.0,30.0,436,WAS,Washington Wizards,Caron Butler,27.0,6.0,246.0,17.7,0.56,0.24,0.36,4.7,11.5,8.1,18.5,2.4,0.4,13.7,22.7,0.3,0.2,0.6,0.11,2.4,0.4,2.9,0.3
2008.0,30.0,2717,WAS,Washington Wizards,Darius Songaila,29.0,5.0,77.0,9.5,0.57,0.0,0.79,6.0,13.7,9.9,9.2,0.7,0.0,19.0,19.6,0.1,0.0,0.1,0.06,-4.2,-0.2,-4.4,0.0
2008.0,30.0,2750,WAS,Washington Wizards,DeShawn Stevenson,26.0,6.0,196.0,12.9,0.55,0.6,0.3,1.2,6.6,3.9,16.6,1.7,0.0,11.7,18.8,0.2,0.1,0.3,0.07,1.9,-0.3,1.6,0.2
2008.0,30.0,1935,WAS,Washington Wizards,Dominic McGuire,22.0,3.0,15.0,14.5,0.57,,,7.7,15.7,11.7,10.0,3.6,5.8,0.0,2.8,0.0,0.0,0.1,0.17,2.2,5.0,7.2,0.0
2008.0,30.0,104,WAS,Washington Wizards,Gilbert Arenas,26.0,4.0,94.0,11.2,0.52,0.33,0.33,0.0,8.8,4.4,22.6,1.2,0.0,16.2,25.1,0.0,0.0,0.0,0.01,-0.5,-2.1,-2.6,0.0
,,3124,,,Mike Wilks,,,,,,,,,,,,,,,,,,,,,,,
2008.0,30.0,3259,WAS,Washington Wizards,Nick Young,22.0,4.0,17.0,1.3,0.23,0.22,0.44,6.8,6.9,6.9,9.7,6.4,0.0,8.5,33.1,-0.1,0.0,-0.1,-0.3,-6.8,-1.0,-7.8,0.0
2008.0,30.0,2272,WAS,Washington Wizards,Oleksiy Pecherov,22.0,3.0,8.0,21.5,0.53,0.0,2.0,0.0,14.7,7.3,0.0,6.8,10.8,0.0,11.3,0.0,0.0,0.0,0.21,1.5,7.0,8.5,0.0
2008.0,30.0,1867,WAS,Washington Wizards,Roger Mason,27.0,6.0,129.0,9.9,0.48,0.36,0.17,0.0,4.6,2.3,9.0,1.3,0.7,3.8,19.5,0.0,0.0,0.0,0.02,-1.3,-1.6,-2.9,0.0
