SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2008,14,LAL,Kobe Bryant,29,21,863,25.0,0.58,0.23,0.42,2.5,13.0,8.0,26.9,2.1,0.7,11.3,33.0,2.4,0.8,3.2,0.18,6.5,0.8,7.4,2.0
2008,14,LAL,Pau Gasol,27,21,836,18.9,0.57,0.0,0.39,8.0,18.7,13.6,16.7,0.7,3.6,12.4,19.6,1.6,0.9,2.5,0.15,3.3,0.9,4.2,1.3
2008,14,LAL,Lamar Odom,28,21,786,15.9,0.55,0.05,0.58,7.3,23.0,15.5,12.6,0.9,2.6,14.6,18.8,0.9,1.0,1.9,0.11,1.2,1.0,2.2,0.8
2008,14,LAL,Derek Fisher,33,21,663,13.8,0.6,0.34,0.5,0.4,7.6,4.1,11.8,3.4,0.3,10.1,13.8,1.1,0.7,1.8,0.13,0.2,2.8,3.0,0.8
2008,14,LAL,Vladimir Radmanovic,27,21,481,11.7,0.55,0.52,0.04,5.8,13.2,9.7,10.3,1.4,0.2,12.0,16.7,0.4,0.4,0.8,0.08,0.8,0.0,0.7,0.3
2008,14,LAL,Sasha Vujacic,23,21,456,10.7,0.56,0.57,0.25,2.1,9.3,5.9,5.5,1.4,0.7,10.5,17.3,0.3,0.3,0.6,0.07,0.4,-0.5,0.0,0.2
2008,14,LAL,Jordan Farmar,21,21,360,9.0,0.49,0.38,0.14,2.4,8.0,5.3,11.7,1.0,0.8,12.2,17.8,-0.1,0.2,0.1,0.01,-0.7,-1.2,-1.9,0.0
2008,14,LAL,Luke Walton,27,21,353,13.2,0.55,0.27,0.37,4.5,13.3,9.1,18.2,1.6,0.9,15.1,17.3,0.4,0.3,0.7,0.1,-0.1,1.3,1.2,0.3
2008,14,LAL,Ronny Turiaf,25,19,187,5.3,0.44,0.0,0.47,3.9,12.5,8.4,3.9,0.6,7.3,17.1,12.9,-0.2,0.2,0.0,-0.0,-5.5,1.8,-3.7,-0.1
2008,14,LAL,Trevor Ariza,22,8,45,15.5,0.62,0.33,0.33,8.1,19.8,14.2,3.7,1.2,1.7,6.8,15.1,0.1,0.1,0.1,0.16,2.0,1.7,3.8,0.1
2008,14,LAL,Didier Ilunga-Mbenga,27,7,30,15.2,0.62,0.0,0.0,12.1,22.3,17.4,0.0,3.5,2.5,11.1,13.8,0.1,0.1,0.1,0.17,-4.3,2.5,-1.8,0.0
2008,14,LAL,Chris Mihm,28,1,3,-42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30.7,-0.1,0.0,-0.1,-0.87,-42.5,-6.3,-48.8,0.0
2008,14,LAL,Coby Karl,24,1,2,8.4,,,,0.0,0.0,0.0,65.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.21,-2.7,6.0,3.3,0.0
2008,14,LAL,Ira Newble,33,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.01,-2.8,-1.7,-4.5,0.0
