Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,24.0,ATL,NBA,SG,3.0,3.0,93.0,14.0,31.0,0.452,0.0,0.0,,14.0,31.0,0.452,0.452,8.0,12.0,0.667,3.0,5.0,8.0,5.0,4.0,0.0,4.0,7.0,36.0
1994,25.0,ATL,NBA,SG,11.0,11.0,324.0,46.0,89.0,0.517,0.0,0.0,,46.0,89.0,0.517,0.517,27.0,38.0,0.711,13.0,16.0,29.0,28.0,7.0,2.0,15.0,26.0,119.0
1995,26.0,ATL,NBA,SG,3.0,1.0,52.0,6.0,14.0,0.429,0.0,0.0,,6.0,14.0,0.429,0.429,9.0,12.0,0.75,3.0,4.0,7.0,5.0,3.0,0.0,2.0,8.0,21.0
1996,27.0,ATL,NBA,SF,10.0,10.0,314.0,35.0,72.0,0.486,0.0,1.0,0.0,35.0,71.0,0.493,0.486,33.0,40.0,0.825,9.0,27.0,36.0,27.0,11.0,6.0,17.0,26.0,103.0
1997,28.0,POR,NBA,SG,4.0,0.0,35.0,2.0,6.0,0.333,0.0,0.0,,2.0,6.0,0.333,0.333,3.0,4.0,0.75,1.0,0.0,1.0,3.0,1.0,0.0,1.0,6.0,7.0
1998,29.0,POR,NBA,SG,4.0,0.0,28.0,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0
1999,30.0,POR,NBA,SF,13.0,0.0,176.0,10.0,28.0,0.357,0.0,1.0,0.0,10.0,27.0,0.37,0.357,15.0,18.0,0.833,10.0,23.0,33.0,5.0,8.0,3.0,3.0,15.0,35.0
2001,32.0,POR,NBA,SG,2.0,0.0,28.0,4.0,10.0,0.4,0.0,0.0,,4.0,10.0,0.4,0.4,2.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,0.0,1.0,3.0,10.0
2002,33.0,CHH,NBA,SG,9.0,0.0,152.0,16.0,41.0,0.39,0.0,0.0,,16.0,41.0,0.39,0.39,16.0,21.0,0.762,7.0,20.0,27.0,13.0,10.0,1.0,12.0,21.0,48.0
2003,34.0,NOH,NBA,SG,4.0,0.0,69.0,5.0,15.0,0.333,0.0,0.0,,5.0,15.0,0.333,0.333,7.0,8.0,0.875,1.0,9.0,10.0,3.0,3.0,0.0,3.0,8.0,17.0
2004,35.0,NOH,NBA,SF,7.0,0.0,168.0,18.0,48.0,0.375,0.0,1.0,0.0,18.0,47.0,0.383,0.375,16.0,18.0,0.889,4.0,15.0,19.0,7.0,6.0,1.0,13.0,13.0,52.0
