Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,1.0,118,ATL,Atlanta Hawks,24.0,NBA,SG,3.0,3.0,93.0,14.0,31.0,0.45,0.0,0.0,,14.0,31.0,0.45,0.45,8.0,12.0,0.67,3.0,5.0,8.0,5.0,4.0,0.0,4.0,7.0,36.0
1994,1.0,118,ATL,Atlanta Hawks,25.0,NBA,SG,11.0,11.0,324.0,46.0,89.0,0.52,0.0,0.0,,46.0,89.0,0.52,0.52,27.0,38.0,0.71,13.0,16.0,29.0,28.0,7.0,2.0,15.0,26.0,119.0
1995,1.0,118,ATL,Atlanta Hawks,26.0,NBA,SG,3.0,1.0,52.0,6.0,14.0,0.43,0.0,0.0,,6.0,14.0,0.43,0.43,9.0,12.0,0.75,3.0,4.0,7.0,5.0,3.0,0.0,2.0,8.0,21.0
1996,1.0,118,ATL,Atlanta Hawks,27.0,NBA,SF,10.0,10.0,314.0,35.0,72.0,0.49,0.0,1.0,0.0,35.0,71.0,0.49,0.49,33.0,40.0,0.82,9.0,27.0,36.0,27.0,11.0,6.0,17.0,26.0,103.0
1997,25.0,118,POR,Portland Trail Blazers,28.0,NBA,SG,4.0,0.0,35.0,2.0,6.0,0.33,0.0,0.0,,2.0,6.0,0.33,0.33,3.0,4.0,0.75,1.0,0.0,1.0,3.0,1.0,0.0,1.0,6.0,7.0
1998,25.0,118,POR,Portland Trail Blazers,29.0,NBA,SG,4.0,0.0,28.0,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0
1999,25.0,118,POR,Portland Trail Blazers,30.0,NBA,SF,13.0,0.0,176.0,10.0,28.0,0.36,0.0,1.0,0.0,10.0,27.0,0.37,0.36,15.0,18.0,0.83,10.0,23.0,33.0,5.0,8.0,3.0,3.0,15.0,35.0
2001,25.0,118,POR,Portland Trail Blazers,32.0,NBA,SG,2.0,0.0,28.0,4.0,10.0,0.4,0.0,0.0,,4.0,10.0,0.4,0.4,2.0,2.0,1.0,1.0,3.0,4.0,4.0,1.0,0.0,1.0,3.0,10.0
2002,,118,CHH,None,33.0,NBA,SG,9.0,0.0,152.0,16.0,41.0,0.39,0.0,0.0,,16.0,41.0,0.39,0.39,16.0,21.0,0.76,7.0,20.0,27.0,13.0,10.0,1.0,12.0,21.0,48.0
2003,19.0,118,NOH,New Orleans Hornets,34.0,NBA,SG,4.0,0.0,69.0,5.0,15.0,0.33,0.0,0.0,,5.0,15.0,0.33,0.33,7.0,8.0,0.88,1.0,9.0,10.0,3.0,3.0,0.0,3.0,8.0,17.0
2004,19.0,118,NOH,New Orleans Hornets,35.0,NBA,SF,7.0,0.0,168.0,18.0,48.0,0.38,0.0,1.0,0.0,18.0,47.0,0.38,0.38,16.0,18.0,0.89,4.0,15.0,19.0,7.0,6.0,1.0,13.0,13.0,52.0
