Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,22.0,PHO,NBA,PF,77.0,14.0,1104.0,4.8,10.1,0.476,0.0,0.1,0.0,4.8,10.0,0.481,3.5,5.6,0.632,2.8,6.0,8.8,1.2,0.8,1.1,2.9,5.8,13.2
1989,24.0,PHO,NBA,PF,2.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,,0.0,4.0,0.0,4.0,8.0,0.5,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,4.0
1990,25.0,CHH,NBA,PF,63.0,2.0,941.0,5.7,10.3,0.55,0.0,0.0,1.0,5.6,10.3,0.549,2.9,4.2,0.682,2.9,4.7,7.5,1.5,1.3,1.2,2.6,5.7,14.2
1991,26.0,CHH,NBA,PF,72.0,6.0,1552.0,5.6,10.6,0.532,0.0,0.0,0.0,5.6,10.6,0.534,3.8,5.8,0.661,3.2,5.6,8.8,1.0,1.1,1.6,2.4,4.9,15.1
1992,27.0,CHH,NBA,PF,82.0,71.0,2223.0,6.9,12.9,0.529,0.0,0.0,0.0,6.9,12.9,0.531,3.2,4.6,0.688,2.9,6.5,9.4,2.1,1.0,1.1,2.3,4.4,16.9
1993,28.0,CHH,NBA,PF,75.0,5.0,1475.0,5.0,9.4,0.529,0.0,0.1,0.0,5.0,9.3,0.533,2.5,4.1,0.604,2.6,6.0,8.6,1.7,1.2,1.3,1.6,5.8,12.4
1994,29.0,CHH,NBA,PF,77.0,18.0,1644.0,5.1,9.7,0.524,0.0,0.0,,5.1,9.7,0.524,2.8,4.3,0.646,2.3,5.5,7.8,2.1,1.3,1.0,1.7,5.0,13.0
1995,30.0,CHH,NBA,PF,21.0,0.0,409.0,4.1,8.8,0.47,0.0,0.1,0.0,4.1,8.7,0.475,2.7,4.5,0.608,1.8,4.8,6.6,1.5,0.6,1.3,1.9,5.6,11.0
1996,31.0,VAN,NBA,PF,25.0,14.0,570.0,5.7,12.0,0.479,0.0,0.0,,5.7,12.0,0.479,3.0,4.9,0.603,2.2,5.0,7.2,0.9,0.6,0.7,2.5,4.7,14.5
