SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2010,26,SAC,Carl Landry,26,28,28,37.6,7.0,13.5,0.52,0.0,0.1,0.33,7.0,13.4,0.52,0.52,3.9,5.3,0.74,2.4,4.1,6.5,0.9,1.0,0.6,1.8,3.1,18.0
2010,26,SAC,Tyreke Evans,20,72,72,37.2,7.4,16.2,0.46,0.5,2.0,0.26,6.9,14.2,0.48,0.47,4.8,6.5,0.75,0.9,4.4,5.3,5.8,1.5,0.4,3.0,2.8,20.1
2010,26,SAC,Kevin Martin,26,22,21,35.2,6.1,15.4,0.4,1.8,5.0,0.36,4.4,10.4,0.42,0.46,5.8,7.0,0.82,0.9,3.4,4.3,2.6,1.0,0.2,1.6,2.3,19.8
2010,26,SAC,Beno Udrih,27,79,41,31.4,5.3,10.6,0.49,0.9,2.5,0.38,4.3,8.1,0.53,0.54,1.5,1.8,0.84,0.5,2.3,2.8,4.7,1.1,0.1,1.7,2.1,12.9
2010,26,SAC,Jason Thompson,23,75,58,31.4,4.9,10.5,0.47,0.0,0.1,0.1,4.9,10.3,0.48,0.47,2.6,3.7,0.72,3.0,5.5,8.5,1.7,0.5,1.0,1.9,3.7,12.5
2010,26,SAC,Spencer Hawes,21,72,59,26.4,4.3,9.3,0.47,0.4,1.2,0.3,4.0,8.0,0.49,0.49,1.0,1.5,0.69,2.0,4.0,6.1,2.2,0.4,1.2,1.8,2.8,10.0
2010,26,SAC,Omri Casspi,21,77,31,25.1,3.9,8.7,0.45,1.0,2.6,0.37,2.9,6.1,0.48,0.5,1.5,2.3,0.67,1.0,3.6,4.5,1.2,0.7,0.2,1.3,1.6,10.3
2010,26,SAC,Francisco GarcAa,28,25,4,23.0,3.3,7.0,0.47,0.9,2.4,0.39,2.4,4.7,0.5,0.53,0.6,0.7,0.88,0.4,2.2,2.6,1.8,0.4,0.8,0.8,2.0,8.1
2010,26,SAC,DontA Greene,21,76,50,21.4,3.2,7.3,0.44,0.9,2.4,0.38,2.3,4.9,0.47,0.5,1.2,1.8,0.64,0.7,2.4,3.1,0.9,0.5,0.7,1.2,2.0,8.5
2010,26,SAC,AndrAs Nocioni,30,75,28,19.7,3.1,7.8,0.4,1.3,3.3,0.39,1.8,4.5,0.41,0.48,0.9,1.3,0.72,0.4,2.5,3.0,1.0,0.4,0.3,0.9,2.1,8.5
2010,26,SAC,Ime Udoka,32,69,2,13.7,1.3,3.5,0.38,0.4,1.3,0.29,0.9,2.2,0.43,0.43,0.6,0.8,0.74,0.7,2.0,2.8,0.8,0.5,0.1,0.6,1.2,3.6
2010,26,SAC,Sergio RodrAguez,23,39,0,13.3,2.3,4.9,0.46,0.4,1.1,0.36,1.9,3.8,0.49,0.5,1.1,1.6,0.69,0.4,0.9,1.3,3.1,0.7,0.1,1.5,1.2,6.0
2010,26,SAC,Desmond Mason,32,5,4,13.2,1.0,2.4,0.42,0.0,0.0,,1.0,2.4,0.42,0.42,0.6,0.8,0.75,0.8,1.8,2.6,0.4,0.2,0.2,0.8,1.0,2.6
2010,26,SAC,Jon Brockman,22,52,4,12.6,1.1,2.0,0.53,0.0,0.0,,1.1,2.0,0.53,0.53,0.7,1.2,0.6,2.0,2.1,4.1,0.4,0.3,0.1,0.4,2.2,2.8
2010,26,SAC,Kenny Thomas,32,26,2,12.0,0.7,1.3,0.49,0.0,0.0,,0.7,1.3,0.49,0.49,0.3,0.5,0.58,1.3,2.0,3.3,0.6,0.4,0.4,0.7,1.6,1.6
2010,26,SAC,Hilton Armstrong,25,6,0,9.3,0.7,2.0,0.33,0.0,0.0,,0.7,2.0,0.33,0.33,0.3,0.3,1.0,0.8,1.5,2.3,0.3,0.3,0.7,0.7,0.8,1.7
2010,26,SAC,Sean May,25,37,4,8.9,1.4,3.0,0.46,0.0,0.1,0.0,1.4,2.9,0.48,0.46,0.6,0.9,0.66,0.5,1.4,1.9,0.5,0.3,0.2,0.5,1.2,3.3
2010,26,SAC,Dominic McGuire,24,10,2,6.7,0.4,1.2,0.33,0.0,0.0,,0.4,1.2,0.33,0.33,0.0,0.2,0.0,0.6,1.2,1.8,0.3,0.1,0.1,0.7,0.3,0.8
2010,26,SAC,Joey Dorsey,26,8,0,6.5,0.5,1.1,0.44,0.0,0.0,,0.5,1.1,0.44,0.44,0.5,1.3,0.4,0.6,1.6,2.3,0.0,0.1,0.1,0.3,1.1,1.5
2010,26,SAC,Garrett Temple,23,5,0,4.6,0.6,1.6,0.38,0.0,0.4,0.0,0.6,1.2,0.5,0.38,1.0,1.0,1.0,0.2,0.4,0.6,0.4,0.2,0.0,0.4,0.2,2.2
