PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Luol Deng,22,63,59,33.8,6.8,14.2,0.479,0.1,0.3,0.364,6.7,13.9,0.48200000000000004,0.483,3.2,4.2,0.77,2.2,4.1,6.3,2.5,0.9,0.5,1.9,1.9,17.0
Ben Wallace,33,50,50,32.5,2.0,5.4,0.373,0.0,0.1,0.0,2.0,5.3,0.37799999999999995,0.373,1.1,2.5,0.424,3.5,5.3,8.8,1.8,1.4,1.6,1.0,1.7,5.1
Ben Gordon,24,72,27,31.8,6.4,14.8,0.434,2.0,4.8,0.41,4.5,10.0,0.445,0.5,3.7,4.1,0.9079999999999999,0.6,2.5,3.1,3.0,0.8,0.1,2.1,2.4,18.6
Kirk Hinrich,27,75,72,31.7,4.4,10.6,0.414,1.1,3.2,0.35,3.3,7.4,0.442,0.467,1.6,1.9,0.831,0.4,2.9,3.3,6.0,1.2,0.3,2.1,3.0,11.5
Drew Gooden,26,18,14,31.0,5.6,12.1,0.461,0.0,0.2,0.0,5.6,11.9,0.467,0.461,2.9,3.6,0.813,3.2,6.1,9.3,1.7,0.7,1.3,1.7,3.3,14.0
Larry Hughes,29,28,25,28.9,4.5,11.5,0.387,0.9,2.4,0.353,3.6,9.1,0.396,0.424,2.2,2.9,0.775,0.4,2.7,3.1,3.1,1.4,0.2,1.6,1.7,12.0
Andrés Nocioni,28,82,27,24.6,4.6,10.7,0.43200000000000005,1.5,4.2,0.364,3.1,6.5,0.47600000000000003,0.504,2.4,3.0,0.807,0.6,3.6,4.2,1.2,0.3,0.5,1.6,3.0,13.2
Joe Smith,32,50,35,22.9,4.5,9.7,0.466,0.0,0.0,0.0,4.5,9.6,0.467,0.466,2.2,2.7,0.807,2.2,3.1,5.3,0.9,0.5,0.6,1.0,2.3,11.2
Chris Duhon,25,66,18,22.6,2.0,5.2,0.387,0.8,2.3,0.348,1.2,2.9,0.418,0.465,1.0,1.2,0.813,0.3,1.5,1.8,4.0,0.7,0.0,1.1,1.4,5.8
Thabo Sefolosha,23,69,22,20.8,2.6,6.1,0.428,0.4,1.3,0.33,2.2,4.8,0.45299999999999996,0.462,1.1,1.5,0.721,0.7,3.0,3.7,1.9,0.9,0.4,1.3,1.9,6.7
Joakim Noah,22,74,31,20.7,2.4,5.0,0.48200000000000004,0.0,0.0,0.0,2.4,4.9,0.484,0.48200000000000004,1.8,2.6,0.691,2.4,3.3,5.6,1.1,0.9,0.9,1.2,2.3,6.6
Tyrus Thomas,21,74,27,18.0,2.5,5.9,0.423,0.0,0.1,0.16699999999999998,2.5,5.9,0.426,0.424,1.7,2.4,0.741,1.4,3.2,4.6,1.2,0.6,1.0,1.0,2.3,6.8
Viktor Khryapa,25,9,0,11.7,1.3,3.4,0.387,0.0,0.1,0.0,1.3,3.3,0.4,0.387,0.9,1.6,0.5710000000000001,0.7,1.6,2.2,0.9,0.7,0.0,0.7,1.2,3.6
Thomas Gardner,22,4,0,11.3,2.3,5.8,0.391,0.8,3.0,0.25,1.5,2.8,0.545,0.457,0.0,0.5,0.0,0.8,0.3,1.0,0.3,0.0,0.0,1.0,1.0,5.3
Adrian Griffin,33,22,2,10.1,1.1,2.7,0.4,0.0,0.0,,1.1,2.7,0.4,0.4,0.1,0.3,0.429,0.9,0.8,1.7,1.0,0.5,0.0,0.7,0.9,2.3
Aaron Gray,23,61,1,10.0,1.7,3.3,0.505,0.0,0.0,0.0,1.7,3.3,0.507,0.505,0.9,1.6,0.5660000000000001,1.1,1.6,2.8,0.7,0.3,0.3,0.9,1.9,4.3
Shannon Brown,22,6,0,3.7,0.5,2.5,0.2,0.0,0.2,0.0,0.5,2.3,0.214,0.2,0.5,1.0,0.5,0.2,0.2,0.3,0.0,0.2,0.3,0.8,0.3,1.5
Demetris Nichols,23,11,0,2.7,0.5,1.4,0.33299999999999996,0.3,0.9,0.3,0.2,0.5,0.4,0.433,0.0,0.0,,0.0,0.4,0.4,0.1,0.0,0.3,0.2,0.4,1.2
Cedric Simmons,22,7,0,2.7,0.3,1.1,0.25,0.0,0.0,,0.3,1.1,0.25,0.25,0.0,0.3,0.0,0.1,0.3,0.4,0.0,0.0,0.0,0.3,0.1,0.6
