PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Al Jefferson,23,82,82,35.6,8.8,17.6,0.5,0.0,0.1,0.0,8.8,17.5,0.502,0.5,3.5,4.8,0.721,3.8,7.4,11.1,1.4,0.9,1.5,2.0,2.7,21.0
Randy Foye,24,39,31,32.3,5.1,11.8,0.429,1.6,3.8,0.41200000000000003,3.5,8.1,0.436,0.495,1.4,1.7,0.815,0.3,2.9,3.3,4.2,0.9,0.1,2.0,2.6,13.1
Sebastian Telfair,22,60,51,32.2,3.7,9.3,0.401,0.5,1.9,0.281,3.2,7.4,0.43200000000000005,0.43,1.3,1.8,0.743,0.3,2.0,2.3,5.9,1.0,0.2,1.9,2.9,9.3
Ryan Gomes,25,82,74,29.7,4.8,10.5,0.457,0.7,2.2,0.33,4.1,8.3,0.491,0.49200000000000005,2.3,2.8,0.83,1.6,4.2,5.8,1.8,0.8,0.1,1.2,1.9,12.6
Marko Jarić,29,75,56,29.2,3.0,7.0,0.43,0.6,1.7,0.36200000000000004,2.4,5.3,0.451,0.473,1.6,2.2,0.742,0.5,2.5,3.0,4.1,1.3,0.4,1.7,2.4,8.3
Rashad McCants,23,75,24,26.9,5.7,12.6,0.45299999999999996,1.9,4.7,0.40700000000000003,3.8,7.9,0.48100000000000004,0.529,1.5,2.1,0.748,0.7,2.1,2.7,2.2,0.9,0.2,2.3,3.1,14.9
Kirk Snyder,24,27,18,25.2,3.1,6.0,0.516,0.1,0.5,0.214,3.0,5.4,0.544,0.525,2.1,2.9,0.753,0.9,3.3,4.2,2.1,0.7,0.5,1.8,1.8,8.4
Corey Brewer,21,79,35,22.8,2.3,6.2,0.374,0.1,0.5,0.19399999999999998,2.2,5.7,0.389,0.382,1.1,1.4,0.8,1.0,2.7,3.7,1.4,1.0,0.3,1.1,2.4,5.8
Theo Ratliff,34,10,6,21.4,2.3,4.5,0.511,0.0,0.1,0.0,2.3,4.4,0.523,0.511,1.7,2.5,0.68,1.3,2.6,3.9,0.7,0.3,1.9,1.2,3.0,6.3
Craig Smith,24,77,11,20.1,3.9,6.9,0.563,0.0,0.1,0.0,3.9,6.7,0.5720000000000001,0.563,1.7,2.6,0.665,1.6,3.0,4.6,0.8,0.5,0.2,1.2,2.8,9.4
Antoine Walker,31,46,1,19.4,3.0,8.2,0.363,1.3,4.1,0.324,1.6,4.1,0.401,0.444,0.8,1.4,0.53,1.2,2.4,3.7,1.0,0.7,0.2,1.0,1.7,8.0
Greg Buckner,31,31,4,16.8,1.5,3.8,0.385,0.5,1.6,0.3,1.0,2.2,0.44799999999999995,0.449,0.6,0.7,0.8640000000000001,0.3,1.8,2.1,1.3,0.7,0.1,0.9,2.0,4.0
Gerald Green,22,29,0,12.3,1.7,5.1,0.331,0.5,1.3,0.385,1.2,3.8,0.312,0.382,1.2,1.4,0.8290000000000001,0.4,1.8,2.1,1.0,0.3,0.1,1.1,1.5,5.1
Michael Doleac,30,24,8,10.7,1.2,2.6,0.444,0.0,0.0,,1.2,2.6,0.444,0.444,0.0,0.1,0.5,0.7,1.4,2.0,0.3,0.4,0.4,0.5,1.8,2.4
Chris Richard,23,52,3,10.7,0.8,1.7,0.47100000000000003,0.0,0.0,,0.8,1.7,0.47100000000000003,0.47100000000000003,0.3,0.5,0.593,1.0,1.6,2.6,0.3,0.2,0.2,0.5,1.6,1.9
Mark Madsen,32,20,6,7.6,0.2,1.0,0.158,0.0,0.0,,0.2,1.0,0.158,0.158,0.2,0.6,0.25,0.9,1.0,1.9,0.2,0.2,0.1,0.5,1.3,0.5
