Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2011,5,114,CHI,Charlotte Bobcats,24.0,NBA,C,82.0,0.0,989.0,4.2,7.6,0.55,0.0,0.0,,4.2,7.6,0.55,3.9,7.8,0.5,6.0,10.4,16.4,1.7,1.1,3.0,3.4,8.2,12.3,,104.0,97.0
2012,5,114,CHI,Charlotte Bobcats,25.0,NBA,C,66.0,2.0,971.0,4.4,8.7,0.51,0.0,0.0,,4.4,8.7,0.51,2.6,5.7,0.46,7.0,12.4,19.4,1.8,1.7,3.8,3.8,6.7,11.4,,97.0,92.0
2013,11,114,HOU,Houston Rockets,26.0,NBA,C,82.0,82.0,2464.0,6.7,12.4,0.54,0.0,0.0,0.0,6.7,12.4,0.54,3.4,6.1,0.56,5.6,13.8,19.4,1.5,0.9,1.8,3.5,4.5,16.9,,105.0,103.0
2014,11,114,HOU,Houston Rockets,27.0,NBA,C,48.0,19.0,968.0,5.2,9.8,0.53,0.0,0.0,,5.2,9.8,0.53,4.0,6.5,0.62,5.2,14.3,19.5,1.3,0.7,1.9,3.0,4.7,14.4,,109.0,103.0
2015,19,114,NOP,New Orleans Pelicans,28.0,NBA,C,76.0,76.0,1982.0,5.6,10.9,0.52,0.0,0.0,,5.6,10.9,0.52,3.5,6.0,0.58,6.5,13.4,19.8,1.9,0.8,1.4,2.5,3.8,14.8,,112.0,105.0
2016,19,114,NOP,New Orleans Pelicans,29.0,NBA,C,68.0,64.0,1178.0,4.4,8.2,0.53,0.0,0.0,,4.4,8.2,0.53,2.6,4.7,0.55,5.1,12.4,17.4,1.1,0.9,1.0,2.5,5.2,11.3,,106.0,108.0
2017,19,114,NOP,New Orleans Pelicans,30.0,NBA,C,31.0,19.0,482.0,3.1,6.6,0.48,0.0,0.0,,3.1,6.6,0.48,2.3,4.0,0.59,4.9,11.7,16.6,1.5,0.5,1.0,1.4,5.2,8.6,,114.0,107.0
2018,31,114,TOT,Total After Trade,31.0,NBA,C,18.0,0.0,182.0,2.4,5.8,0.41,0.0,0.0,,2.4,5.8,0.41,1.1,3.4,0.31,2.4,10.0,12.4,0.8,0.5,1.1,2.4,5.3,5.8,,76.0,110.0
2018,19,114,NOP,New Orleans Pelicans,31.0,NBA,C,14.0,0.0,121.0,2.8,6.3,0.44,0.0,0.0,,2.8,6.3,0.44,1.6,4.7,0.33,2.8,11.8,14.6,0.8,0.4,0.8,2.0,5.5,7.1,,85.0,109.0
2018,5,114,CHI,Charlotte Bobcats,31.0,NBA,C,4.0,0.0,61.0,1.6,4.8,0.33,0.0,0.0,,1.6,4.8,0.33,0.0,0.8,0.0,1.6,6.4,8.0,0.8,0.8,1.6,3.2,4.8,3.2,,52.0,112.0
