Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1987,6.0,2136,CLE,Cleveland Cavaliers,23.0,NBA,SF,59.0,630.0,9.8,0.48,0.08,0.28,6.2,5.8,6.0,6.4,1.5,0.6,13.0,22.5,-0.2,0.5,0.3,0.02,-3.4,-1.1,-4.4,-0.4
1988,20.0,2136,NYK,New York Knicks,24.0,NBA,SF,77.0,1589.0,12.1,0.53,0.15,0.4,6.1,5.4,5.7,5.7,2.2,0.4,12.4,21.2,1.6,1.5,3.1,0.09,-1.5,-0.4,-1.9,0.1
1989,20.0,2136,NYK,New York Knicks,25.0,NBA,SF,81.0,2336.0,15.3,0.58,0.3,0.37,4.3,5.5,4.9,9.4,2.2,0.6,12.1,21.0,4.9,1.8,6.7,0.14,1.2,-0.1,1.1,1.8
1990,20.0,2136,NYK,New York Knicks,26.0,NBA,SF,80.0,2277.0,12.7,0.56,0.18,0.38,3.0,6.2,4.7,11.3,2.0,0.6,13.5,19.4,2.8,1.7,4.5,0.1,-1.1,0.0,-1.1,0.5
1991,,2136,CHH,None,27.0,NBA,SF,81.0,2477.0,15.1,0.56,0.08,0.47,4.2,7.6,5.9,11.9,2.0,0.4,13.4,24.3,2.8,1.3,4.1,0.08,-0.2,-0.8,-1.0,0.7
1992,,2136,CHH,None,28.0,NBA,SF,55.0,1651.0,13.6,0.56,0.07,0.5,4.5,7.2,5.8,12.1,2.0,0.5,14.6,21.6,1.6,0.8,2.3,0.07,-1.1,-0.9,-2.0,0.0
1993,,2136,CHH,None,29.0,NBA,SF,64.0,1471.0,15.5,0.6,0.08,0.45,5.5,4.9,5.2,11.4,1.5,0.7,12.3,20.5,3.1,0.6,3.7,0.12,1.0,-1.0,0.0,0.8
1994,31.0,2136,TOT,Total After Trade,30.0,NBA,SF,81.0,1697.0,14.1,0.55,0.14,0.34,5.4,5.9,5.7,6.7,2.0,1.0,10.6,21.3,2.4,1.3,3.7,0.11,-1.0,-0.3,-1.3,0.3
1994,,2136,CHH,None,30.0,NBA,SF,18.0,429.0,16.9,0.58,0.09,0.34,5.6,9.3,7.5,10.6,2.1,0.7,12.3,22.6,0.8,0.3,1.0,0.12,0.9,-0.5,0.5,0.3
1994,3.0,2136,NJN,New Jersey Nets,30.0,NBA,SF,63.0,1268.0,13.2,0.53,0.15,0.34,5.3,4.8,5.1,5.4,2.0,1.1,9.9,20.8,1.6,1.1,2.7,0.1,-1.6,-0.2,-1.8,0.1
1995,17.0,2136,MIL,Milwaukee Bucks,31.0,NBA,SF,82.0,1896.0,10.4,0.56,0.26,0.35,4.4,6.6,5.5,7.5,1.9,0.5,13.2,15.2,1.9,0.8,2.8,0.07,-2.5,-0.2,-2.7,-0.3
1996,17.0,2136,MIL,Milwaukee Bucks,32.0,NBA,SG,82.0,2690.0,11.5,0.59,0.25,0.36,3.0,6.2,4.6,8.8,1.8,0.4,12.6,14.6,3.7,0.7,4.4,0.08,-1.2,-0.1,-1.4,0.4
1997,17.0,2136,MIL,Milwaukee Bucks,33.0,NBA,SF,82.0,2060.0,10.8,0.55,0.18,0.45,3.9,7.1,5.5,8.9,1.9,0.6,14.9,17.3,1.6,1.2,2.8,0.06,-2.4,-0.2,-2.6,-0.3
1998,8.0,2136,DEN,Denver Nuggets,34.0,NBA,SF,74.0,2176.0,14.9,0.55,0.13,0.56,2.6,5.1,3.8,12.2,1.9,0.8,12.9,23.9,3.2,-0.4,2.7,0.06,-0.4,-2.2,-2.6,-0.3
1999,6.0,2136,CLE,Cleveland Cavaliers,35.0,NBA,SF,50.0,949.0,9.2,0.53,0.24,0.34,2.0,8.0,5.0,8.1,1.6,1.0,12.5,16.9,0.5,0.7,1.2,0.06,-2.7,-0.4,-3.1,-0.3
2001,3.0,2136,NJN,New Jersey Nets,37.0,NBA,SG,82.0,2049.0,13.0,0.54,0.25,0.43,1.9,8.2,4.9,10.0,1.6,0.4,11.4,20.6,2.7,0.7,3.4,0.08,-1.0,-1.1,-2.1,0.0
2002,7.0,2136,DAL,Dallas Mavericks,38.0,NBA,SF,47.0,724.0,8.3,0.57,0.38,0.39,1.4,6.0,3.8,2.7,2.1,0.4,10.8,12.1,0.6,0.3,0.9,0.06,-3.0,0.4,-2.6,-0.1
