Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1992,10,1009,GSW,Golden State Warriors,24.0,NBA,PF,54.0,612.0,18.2,0.6,0.02,0.53,13.6,18.8,16.3,3.5,2.4,3.5,14.8,19.5,,1.2,0.8,2.0,0.16,,0.1,0.4,0.5,0.4
1993,10,1009,GSW,Golden State Warriors,25.0,NBA,PF,70.0,1248.0,16.8,0.59,0.01,0.45,11.5,17.1,14.3,4.8,1.7,2.6,15.6,21.4,,1.8,1.3,3.1,0.12,,-1.0,-0.3,-1.3,0.2
1994,10,1009,GSW,Golden State Warriors,26.0,NBA,C,82.0,1296.0,18.7,0.61,0.0,0.45,12.2,20.8,16.6,4.7,1.5,3.0,13.2,20.3,,2.8,1.7,4.5,0.17,,-0.1,-0.2,-0.4,0.6
1995,10,1009,GSW,Golden State Warriors,27.0,NBA,PF,58.0,1470.0,19.5,0.64,0.0,0.49,10.7,22.7,16.7,5.9,1.3,2.4,15.8,21.2,,2.6,1.4,3.9,0.13,,0.6,-0.5,0.1,0.8
1996,31,1009,TOT,Total After Trade,28.0,NBA,PF,71.0,1427.0,19.9,0.6,0.0,0.36,10.5,23.2,16.9,5.8,1.3,2.1,12.6,23.4,,2.7,2.0,4.6,0.16,,0.5,-0.4,0.1,0.7
1996,10,1009,GSW,Golden State Warriors,28.0,NBA,PF,47.0,862.0,17.0,0.58,0.0,0.43,10.3,22.1,16.2,5.2,1.1,2.4,14.1,21.5,,1.2,0.9,2.1,0.11,,-1.0,-1.1,-2.1,0.0
1996,16,1009,MIA,Miami Heat,28.0,NBA,PF,24.0,565.0,24.4,0.62,0.0,0.29,10.8,25.0,18.0,6.6,1.6,1.5,10.7,26.3,,1.5,1.1,2.6,0.22,,2.8,0.6,3.4,0.8
1997,31,1009,TOT,Total After Trade,29.0,NBA,PF,47.0,1283.0,23.9,0.58,0.01,0.53,11.9,21.7,16.7,4.7,1.6,1.9,13.5,31.7,,2.4,1.5,3.9,0.14,,2.5,-1.6,0.8,0.9
1997,7,1009,DAL,Dallas Mavericks,29.0,NBA,PF,44.0,1191.0,24.4,0.58,0.01,0.54,12.1,22.0,17.0,4.7,1.6,2.1,13.7,32.1,,2.2,1.4,3.7,0.15,,2.7,-1.7,1.0,0.9
1997,3,1009,NJN,New Jersey Nets,29.0,NBA,PF,3.0,92.0,16.9,0.51,0.0,0.37,8.9,17.5,12.9,5.8,2.3,0.0,10.7,26.0,,0.1,0.1,0.2,0.11,,-0.6,-1.0,-1.6,0.0
1998,3,1009,NJN,New Jersey Nets,30.0,NBA,PF,57.0,1359.0,16.0,0.5,0.01,0.49,9.4,19.7,14.2,6.7,2.0,1.6,13.0,24.3,,0.9,1.5,2.4,0.08,,-1.0,-1.1,-2.0,0.0
1999,31,1009,TOT,Total After Trade,31.0,NBA,C,48.0,775.0,10.1,0.44,0.03,0.35,7.7,19.4,13.5,7.3,2.2,1.0,16.9,22.0,,-1.0,0.9,-0.1,-0.0,,-4.6,-0.9,-5.5,-0.7
1999,3,1009,NJN,New Jersey Nets,31.0,NBA,C,18.0,281.0,5.5,0.39,0.01,0.25,7.8,18.3,12.8,7.4,1.5,1.0,21.2,21.4,,-0.8,0.2,-0.5,-0.09,,-6.5,-1.2,-7.7,-0.4
1999,17,1009,MIL,Milwaukee Bucks,31.0,NBA,C,30.0,494.0,12.6,0.47,0.04,0.41,7.7,20.0,13.9,7.2,2.7,1.0,14.3,22.4,,-0.2,0.7,0.5,0.05,,-3.5,-0.7,-4.2,-0.3
2001,6,1009,CLE,Cleveland Cavaliers,33.0,NBA,PF,74.0,1670.0,15.6,0.5,0.13,0.31,6.9,20.2,13.6,6.9,1.6,1.2,12.5,25.8,,0.8,1.6,2.4,0.07,,-0.7,-1.2,-1.9,0.0
2002,16,1009,MIA,Miami Heat,34.0,NBA,PF,54.0,809.0,13.4,0.5,0.03,0.4,10.3,19.3,14.9,5.7,1.2,1.0,14.4,23.7,,0.1,1.3,1.4,0.08,,-2.5,-0.6,-3.1,-0.2
