Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,2,687,BOS,Boston Celtics,Glen Davis,"January 1, 1986",22.0,NBA,C,69.0,1.0,940.0,4.1,8.5,0.48,0.0,0.0,,4.1,8.5,0.48,3.8,5.7,0.66,3.6,4.3,8.0,1.1,1.2,0.8,2.5,6.1,12.0
2009,2,687,BOS,Boston Celtics,Glen Davis,"January 1, 1986",23.0,NBA,C,76.0,16.0,1637.0,4.4,9.9,0.44,0.0,0.1,0.4,4.3,9.8,0.44,2.9,3.9,0.73,2.7,4.0,6.6,1.5,1.2,0.4,1.6,5.1,11.7
2010,2,687,BOS,Boston Celtics,Glen Davis,"January 1, 1986",24.0,NBA,PF,54.0,1.0,933.0,4.7,10.8,0.44,0.0,0.2,0.0,4.7,10.6,0.44,3.7,5.3,0.7,3.9,4.0,7.9,1.4,0.8,0.5,2.0,5.1,13.1
2011,2,687,BOS,Boston Celtics,Glen Davis,"January 1, 1986",25.0,NBA,C,78.0,13.0,2298.0,5.6,12.5,0.45,0.0,0.2,0.13,5.6,12.3,0.45,3.1,4.2,0.74,1.6,5.1,6.7,1.4,1.2,0.5,1.3,3.6,14.3
2012,22,687,ORL,Orlando Magic,Glen Davis,"January 1, 1986",26.0,NBA,PF,61.0,13.0,1427.0,5.7,13.5,0.42,0.1,0.4,0.14,5.6,13.1,0.43,2.9,4.2,0.68,2.7,5.7,8.4,1.2,1.1,0.5,1.9,2.7,14.3
2013,22,687,ORL,Orlando Magic,Glen Davis,"January 1, 1986",27.0,NBA,PF,34.0,33.0,1064.0,7.2,16.2,0.45,0.0,0.1,0.0,7.2,16.1,0.45,2.8,4.0,0.72,1.9,6.5,8.3,2.4,1.1,0.7,2.2,3.0,17.3
2014,31,687,TOT,Total After Trade,Glen Davis,"January 1, 1986",28.0,NBA,PF,68.0,44.0,1662.0,5.9,12.8,0.46,0.1,0.2,0.36,5.8,12.6,0.46,2.1,3.0,0.69,2.3,5.3,7.6,1.7,1.3,0.6,1.6,3.4,13.9
2014,22,687,ORL,Orlando Magic,Glen Davis,"January 1, 1986",28.0,NBA,PF,45.0,43.0,1354.0,6.2,13.6,0.45,0.1,0.3,0.4,6.1,13.3,0.45,2.0,3.0,0.68,2.3,5.2,7.5,1.9,1.2,0.6,1.6,3.0,14.5
2014,13,687,LAC,Los Angeles Clippers,Glen Davis,"January 1, 1986",28.0,NBA,PF,23.0,1.0,308.0,4.6,9.5,0.48,0.0,0.1,0.0,4.6,9.4,0.49,2.1,2.7,0.78,2.5,5.6,8.1,0.8,1.4,0.8,2.0,5.6,11.2
2015,13,687,LAC,Los Angeles Clippers,Glen Davis,"January 1, 1986",29.0,NBA,PF,74.0,0.0,904.0,4.7,10.2,0.46,0.0,0.2,0.0,4.7,10.0,0.47,2.4,3.8,0.63,1.7,5.0,6.7,1.6,1.6,0.8,1.6,5.3,11.7
