Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2363,33.0,549.0,4.77,0.33,0.61,0.09,3.63,5.57,4.5,26.1,1.93,0.13,22.1,11.47,0.4,0.5,0.9,-0.01,-5.1,0.13,-4.93,0.07
