PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kemba Walker,27.0,80,80.0,2736,588,1363,0.431,231,601,0.384,357,762,0.469,0.516,363,420,0.8640000000000001,32,216,248,444,91,24,179,98,1770
Dwight Howard,32.0,81,81.0,2463,506,911,0.555,1,7,0.14300000000000002,505,904,0.5589999999999999,0.556,334,582,0.574,255,757,1012,105,48,131,208,249,1347
Marvin Williams,31.0,78,78.0,2006,258,563,0.45799999999999996,126,305,0.413,132,258,0.512,0.57,102,123,0.8290000000000001,74,296,370,96,56,38,66,116,744
Nicolas Batum,29.0,64,64.0,1981,270,650,0.415,92,274,0.336,178,376,0.473,0.486,108,130,0.831,57,249,306,349,65,23,131,72,740
Jeremy Lamb,25.0,80,18.0,1967,380,832,0.457,94,254,0.37,286,578,0.495,0.513,179,208,0.861,49,275,324,186,61,32,93,138,1033
Michael Kidd-Gilchrist,24.0,74,74.0,1850,282,560,0.504,0,2,0.0,282,558,0.505,0.504,117,171,0.684,84,218,302,71,51,32,53,143,681
Frank Kaminsky,24.0,79,4.0,1835,307,716,0.429,104,274,0.38,203,442,0.45899999999999996,0.501,155,194,0.799,46,242,288,129,36,19,66,95,873
Treveon Graham,24.0,63,2.0,1050,96,221,0.434,40,97,0.41200000000000003,56,124,0.452,0.525,41,59,0.695,42,79,121,59,33,2,27,109,273
Malik Monk,19.0,63,0.0,854,153,425,0.36,83,243,0.342,70,182,0.385,0.45799999999999996,32,38,0.8420000000000001,8,58,66,91,20,9,49,60,421
Michael Carter-Williams,26.0,52,2.0,835,76,229,0.332,14,59,0.237,62,170,0.365,0.36200000000000004,73,89,0.82,37,101,138,116,44,23,52,99,239
Dwayne Bacon,22.0,53,6.0,713,72,192,0.375,11,43,0.256,61,149,0.409,0.40399999999999997,20,25,0.8,4,120,124,38,16,2,23,46,175
Cody Zeller,25.0,33,0.0,627,85,156,0.545,2,3,0.667,83,153,0.542,0.551,61,85,0.718,67,110,177,31,14,21,33,81,233
Johnny O'Bryant,24.0,36,0.0,379,68,171,0.39799999999999996,14,43,0.326,54,128,0.42200000000000004,0.439,21,25,0.84,29,64,93,14,9,6,15,45,171
Willy Hernangómez,23.0,22,1.0,262,42,83,0.506,4,7,0.5710000000000001,38,76,0.5,0.53,47,62,0.758,39,77,116,12,10,9,9,32,135
Julyan Stone,29.0,23,0.0,175,6,13,0.462,6,13,0.462,0,0,,0.6920000000000001,1,2,0.5,1,28,29,26,4,2,7,21,19
Marcus Paige,24.0,5,0.0,28,4,14,0.28600000000000003,2,8,0.25,2,6,0.33299999999999996,0.35700000000000004,2,2,1.0,0,4,4,3,0,0,0,0,12
Mangok Mathiang,25.0,4,0.0,20,4,7,0.5710000000000001,0,0,,4,7,0.5710000000000001,0.5710000000000001,0,1,0.0,3,7,10,0,1,0,0,5,8
Team Totals,,82,,19780,3197,7106,0.45,824,2233,0.369,2373,4873,0.48700000000000004,0.508,1656,2216,0.747,827,2901,3728,1770,559,373,1041,1409,8874
