Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1992,3.0,77,NJN,New Jersey Nets,Kenny Anderson,"October 9, 1970",21.0,NBA,PG,64.0,13.0,1086.0,8.4,21.7,0.39,0.1,0.6,0.23,8.3,21.1,0.39,3.3,4.4,0.74,1.7,4.0,5.7,9.2,3.0,0.4,4.4,3.1,20.3,,96.0,109.0
1993,3.0,77,NJN,New Jersey Nets,Kenny Anderson,"October 9, 1970",22.0,NBA,PG,55.0,55.0,2010.0,9.2,21.1,0.44,0.2,0.6,0.28,9.0,20.5,0.44,4.5,5.8,0.78,1.3,4.4,5.6,11.2,2.4,0.3,3.8,3.5,23.1,,106.0,106.0
1994,3.0,77,NJN,New Jersey Nets,Kenny Anderson,"October 9, 1970",23.0,NBA,PG,82.0,82.0,3135.0,9.2,22.1,0.42,0.6,2.1,0.3,8.6,20.0,0.43,5.5,6.8,0.82,1.4,3.7,5.2,12.6,2.5,0.2,4.3,3.2,24.6,,106.0,106.0
1995,3.0,77,NJN,New Jersey Nets,Kenny Anderson,"October 9, 1970",24.0,NBA,PG,72.0,70.0,2689.0,8.0,19.9,0.4,1.9,5.7,0.33,6.1,14.3,0.43,6.7,8.0,0.84,1.4,3.4,4.8,13.2,2.0,0.3,4.4,3.6,24.5,,112.0,111.0
1996,31.0,77,TOT,Total After Trade,Kenny Anderson,"October 9, 1970",25.0,NBA,PG,69.0,64.0,2344.0,7.8,18.7,0.42,2.1,5.7,0.36,5.8,13.0,0.44,5.8,7.6,0.77,1.4,3.1,4.6,12.9,2.5,0.3,3.3,4.0,23.6,,118.0,110.0
1996,3.0,77,NJN,New Jersey Nets,Kenny Anderson,"October 9, 1970",25.0,NBA,PG,31.0,28.0,1042.0,7.2,19.3,0.38,1.8,5.0,0.36,5.4,14.2,0.38,7.7,9.5,0.8,1.9,3.2,5.1,12.5,2.6,0.4,2.9,3.7,24.0,,118.0,108.0
1996,,77,CHH,None,Kenny Anderson,"October 9, 1970",25.0,NBA,PG,38.0,36.0,1302.0,8.3,18.3,0.45,2.3,6.3,0.36,6.0,12.0,0.5,4.4,6.0,0.73,1.0,3.1,4.1,13.2,2.4,0.2,3.5,4.2,23.2,,118.0,113.0
1997,25.0,77,POR,Portland Trail Blazers,Kenny Anderson,"October 9, 1970",26.0,NBA,PG,82.0,81.0,3081.0,8.3,19.5,0.43,2.3,6.3,0.36,6.0,13.2,0.46,5.7,7.5,0.77,1.6,4.7,6.2,10.0,2.8,0.3,3.3,3.8,24.6,,117.0,104.0
1998,31.0,77,TOT,Total After Trade,Kenny Anderson,"October 9, 1970",27.0,NBA,PG,61.0,56.0,1858.0,7.6,19.2,0.4,1.6,4.6,0.36,6.0,14.6,0.41,4.4,5.5,0.79,1.1,3.8,4.9,9.8,2.5,0.0,4.1,3.8,21.3,,103.0,105.0
1998,25.0,77,POR,Portland Trail Blazers,Kenny Anderson,"October 9, 1970",27.0,NBA,PG,45.0,40.0,1472.0,7.4,19.1,0.39,1.7,4.8,0.35,5.7,14.3,0.4,4.1,5.3,0.77,1.3,3.6,4.9,8.9,2.2,0.0,4.1,3.6,20.5,,100.0,105.0
1998,2.0,77,BOS,Boston Celtics,Kenny Anderson,"October 9, 1970",27.0,NBA,PG,16.0,16.0,386.0,8.5,19.6,0.44,1.3,3.6,0.37,7.2,16.0,0.45,5.5,6.5,0.84,0.4,4.8,5.2,13.3,3.5,0.0,3.9,4.8,23.9,,114.0,105.0
1999,2.0,77,BOS,Boston Celtics,Kenny Anderson,"October 9, 1970",28.0,NBA,PG,34.0,33.0,1010.0,8.4,18.5,0.45,0.3,1.2,0.25,8.1,17.3,0.46,4.4,5.2,0.83,1.2,4.1,5.4,10.0,1.7,0.1,3.7,4.1,21.4,,107.0,106.0
