Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2010,21.0,OKC,NBA,SF,6.0,6.0,231.0,9.9,28.2,0.35,2.3,8.0,0.286,7.6,20.2,0.375,12.4,14.2,0.871,1.8,8.7,10.6,3.2,0.7,1.8,5.0,3.9,34.4,,98.0,106.0
2011,22.0,OKC,NBA,SF,17.0,17.0,722.0,11.3,25.3,0.449,2.7,8.0,0.339,8.6,17.3,0.5,10.2,12.2,0.838,1.3,8.9,10.2,3.5,1.2,1.4,3.1,3.8,35.6,,119.0,107.0
2012,23.0,OKC,NBA,SF,20.0,20.0,837.0,12.5,24.2,0.517,2.6,7.0,0.373,9.9,17.3,0.575,8.4,9.8,0.864,0.8,8.5,9.4,4.7,1.8,1.5,4.0,3.2,36.1,,119.0,107.0
2013,24.0,OKC,NBA,SF,11.0,11.0,485.0,11.9,26.2,0.455,2.3,7.5,0.314,9.6,18.8,0.511,9.9,11.9,0.83,0.7,9.8,10.6,7.4,1.5,1.3,4.6,2.8,36.2,,112.0,102.0
2014,25.0,OKC,NBA,SF,19.0,19.0,815.0,12.4,26.9,0.46,2.7,8.0,0.344,9.6,19.0,0.508,8.4,10.4,0.81,1.6,9.3,10.8,4.8,1.2,1.6,4.6,2.6,35.9,,110.0,108.0
2016,27.0,OKC,NBA,SF,18.0,18.0,726.0,12.2,28.3,0.43,2.2,7.6,0.282,10.0,20.6,0.485,9.0,10.1,0.89,0.9,8.0,8.9,4.2,1.3,1.3,4.5,2.6,35.5,,107.0,107.0
2017,28.0,GSW,NBA,PF,15.0,15.0,533.0,13.4,24.1,0.556,3.4,7.7,0.442,10.0,16.3,0.61,8.3,9.2,0.893,1.4,9.2,10.7,5.7,1.1,1.8,3.4,3.5,38.4,,129.0,105.0
2018,29.0,GSW,NBA,SF,21.0,21.0,807.0,13.1,26.8,0.487,2.9,8.5,0.341,10.2,18.3,0.556,8.4,9.4,0.901,0.8,9.2,10.1,6.1,0.9,1.5,3.1,2.7,37.5,,119.0,104.0
2019,30.0,GSW,NBA,SF,12.0,12.0,442.0,13.8,26.9,0.514,3.9,8.9,0.438,10.0,18.0,0.552,11.3,12.5,0.903,0.1,6.4,6.5,6.0,1.4,1.3,4.8,4.2,42.9,,121.0,112.0
