Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1984,29,816,UTA,Utah Jazz,27.0,NBA,C,11,254,11.5,0.52,0.0,0.42,8.6,24.3,16.6,4.6,0.9,7.4,24.8,10.5,-0.1,0.4,0.3,0.06,-3.1,3.4,0.3,0.1
1985,29,816,UTA,Utah Jazz,28.0,NBA,C,5,158,9.6,0.39,0.0,0.21,7.0,20.0,13.8,4.2,1.1,9.4,24.4,12.3,-0.3,0.4,0.1,0.02,-4.6,5.3,0.7,0.1
1986,29,816,UTA,Utah Jazz,29.0,NBA,C,4,157,16.6,0.5,0.0,0.05,8.4,16.9,12.4,8.8,0.3,7.1,6.4,17.3,0.1,0.1,0.3,0.09,-0.9,2.6,1.7,0.1
1987,29,816,UTA,Utah Jazz,30.0,NBA,C,5,193,13.9,0.52,0.0,0.61,9.7,23.7,16.6,2.3,0.3,6.6,7.1,12.3,0.2,0.4,0.6,0.14,-1.3,2.4,1.1,0.2
1988,29,816,UTA,Utah Jazz,31.0,NBA,C,11,461,10.1,0.53,0.0,0.55,7.5,17.5,12.9,3.9,1.3,4.3,14.8,9.0,0.2,0.8,0.9,0.1,-2.2,3.1,0.9,0.3
1989,29,816,UTA,Utah Jazz,32.0,NBA,C,3,99,10.8,0.57,0.0,0.65,11.0,23.7,17.1,1.4,0.5,1.2,24.3,11.5,0.0,0.1,0.1,0.04,-1.4,0.1,-1.3,0.0
1990,29,816,UTA,Utah Jazz,33.0,NBA,C,5,128,9.1,0.5,0.0,0.29,6.7,20.9,13.4,0.0,1.2,7.6,17.2,7.8,0.0,0.2,0.2,0.06,-3.8,3.1,-0.7,0.0
1991,29,816,UTA,Utah Jazz,34.0,NBA,C,9,255,6.5,0.54,0.0,0.39,8.1,16.6,12.6,2.7,0.2,3.3,16.2,7.5,0.1,0.4,0.5,0.09,-3.2,1.5,-1.6,0.0
1992,29,816,UTA,Utah Jazz,35.0,NBA,C,16,473,9.7,0.63,0.0,0.59,8.2,15.5,11.9,1.2,0.8,5.2,16.0,6.6,0.4,0.5,0.9,0.09,-1.1,1.9,0.8,0.3
1993,29,816,UTA,Utah Jazz,36.0,NBA,C,5,117,13.6,0.53,0.0,0.21,15.9,16.6,16.2,2.7,0.0,5.1,8.8,9.2,0.2,0.1,0.3,0.12,0.5,1.4,1.9,0.1
