Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,21.0,SAS,NBA,PF,9,9,374,7.0,13.5,0.521,0.0,0.1,0.0,7.0,13.4,0.525,3.9,5.8,0.667,1.9,5.9,7.8,1.6,0.5,2.2,2.4,2.3,17.9
1999,22.0,SAS,NBA,PF,17,17,733,7.1,13.8,0.511,0.0,0.1,0.0,7.1,13.7,0.516,5.3,7.0,0.748,2.7,6.9,9.6,2.4,0.6,2.2,2.6,2.5,19.4
2001,24.0,SAS,NBA,PF,13,13,526,8.2,16.8,0.488,0.1,0.1,1.0,8.1,16.8,0.486,5.2,8.1,0.639,3.7,9.2,12.9,3.4,1.0,2.4,3.4,2.9,21.7
2002,25.0,SAS,NBA,PF,9,9,380,7.8,17.1,0.453,0.1,0.3,0.333,7.7,16.9,0.455,7.9,9.6,0.822,2.7,9.7,12.3,4.3,0.6,3.7,3.5,2.1,23.5
2003,26.0,SAS,NBA,PF,24,24,1021,7.7,14.5,0.529,0.0,0.2,0.0,7.7,14.3,0.538,5.5,8.2,0.677,3.4,9.6,13.0,4.5,0.5,2.8,2.7,2.8,20.9
2004,27.0,SAS,NBA,PF,10,10,405,7.4,14.1,0.522,0.0,0.1,0.0,7.4,14.0,0.525,4.9,7.7,0.632,2.9,7.1,10.0,2.8,0.7,1.8,3.7,3.0,19.6
2005,28.0,SAS,NBA,PF,23,23,869,8.2,17.6,0.464,0.0,0.2,0.2,8.1,17.4,0.467,6.1,8.5,0.717,3.6,8.2,11.8,2.6,0.3,2.2,2.6,2.7,22.5
2006,29.0,SAS,NBA,PF,13,13,493,8.8,15.4,0.573,0.0,0.1,0.0,8.8,15.3,0.579,6.9,9.6,0.718,2.4,7.6,10.0,3.1,0.8,1.8,2.5,3.7,24.5
2007,30.0,SAS,NBA,C,20,20,736,8.5,16.3,0.521,0.0,0.0,,8.5,16.3,0.521,4.7,7.3,0.644,3.6,7.6,11.2,3.2,0.6,3.0,2.9,2.9,21.7
2008,31.0,SAS,NBA,C,17,17,666,7.3,16.3,0.449,0.1,0.3,0.2,7.2,16.0,0.453,3.9,6.2,0.626,3.3,10.1,13.4,3.0,0.8,1.9,2.2,2.2,18.5
2009,32.0,SAS,NBA,C,5,5,164,9.0,16.9,0.532,0.0,0.0,,9.0,16.9,0.532,3.7,6.1,0.607,2.6,6.1,8.8,3.5,0.7,1.3,1.5,2.4,21.7
2010,33.0,SAS,NBA,C,10,10,373,7.5,14.5,0.52,0.1,0.2,0.5,7.4,14.3,0.52,3.2,6.7,0.478,2.9,6.7,9.6,2.5,0.8,1.6,2.3,2.6,18.3
2011,34.0,SAS,NBA,C,6,6,212,5.6,11.7,0.478,0.0,0.0,,5.6,11.7,0.478,1.7,2.7,0.625,2.7,8.0,10.7,2.7,0.5,2.5,3.1,2.9,12.9
2012,35.0,SAS,NBA,C,14,14,463,7.9,15.9,0.495,0.0,0.1,0.0,7.9,15.8,0.498,3.2,4.5,0.707,2.5,7.7,10.2,3.0,0.8,2.3,1.6,2.3,18.9
2013,36.0,SAS,NBA,C,21,21,735,7.4,15.7,0.47,0.0,0.0,0.0,7.4,15.7,0.472,3.9,4.8,0.806,2.6,7.8,10.5,2.0,0.9,1.7,2.1,2.6,18.7
2014,37.0,SAS,NBA,C,23,23,752,7.1,13.6,0.523,0.0,0.1,0.0,7.1,13.5,0.527,3.6,4.8,0.76,3.1,7.0,10.1,2.2,0.3,1.4,1.2,2.5,17.9
2015,38.0,SAS,NBA,C,7,7,250,7.6,13.0,0.589,0.0,0.1,0.0,7.6,12.8,0.596,2.7,4.9,0.559,2.7,8.5,11.2,3.3,1.3,1.4,1.0,3.7,18.0
2016,39.0,SAS,NBA,C,10,10,218,3.6,8.6,0.423,0.0,0.0,,3.6,8.6,0.423,2.5,3.5,0.714,1.7,6.3,7.9,2.3,0.3,2.1,1.7,3.0,9.7
