PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Mike Miller,24.0,76.0,2278.0,0.505,0.5579999999999999,0.433,0.597,0.72,0.614,0.196,0.42200000000000004,113.0,119.0,122.0,124.0,95.0,116.0,60.0,215.0,175.1,141.1
Pau Gasol,24.0,56.0,1790.0,0.514,0.517,0.16699999999999998,0.514,0.768,0.5820000000000001,0.528,0.009000000000000001,115.0,110.0,47.0,107.0,102.0,110.0,163.0,4.0,44.5,90.1
Shane Battier,26.0,80.0,2516.0,0.442,0.461,0.396,0.499,0.789,0.555,0.37200000000000005,0.289,99.0,98.0,111.0,103.0,104.0,105.0,115.0,147.0,20.6,36.7
Lorenzen Wright,29.0,80.0,2287.0,0.469,0.47100000000000003,0.0,0.469,0.662,0.501,0.29,0.004,105.0,100.0,,97.0,88.0,95.0,89.0,2.0,-18.9,-44.4
Bonzi Wells,28.0,69.0,1489.0,0.441,0.46,0.34600000000000003,0.47,0.75,0.515,0.305,0.16899999999999998,99.0,98.0,97.0,97.0,99.0,97.0,94.0,86.0,-15.2,-19.9
Jason Williams,29.0,71.0,1952.0,0.413,0.506,0.324,0.496,0.792,0.522,0.157,0.512,92.0,108.0,91.0,103.0,105.0,99.0,48.0,261.0,17.7,-9.9
Earl Watson,25.0,80.0,1808.0,0.426,0.47100000000000003,0.319,0.473,0.659,0.5,0.249,0.294,95.0,100.0,90.0,98.0,87.0,94.0,77.0,150.0,-10.4,-35.9
Stromile Swift,25.0,60.0,1279.0,0.449,0.45299999999999996,0.0,0.449,0.758,0.517,0.449,0.008,100.0,96.0,,93.0,100.0,98.0,138.0,4.0,-32.8,-14.7
Brian Cardinal,27.0,58.0,1433.0,0.37,0.37799999999999995,0.35200000000000004,0.42100000000000004,0.873,0.51,0.419,0.289,83.0,80.0,99.0,87.0,115.0,96.0,129.0,148.0,-52.7,-19.7
James Posey,28.0,50.0,1382.0,0.35700000000000004,0.405,0.309,0.434,0.865,0.5,0.312,0.5,80.0,86.0,87.0,90.0,114.0,94.0,96.0,255.0,-34.4,-23.6
Dahntay Jones,24.0,52.0,649.0,0.43700000000000006,0.462,0.38299999999999995,0.49700000000000005,0.688,0.534,0.337,0.316,98.0,98.0,108.0,103.0,91.0,101.0,104.0,161.0,5.7,2.0
Ryan Humphrey,25.0,35.0,317.0,0.408,0.41600000000000004,0.0,0.408,0.486,0.428,0.359,0.019,91.0,88.0,,85.0,64.0,81.0,111.0,10.0,-15.4,-24.3
Jake Tsakalidis,25.0,31.0,278.0,0.5,0.5,,0.5,0.778,0.542,0.281,0.0,112.0,106.0,,104.0,103.0,102.0,87.0,,2.3,1.9
Antonio Burks,24.0,24.0,219.0,0.467,0.51,0.273,0.49200000000000005,0.737,0.534,0.317,0.183,104.0,109.0,77.0,102.0,97.0,101.0,98.0,94.0,1.1,0.6
Andre Emmett,22.0,8.0,28.0,0.33299999999999996,0.33299999999999996,,0.33299999999999996,0.6,0.42700000000000005,0.833,0.0,74.0,71.0,,69.0,79.0,81.0,257.0,,-1.8,-1.7
Team,,,,0.447,0.475,0.35700000000000004,0.489,0.754,0.535,0.32299999999999995,0.237,100.0,101.0,101.0,101.0,100.0,101.0,100.0,121.0,85.5,78.3
League Average,,,,0.44799999999999995,0.47,0.35600000000000004,0.48200000000000004,0.7559999999999999,0.529,0.324,0.196,,,,,,,,,,
