PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Emeka Okafor,22.0,73.0,2600.0,0.447,0.447,0.0,0.447,0.609,0.479,0.342,0.001,100.0,95.0,,93.0,81.0,90.0,105.0,1.0,-71.6,-116.8
Primož Brezec,25.0,72.0,2276.0,0.512,0.512,,0.512,0.746,0.55,0.29100000000000004,0.0,114.0,109.0,,106.0,99.0,104.0,90.0,,44.7,35.0
Gerald Wallace,22.0,70.0,2147.0,0.449,0.46799999999999997,0.27399999999999997,0.462,0.6609999999999999,0.51,0.45399999999999996,0.09699999999999999,100.0,100.0,77.0,96.0,87.0,96.0,140.0,50.0,-25.5,-29.1
Keith Bogans,24.0,74.0,1791.0,0.381,0.39799999999999996,0.33,0.42200000000000004,0.727,0.465,0.266,0.252,85.0,85.0,93.0,88.0,96.0,88.0,82.0,128.0,-82.7,-99.7
Jason Hart,26.0,74.0,1887.0,0.449,0.46399999999999997,0.368,0.479,0.785,0.534,0.349,0.166,100.0,99.0,104.0,99.0,104.0,101.0,108.0,85.0,-3.8,6.1
Jason Kapono,23.0,81.0,1491.0,0.401,0.396,0.41200000000000003,0.461,0.8240000000000001,0.486,0.127,0.289,90.0,84.0,116.0,95.0,109.0,92.0,39.0,147.0,-29.3,-62.1
Brevin Knight,29.0,66.0,1944.0,0.42200000000000004,0.43200000000000005,0.15,0.425,0.852,0.495,0.33399999999999996,0.034,94.0,92.0,42.0,88.0,113.0,93.0,103.0,17.0,-67.3,-46.8
Melvin Ely,26.0,79.0,1649.0,0.43200000000000005,0.43200000000000005,,0.43200000000000005,0.5760000000000001,0.465,0.40299999999999997,0.0,96.0,92.0,,89.0,76.0,88.0,124.0,,-53.4,-79.7
Kareem Rush,24.0,34.0,877.0,0.396,0.402,0.386,0.46,0.7609999999999999,0.48,0.11900000000000001,0.32899999999999996,89.0,85.0,109.0,95.0,101.0,91.0,37.0,168.0,-17.4,-40.1
Steve Smith,35.0,37.0,636.0,0.42700000000000005,0.43,0.42200000000000004,0.514,0.87,0.578,0.353,0.413,95.0,91.0,119.0,107.0,115.0,109.0,109.0,211.0,13.7,24.3
Matt Carroll,24.0,25.0,430.0,0.389,0.40399999999999997,0.33299999999999996,0.425,0.855,0.517,0.461,0.217,87.0,86.0,94.0,88.0,113.0,98.0,142.0,111.0,-20.6,-5.3
Eddie House,26.0,13.0,300.0,0.452,0.462,0.414,0.496,0.769,0.512,0.096,0.215,101.0,98.0,116.0,103.0,102.0,97.0,30.0,110.0,3.8,-5.0
Malik Allen,26.0,22.0,271.0,0.485,0.485,,0.485,0.929,0.518,0.139,0.0,108.0,103.0,,101.0,123.0,98.0,43.0,,0.6,-2.5
Theron Smith,24.0,33.0,510.0,0.324,0.331,0.25,0.335,0.875,0.36700000000000005,0.11800000000000001,0.08800000000000001,72.0,70.0,70.0,69.0,116.0,69.0,36.0,45.0,-40.2,-46.5
Bernard Robinson,24.0,31.0,328.0,0.444,0.452,0.375,0.46299999999999997,0.6920000000000001,0.503,0.321,0.099,99.0,96.0,105.0,96.0,92.0,95.0,99.0,50.0,-3.1,-4.9
Jamal Sampson,21.0,23.0,329.0,0.452,0.452,,0.452,0.59,0.499,0.629,0.0,101.0,96.0,,94.0,78.0,94.0,194.0,,-3.8,-4.8
Cory Alexander,31.0,16.0,201.0,0.327,0.267,0.42100000000000004,0.408,0.75,0.451,0.245,0.38799999999999996,73.0,57.0,118.0,85.0,99.0,85.0,76.0,198.0,-7.3,-8.5
Jahidi White,28.0,17.0,135.0,0.452,0.452,,0.452,0.35,0.43200000000000005,1.29,0.0,101.0,96.0,,94.0,46.0,82.0,398.0,,-1.9,-9.5
Tamar Slay,24.0,8.0,78.0,0.33299999999999996,0.40700000000000003,0.16699999999999998,0.359,0.0,0.35100000000000003,0.051,0.308,74.0,87.0,47.0,74.0,,66.0,16.0,157.0,-9.6,-14.2
Team,,,,0.433,0.44299999999999995,0.348,0.451,0.7,0.494,0.32299999999999995,0.106,97.0,94.0,98.0,94.0,93.0,93.0,100.0,54.0,-375.4,-486.6
League Average,,,,0.44799999999999995,0.47,0.35600000000000004,0.48200000000000004,0.7559999999999999,0.529,0.324,0.196,,,,,,,,,,
