Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,7,849,DAL,Dallas Mavericks,Dale Ellis,"August 6, 1960",23.0,NBA,SF,8.0,,22.3,3.3,10.0,0.32,0.1,1.5,0.08,3.1,8.5,0.37,0.33,0.8,1.0,0.75,2.4,2.9,5.3,0.5,1.3,0.3,0.6,2.1,7.4
1985,7,849,DAL,Dallas Mavericks,Dale Ellis,"August 6, 1960",24.0,NBA,SF,4.0,1.0,17.0,2.5,5.8,0.44,0.5,1.3,0.4,2.0,4.5,0.44,0.48,0.3,0.5,0.5,1.0,0.8,1.8,0.8,1.0,0.0,1.0,0.8,5.8
1986,7,849,DAL,Dallas Mavericks,Dale Ellis,"August 6, 1960",25.0,NBA,SF,7.0,0.0,9.6,1.3,3.1,0.41,1.0,1.7,0.58,0.3,1.4,0.2,0.57,0.7,0.7,1.0,0.4,0.6,1.0,0.3,0.3,0.3,0.6,0.9,4.3
1987,21,849,SEA,Seattle Supersonics,Dale Ellis,"August 6, 1960",26.0,NBA,SG,14.0,14.0,37.9,10.6,21.7,0.49,0.9,2.6,0.36,9.6,19.1,0.5,0.51,3.1,3.9,0.82,2.6,3.8,6.4,2.6,0.7,0.4,2.4,3.9,25.2
1988,21,849,SEA,Seattle Supersonics,Dale Ellis,"August 6, 1960",27.0,NBA,SG,5.0,5.0,34.4,8.0,16.6,0.48,0.6,2.4,0.25,7.4,14.2,0.52,0.5,4.2,5.8,0.72,2.2,2.4,4.6,3.0,0.6,0.4,2.4,3.4,20.8
1989,21,849,SEA,Seattle Supersonics,Dale Ellis,"August 6, 1960",28.0,NBA,SG,8.0,8.0,38.0,9.0,20.0,0.45,1.9,4.6,0.4,7.1,15.4,0.46,0.5,3.0,4.1,0.73,1.8,2.3,4.0,1.3,1.4,0.1,2.6,2.4,22.9
1993,27,849,SAS,San Antonio Spurs,Dale Ellis,"August 6, 1960",32.0,NBA,SG,10.0,10.0,30.5,5.1,11.3,0.45,1.0,3.2,0.31,4.1,8.1,0.51,0.5,1.3,1.6,0.81,0.9,2.6,3.5,1.1,0.4,0.0,1.0,2.5,12.5
1994,27,849,SAS,San Antonio Spurs,Dale Ellis,"August 6, 1960",33.0,NBA,SF,4.0,4.0,28.5,4.3,10.8,0.4,1.3,4.3,0.29,3.0,6.5,0.46,0.45,0.8,1.3,0.6,0.8,1.8,2.5,0.3,0.8,0.0,1.0,1.5,10.5
1995,8,849,DEN,Denver Nuggets,Dale Ellis,"August 6, 1960",34.0,NBA,SF,3.0,0.0,24.3,3.3,9.3,0.36,1.3,4.3,0.31,2.0,5.0,0.4,0.43,4.0,4.3,0.92,2.0,2.7,4.7,1.0,0.7,0.3,0.7,2.0,12.0
1998,21,849,SEA,Seattle Supersonics,Dale Ellis,"August 6, 1960",37.0,NBA,SF,10.0,0.0,17.0,2.0,5.3,0.38,1.1,2.6,0.42,0.9,2.7,0.33,0.48,0.5,0.6,0.83,0.4,0.9,1.3,0.6,0.2,0.0,0.2,1.0,5.6
