Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1995,13,2090,LAC,Los Angeles Clippers,21.0,NBA,SF,81.0,2556.0,11.6,0.47,0.2,0.24,5.7,10.9,8.1,8.7,1.4,1.6,11.9,23.4,-1.4,1.1,-0.3,-0.01,-1.5,-2.0,-3.4,-0.9
1996,13,2090,LAC,Los Angeles Clippers,22.0,NBA,SF,77.0,1816.0,11.1,0.51,0.2,0.23,5.8,10.6,8.1,7.1,1.7,1.0,14.6,18.2,0.3,0.9,1.2,0.03,-1.4,-1.0,-2.4,-0.2
1997,13,2090,LAC,Los Angeles Clippers,23.0,NBA,SF,74.0,1295.0,14.4,0.52,0.21,0.48,7.4,13.8,10.5,7.2,2.2,1.8,14.0,21.2,0.9,1.2,2.1,0.08,-0.4,-0.4,-0.8,0.4
1998,13,2090,LAC,Los Angeles Clippers,24.0,NBA,SF,79.0,2579.0,17.8,0.55,0.16,0.3,7.5,13.9,10.7,9.9,2.4,1.4,13.3,22.1,3.7,1.2,4.9,0.09,1.4,-0.8,0.5,1.6
1999,13,2090,LAC,Los Angeles Clippers,25.0,NBA,SF,50.0,1317.0,14.3,0.47,0.18,0.27,5.0,13.0,8.7,8.7,2.4,1.1,13.3,25.7,0.1,0.2,0.3,0.01,-0.2,-1.8,-2.1,0.0
2001,6,2090,CLE,Cleveland Cavaliers,27.0,NBA,SF,78.0,2225.0,13.9,0.49,0.18,0.23,5.4,12.3,8.9,10.1,2.0,0.9,12.2,23.5,0.8,1.5,2.3,0.05,-0.1,-1.0,-1.1,0.5
2002,6,2090,CLE,Cleveland Cavaliers,28.0,NBA,SF,71.0,2312.0,16.7,0.53,0.24,0.27,4.2,14.7,9.5,12.2,1.6,1.3,11.3,24.7,2.9,1.3,4.1,0.09,1.8,-1.3,0.5,1.5
2004,28,2090,TOR,Toronto Raptors,30.0,NBA,SF,33.0,518.0,8.9,0.43,0.28,0.16,3.1,17.0,10.0,10.4,1.6,1.0,14.2,25.1,-1.1,0.7,-0.3,-0.03,-3.6,-0.2,-3.8,-0.2
2005,28,2090,TOR,Toronto Raptors,31.0,NBA,SF,62.0,918.0,13.7,0.54,0.34,0.26,5.3,15.1,10.1,8.5,1.8,1.3,13.5,19.9,0.5,0.7,1.3,0.07,0.1,-0.1,0.0,0.5
2006,3,2090,NJN,New Jersey Nets,32.0,NBA,SF,57.0,576.0,10.8,0.49,0.43,0.22,5.8,21.3,13.4,3.9,1.6,1.0,10.0,18.0,-0.1,1.0,0.9,0.08,-2.8,-0.2,-3.0,-0.1
