Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
913,Kyrylo Fesenko,"December 24, 1986",135.0,7.0,221.4,4.04,8.68,0.47,0.0,0.04,0,4.04,8.64,0.47,2.92,5.64,0.52,4.04,7.32,11.38,1.34,1.32,1.6,2.06,7.22,11.02
