Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1994,3.0,393,NJN,New Jersey Nets,P.J. Brown,"October 14, 1969",24.0,NBA,C,4.0,1.0,56.0,1.9,8.7,0.22,0.0,0.0,,1.9,8.7,0.22,7.7,7.7,1.0,3.8,3.8,7.7,2.9,0.0,1.9,2.9,12.5,11.5,,101.0,107.0
1997,16.0,393,MIA,Miami Heat,P.J. Brown,"October 14, 1969",27.0,NBA,PF,15.0,15.0,451.0,5.2,12.7,0.41,0.0,0.0,,5.2,12.7,0.41,4.7,6.5,0.72,5.9,10.0,15.9,1.2,1.1,2.5,2.0,4.9,15.1,,106.0,97.0
1998,16.0,393,MIA,Miami Heat,P.J. Brown,"October 14, 1969",28.0,NBA,PF,5.0,5.0,190.0,5.6,10.9,0.51,0.0,0.0,,5.6,10.9,0.51,2.4,6.5,0.36,4.4,8.5,12.9,1.2,2.1,0.9,1.8,6.5,13.5,,102.0,102.0
1999,16.0,393,MIA,Miami Heat,P.J. Brown,"October 14, 1969",29.0,NBA,PF,5.0,5.0,144.0,8.7,18.7,0.47,0.0,0.4,0.0,8.7,18.3,0.48,3.7,4.2,0.9,5.8,7.1,12.9,2.1,0.8,0.8,1.2,7.1,21.2,,112.0,106.0
2000,16.0,393,MIA,Miami Heat,P.J. Brown,"October 14, 1969",30.0,NBA,PF,10.0,10.0,308.0,6.4,15.1,0.43,0.0,0.0,,6.4,15.1,0.43,0.9,1.1,0.83,4.8,10.3,15.1,2.0,1.5,0.7,2.0,7.7,13.8,,95.0,94.0
2001,,393,CHH,None,P.J. Brown,"October 14, 1969",31.0,NBA,C,10.0,10.0,385.0,3.9,9.4,0.42,0.0,0.0,,3.9,9.4,0.42,3.4,4.1,0.83,5.8,8.3,14.1,1.5,1.7,2.0,1.7,4.4,11.3,,113.0,100.0
2002,,393,CHH,None,P.J. Brown,"October 14, 1969",32.0,NBA,C,9.0,9.0,331.0,5.1,12.0,0.43,0.0,0.0,,5.1,12.0,0.43,4.5,5.9,0.76,4.7,9.1,13.8,2.2,1.0,1.9,1.3,5.9,14.8,,116.0,104.0
2003,19.0,393,NOH,New Orleans Hornets,P.J. Brown,"October 14, 1969",33.0,NBA,PF,6.0,6.0,193.0,6.0,12.5,0.48,0.0,0.0,,6.0,12.5,0.48,5.4,7.1,0.76,5.7,7.4,13.1,1.7,2.0,0.9,1.4,6.3,17.4,,123.0,107.0
2004,19.0,393,NOH,New Orleans Hornets,P.J. Brown,"October 14, 1969",34.0,NBA,PF,7.0,7.0,256.0,5.6,15.3,0.37,0.0,0.0,,5.6,15.3,0.37,2.2,2.4,0.91,6.2,8.4,14.6,3.2,0.6,2.4,2.8,3.4,13.3,,91.0,95.0
2007,5.0,393,CHI,Chicago Bulls,P.J. Brown,"October 14, 1969",37.0,NBA,PF,10.0,10.0,228.0,7.8,15.8,0.49,0.0,0.0,,7.8,15.8,0.49,4.0,5.4,0.74,4.0,7.1,11.1,2.8,1.9,0.5,1.9,6.8,19.5,,113.0,102.0
2008,2.0,393,BOS,Boston Celtics,P.J. Brown,"October 14, 1969",38.0,NBA,PF,25.0,0.0,341.0,4.3,9.2,0.46,0.0,0.2,0.0,4.3,9.0,0.47,3.4,4.1,0.84,2.9,6.7,9.7,2.0,0.8,1.6,2.0,9.5,12.0,,110.0,104.0
