Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,13,LAC,Los Angeles Clippers,82,240.9,39.1,82.5,0.47,8.5,24.0,0.35,30.7,58.5,0.52,21.2,29.1,0.73,10.5,32.5,43.0,24.6,8.6,4.8,13.9,21.5,107.9
2014,11,HOU,Houston Rockets,82,241.8,38.0,80.5,0.47,9.5,26.6,0.36,28.5,54.0,0.53,22.1,31.1,0.71,11.2,34.1,45.3,21.4,7.6,5.6,16.1,20.4,107.7
2014,18,MIN,Minnesota Timberwolves,82,242.1,38.9,87.5,0.44,7.3,21.4,0.34,31.6,66.1,0.48,21.8,28.1,0.78,12.5,32.2,44.7,23.9,8.8,3.6,13.9,18.3,106.9
2014,25,POR,Portland Trail Blazers,82,242.1,39.1,87.0,0.45,9.4,25.3,0.37,29.7,61.7,0.48,19.1,23.5,0.82,12.5,34.0,46.4,23.2,5.5,4.7,13.7,19.2,106.7
2014,21,OKC,Oklahoma City Thunder,82,241.5,39.0,82.7,0.47,8.1,22.4,0.36,30.9,60.3,0.51,20.2,25.0,0.81,10.8,33.9,44.7,21.9,8.3,6.1,15.3,22.7,106.2
2014,27,SAS,San Antonio Spurs,82,240.9,40.6,83.5,0.49,8.5,21.4,0.4,32.0,62.0,0.52,15.7,20.0,0.78,9.3,34.0,43.3,25.2,7.4,5.1,14.4,18.2,105.4
2014,24,PHO,Phoenix Suns,82,240.9,38.7,83.5,0.46,9.3,25.1,0.37,29.4,58.4,0.5,18.5,24.4,0.76,11.3,31.7,43.0,19.1,8.4,4.6,15.3,21.9,105.2
2014,7,DAL,Dallas Mavericks,82,241.8,39.6,83.6,0.47,8.8,22.9,0.38,30.8,60.7,0.51,16.8,21.1,0.8,10.2,30.7,40.9,23.6,8.6,4.3,13.5,20.0,104.8
2014,8,DEN,Denver Nuggets,82,240.9,38.4,85.9,0.45,8.6,23.9,0.36,29.8,62.0,0.48,19.1,26.3,0.73,12.3,33.1,45.4,22.4,7.5,5.6,15.9,23.0,104.4
2014,10,GSW,Golden State Warriors,82,241.8,39.5,85.4,0.46,9.4,24.8,0.38,30.0,60.6,0.5,15.9,21.1,0.75,10.9,34.4,45.3,23.3,7.8,5.0,15.2,21.8,104.3
2014,14,LAL,Los Angeles Lakers,82,240.3,38.3,85.1,0.45,9.4,24.8,0.38,28.8,60.3,0.48,17.0,22.4,0.76,9.1,32.0,41.0,24.5,7.5,5.4,15.1,19.8,103.0
2014,16,MIA,Miami Heat,82,242.4,38.3,76.5,0.5,8.1,22.3,0.36,30.2,54.2,0.56,17.5,23.0,0.76,7.6,29.2,36.9,22.5,8.9,4.5,14.8,19.5,102.2
2014,28,TOR,Toronto Raptors,82,243.4,36.5,81.9,0.44,8.7,23.4,0.37,27.8,58.5,0.48,19.6,25.1,0.78,11.4,31.1,42.5,21.2,7.0,4.2,14.1,23.0,101.3
2014,9,DET,Detroit Pistons,82,241.2,38.8,86.9,0.45,6.2,19.3,0.32,32.6,67.6,0.48,17.3,25.7,0.67,14.6,30.8,45.4,20.9,8.4,4.8,14.5,20.3,101.0
2014,1,ATL,Atlanta Hawks,82,241.8,37.3,81.6,0.46,9.4,25.8,0.36,28.0,55.8,0.5,17.0,21.7,0.78,8.7,31.3,40.0,24.9,8.3,4.0,15.3,19.2,101.0
2014,30,WAS,Washington Wizards,82,244.6,38.7,84.4,0.46,7.9,20.8,0.38,30.9,63.6,0.48,15.3,20.9,0.73,10.8,31.4,42.2,23.3,8.1,4.6,14.7,20.4,100.7
2014,26,SAC,Sacramento Kings,82,241.8,36.9,82.5,0.45,6.0,18.0,0.33,30.9,64.5,0.48,20.7,27.3,0.76,12.1,32.4,44.5,18.9,7.2,3.9,15.2,22.5,100.5
2014,19,NOP,New Orleans Pelicans,82,242.1,37.8,82.5,0.46,5.9,15.9,0.37,31.9,66.6,0.48,18.2,23.6,0.77,11.4,30.3,41.7,21.3,7.9,6.4,13.8,22.6,99.7
2014,23,PHI,Philadelphia 76Ers,82,242.1,37.9,87.2,0.44,7.0,22.5,0.31,30.9,64.7,0.48,16.6,23.4,0.71,11.6,31.2,42.7,21.8,9.3,4.0,16.9,22.5,99.5
2014,20,NYK,New York Knicks,82,242.1,36.9,82.2,0.45,9.3,24.9,0.37,27.7,57.3,0.48,15.5,20.4,0.76,10.6,29.7,40.3,20.0,7.7,4.5,13.0,22.1,98.6
2014,3,BRK,Brooklyn Nets,82,242.4,35.7,77.9,0.46,8.6,23.4,0.37,27.1,54.5,0.5,18.4,24.4,0.75,8.8,29.4,38.1,20.9,8.6,3.8,14.5,21.7,98.5
2014,6,CLE,Cleveland Cavaliers,82,243.0,37.0,84.8,0.44,7.1,20.0,0.36,29.9,64.8,0.46,17.0,22.7,0.75,12.1,32.1,44.1,21.2,7.1,3.7,14.2,20.0,98.2
2014,4,CHA,Charlotte Bobcats,82,242.7,36.3,82.1,0.44,6.3,17.9,0.35,30.0,64.1,0.47,18.0,24.4,0.74,9.5,33.2,42.7,21.7,6.1,5.1,12.3,18.2,96.9
2014,12,IND,Indiana Pacers,82,241.2,36.0,80.2,0.45,6.7,18.8,0.36,29.3,61.4,0.48,18.1,23.3,0.78,10.2,34.5,44.7,20.1,6.7,5.4,15.1,20.4,96.7
2014,22,ORL,Orlando Magic,82,243.4,36.9,82.7,0.44,6.9,19.5,0.35,30.0,63.3,0.47,15.9,20.9,0.76,9.7,32.4,42.0,21.0,7.7,4.3,14.9,20.5,96.5
2014,2,BOS,Boston Celtics,82,240.6,36.5,83.9,0.44,7.0,21.1,0.33,29.5,62.9,0.47,16.2,20.8,0.78,12.0,30.5,42.5,21.0,7.1,4.2,15.4,21.3,96.2
2014,15,MEM,Memphis Grizzlies,82,241.5,38.1,82.0,0.46,4.9,14.0,0.35,33.1,68.0,0.49,15.1,20.3,0.74,11.6,30.8,42.4,21.9,7.7,4.6,13.7,19.1,96.1
2014,17,MIL,Milwaukee Bucks,82,242.4,36.0,82.2,0.44,6.7,18.9,0.35,29.3,63.2,0.46,16.8,22.5,0.75,11.8,29.3,41.1,21.5,6.6,4.9,15.1,20.9,95.5
2014,29,UTA,Utah Jazz,82,241.2,36.0,81.1,0.44,6.6,19.2,0.34,29.4,61.9,0.47,16.4,22.0,0.75,11.0,30.2,41.2,20.3,7.0,4.5,14.6,20.7,95.0
