PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Mike Bibby,27,6,6,255,4.5,13.0,0.348,1.3,3.7,0.34600000000000003,3.2,9.3,0.348,3.8,4.2,0.9,0.8,2.4,3.2,4.4,1.3,0.0,2.5,2.4,14.1
Bonzi Wells,29,6,6,249,7.7,12.6,0.609,0.7,1.2,0.625,6.9,11.4,0.608,4.0,6.2,0.6509999999999999,3.6,6.8,10.4,1.2,0.7,0.3,2.6,3.6,20.1
Metta World Peace,26,5,5,198,5.6,14.7,0.38299999999999995,1.6,4.9,0.33299999999999996,4.0,9.8,0.40700000000000003,2.9,4.2,0.696,1.5,3.1,4.5,2.7,1.5,0.7,0.9,2.7,15.8
Kevin Martin,22,6,1,197,4.0,9.9,0.40700000000000003,1.1,3.5,0.316,2.9,6.4,0.457,5.3,5.3,1.0,1.8,3.7,5.5,0.5,0.5,0.4,0.4,2.0,14.4
Brad Miller,29,6,6,166,4.6,11.3,0.40399999999999997,0.2,1.5,0.14300000000000002,4.3,9.8,0.444,2.6,2.8,0.9229999999999999,0.7,3.3,3.9,3.3,1.5,1.1,1.5,4.3,11.9
Kenny Thomas,28,6,6,148,3.2,5.8,0.542,0.0,0.0,,3.2,5.8,0.542,2.2,3.2,0.6920000000000001,2.9,3.6,6.6,1.9,1.2,0.0,2.2,5.4,8.5
Shareef Abdur-Rahim,29,6,0,129,6.4,12.0,0.535,0.0,0.8,0.0,6.4,11.2,0.575,2.5,4.2,0.6,2.2,5.9,8.1,2.0,0.6,0.0,3.6,7.5,15.3
Jason Hart,27,5,0,52,2.8,9.0,0.308,0.0,0.0,,2.8,9.0,0.308,1.4,1.4,1.0,0.7,0.7,1.4,2.1,2.1,0.0,2.8,5.5,6.9
Francisco García,24,6,0,41,4.4,9.7,0.455,0.9,3.5,0.25,3.5,6.1,0.5710000000000001,1.8,1.8,1.0,0.0,1.8,1.8,0.9,1.8,1.8,0.0,4.4,11.4
Corliss Williamson,32,3,0,11,6.5,16.4,0.4,0.0,0.0,,6.5,16.4,0.4,9.8,9.8,1.0,0.0,3.3,3.3,0.0,0.0,0.0,0.0,9.8,22.9
Vitaly Potapenko,30,4,0,9,8.0,16.0,0.5,0.0,0.0,,8.0,16.0,0.5,0.0,0.0,,4.0,0.0,4.0,0.0,4.0,0.0,0.0,8.0,16.0
Ronnie Price,22,4,0,9,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
