PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Vince Carter,29,11,11,450,9.0,19.5,0.46299999999999997,1.1,4.6,0.24100000000000002,7.9,14.9,0.532,6.9,8.6,0.7959999999999999,1.3,4.9,6.2,4.6,1.6,0.5,2.1,2.7,26.1
Jason Kidd,32,11,11,450,3.9,10.6,0.371,1.2,4.0,0.3,2.7,6.6,0.415,1.5,1.8,0.826,1.8,5.0,6.7,8.5,1.4,0.2,1.9,2.5,10.6
Richard Jefferson,25,11,11,437,7.4,13.6,0.545,1.0,2.4,0.414,6.4,11.2,0.574,4.3,5.2,0.825,0.6,3.1,3.7,3.7,0.8,0.3,2.5,2.6,20.1
Nenad Krstić,22,11,11,366,6.4,12.7,0.504,0.0,0.0,,6.4,12.7,0.504,3.1,4.4,0.711,2.5,4.9,7.4,0.8,0.5,1.0,2.2,4.5,15.9
Jason Collins,27,11,11,302,1.1,3.0,0.36,0.0,0.0,,1.1,3.0,0.36,1.5,2.6,0.591,2.4,4.2,6.6,0.4,0.6,0.2,1.1,6.6,3.7
Clifford Robinson,39,8,0,198,2.4,7.1,0.33299999999999996,1.1,3.5,0.316,1.3,3.6,0.35,0.7,0.9,0.8,0.4,4.4,4.7,0.9,1.6,0.5,1.8,5.1,6.5
Lamond Murray,32,11,0,197,3.8,9.9,0.389,2.2,6.2,0.353,1.6,3.7,0.45,1.6,2.0,0.818,1.6,5.3,6.9,0.4,0.5,0.0,0.5,4.6,11.5
Jacque Vaughn,30,11,0,159,2.7,7.5,0.364,0.0,0.2,0.0,2.7,7.2,0.375,0.9,1.6,0.5710000000000001,0.7,1.8,2.5,2.7,0.5,0.0,0.9,5.2,6.3
John Thomas,30,8,0,56,1.9,3.9,0.5,0.0,0.0,,1.9,3.9,0.5,0.6,1.3,0.5,2.6,3.9,6.4,1.3,1.9,0.6,3.2,9.6,4.5
Antoine Wright,21,5,0,10,3.6,14.4,0.25,0.0,0.0,,3.6,14.4,0.25,7.2,10.8,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4
Scott Padgett,29,3,0,9,4.0,8.0,0.5,0.0,4.0,0.0,4.0,4.0,1.0,4.0,8.0,0.5,8.0,4.0,12.0,0.0,4.0,0.0,0.0,12.0,12.0
Zoran Planinić,23,3,0,6,0.0,6.0,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,12.0,0.0,0.0,6.0,6.0,12.0,6.0,0.0,6.0,6.0,0.0
Boštjan Nachbar,25,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
