Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2008,30.0,SAS,NBA,PF,16.0,236.0,15.3,0.587,0.563,0.099,3.4,19.5,11.5,12.2,2.5,0.6,12.9,17.2,,0.3,0.4,0.7,0.134,,1.3,4.4,5.6,0.5
2009,31.0,SAS,NBA,SF,5.0,104.0,8.0,0.383,0.4,0.25,8.9,18.4,13.4,5.8,2.2,0.9,8.3,11.6,,0.0,0.1,0.0,0.019,,-4.0,1.1,-3.0,0.0
