Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,30,3141,WSB,Washington Bullets,24.0,NBA,SF,21.0,0.0,119.0,8.8,19.1,0.46,0.3,1.2,0.25,8.5,17.8,0.48,0.6,1.5,0.4,4.5,3.6,8.2,2.7,1.5,0.6,2.4,5.1,18.5
1986,10,3141,GSW,Golden State Warriors,25.0,NBA,PF,5.0,0.0,25.0,2.9,7.2,0.4,0.0,0.0,,2.9,7.2,0.4,4.3,8.6,0.5,0.0,8.6,8.6,0.0,1.4,2.9,0.0,10.1,10.1
