Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1995,9,DET,Detroit Pistons,Grant Hill,22,70,69,38.3,7.3,15.2,0.48,0.1,0.4,0.15,7.2,14.8,0.49,0.48,5.3,7.3,0.73,1.8,4.6,6.4,5.0,1.8,0.9,2.9,2.9,19.9
1995,9,DET,Detroit Pistons,Joe Dumars,31,67,67,38.0,6.2,14.5,0.43,1.5,5.0,0.3,4.7,9.4,0.5,0.48,4.1,5.1,0.8,0.7,1.7,2.4,5.5,1.1,0.1,3.3,2.3,18.1
1995,9,DET,Detroit Pistons,Terry Mills,27,72,69,34.9,5.8,13.0,0.45,1.5,4.0,0.38,4.3,9.0,0.48,0.5,2.4,3.0,0.8,1.7,6.0,7.8,2.2,0.9,0.5,2.0,3.5,15.5
1995,9,DET,Detroit Pistons,Allan Houston,23,76,39,26.3,5.2,11.3,0.46,2.1,4.9,0.42,3.2,6.4,0.49,0.56,1.9,2.3,0.86,0.4,1.8,2.2,2.2,0.8,0.2,1.5,2.4,14.5
1995,9,DET,Detroit Pistons,Oliver Miller,24,64,22,24.3,3.6,6.5,0.56,0.0,0.2,0.23,3.6,6.3,0.56,0.56,1.2,1.9,0.63,2.5,4.9,7.4,1.5,0.9,1.8,1.8,3.4,8.5
1995,9,DET,Detroit Pistons,Johnny Dawkins,31,50,9,23.4,2.5,5.4,0.46,0.5,1.5,0.34,2.0,3.9,0.51,0.51,1.0,1.1,0.91,0.6,1.7,2.3,4.1,1.0,0.0,1.7,1.5,6.5
1995,9,DET,Detroit Pistons,Mark West,34,67,58,23.0,3.2,5.8,0.56,0.0,0.0,,3.2,5.8,0.56,0.56,1.0,2.1,0.48,2.4,3.7,6.1,0.3,0.4,1.5,1.3,3.7,7.5
1995,9,DET,Detroit Pistons,Rafael Addison,30,79,16,22.5,3.5,7.4,0.48,0.3,1.1,0.29,3.2,6.4,0.51,0.5,0.9,1.3,0.75,0.8,2.2,3.1,1.4,0.7,0.3,1.0,3.0,8.3
1995,9,DET,Detroit Pistons,Lindsey Hunter,24,42,26,22.5,2.8,7.6,0.37,0.9,2.6,0.33,2.0,5.0,0.4,0.43,1.0,1.3,0.73,0.6,1.2,1.8,3.8,1.2,0.2,1.9,2.2,7.5
1995,9,DET,Detroit Pistons,Negele Knight,27,44,17,15.1,1.8,4.5,0.39,0.3,0.6,0.39,1.5,3.9,0.39,0.42,0.3,0.5,0.67,0.5,0.9,1.3,2.6,0.5,0.1,1.0,1.5,4.1
1995,9,DET,Detroit Pistons,Mark Macon,25,55,6,13.1,1.8,4.8,0.38,0.4,1.1,0.32,1.5,3.7,0.4,0.42,1.0,1.2,0.79,0.5,0.9,1.4,1.1,1.2,0.0,0.7,1.8,5.0
1995,9,DET,Detroit Pistons,Bill Curley,22,53,1,11.2,1.1,2.5,0.43,0.0,0.0,,1.1,2.5,0.43,0.43,0.5,0.7,0.75,1.0,1.3,2.3,0.5,0.4,0.4,0.5,2.4,2.7
1995,9,DET,Detroit Pistons,Eric Leckner,28,57,11,10.9,1.5,2.9,0.53,0.0,0.0,0.0,1.5,2.9,0.53,0.53,0.9,1.3,0.71,0.8,2.2,3.1,0.2,0.3,0.3,0.7,2.1,3.9
1995,9,DET,Detroit Pistons,Walter Bond,25,5,0,10.2,0.6,2.4,0.25,0.2,0.8,0.25,0.4,1.6,0.25,0.29,0.6,0.8,0.75,0.2,0.8,1.0,1.4,0.2,0.0,0.6,2.0,2.0
1995,9,DET,Detroit Pistons,Ivano Newbill,24,34,0,9.7,0.5,1.3,0.36,0.0,0.0,,0.5,1.3,0.36,0.36,0.2,0.6,0.36,1.2,1.2,2.4,0.5,0.4,0.3,0.4,1.8,1.2
1995,9,DET,Detroit Pistons,Mike Peplowski,24,6,0,3.5,0.8,0.8,1.0,0.0,0.0,,0.8,0.8,1.0,1.0,0.2,0.3,0.5,0.2,0.3,0.5,0.2,0.2,0.0,0.3,1.7,1.8
