Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1995,8,DEN,Denver Nuggets,Dikembe Mutombo,28,82,82,37.8,4.3,7.7,0.56,0.0,0.0,,4.3,7.7,0.56,0.56,3.0,4.6,0.65,3.9,8.7,12.5,1.4,0.5,3.9,2.3,3.5,11.5
1995,8,DEN,Denver Nuggets,Reggie Williams,30,74,70,29.7,5.2,11.4,0.46,1.1,3.6,0.32,4.1,7.8,0.52,0.51,1.8,2.4,0.76,1.3,3.2,4.4,3.1,1.5,0.9,1.7,3.6,13.4
1995,8,DEN,Denver Nuggets,Bryant Stith,24,81,51,28.8,3.9,8.2,0.47,0.2,0.8,0.29,3.6,7.3,0.49,0.49,3.3,4.0,0.82,1.2,2.1,3.3,1.9,1.1,0.2,1.4,1.8,11.2
1995,8,DEN,Denver Nuggets,Mahmoud Abdul-Rauf,25,73,43,28.5,6.5,13.8,0.47,1.1,2.9,0.39,5.3,10.8,0.49,0.51,1.9,2.1,0.88,0.4,1.4,1.9,3.6,1.1,0.1,1.6,1.7,16.0
1995,8,DEN,Denver Nuggets,Robert Pack,25,42,32,27.2,4.0,9.4,0.43,0.7,1.7,0.42,3.3,7.7,0.43,0.47,3.3,4.2,0.78,0.5,2.2,2.7,6.9,1.5,0.1,3.2,2.4,12.1
1995,8,DEN,Denver Nuggets,Rodney Rogers,23,80,77,26.8,4.7,9.6,0.49,0.6,1.9,0.34,4.1,7.8,0.52,0.52,2.2,3.4,0.65,1.7,3.2,4.8,2.0,1.2,0.6,2.2,3.5,12.2
1995,8,DEN,Denver Nuggets,Dale Ellis,34,81,3,24.6,4.3,9.6,0.45,1.3,3.2,0.4,3.0,6.3,0.48,0.52,1.4,1.6,0.87,0.7,2.0,2.7,0.7,0.5,0.1,1.0,1.8,11.3
1995,8,DEN,Denver Nuggets,Jalen Rose,22,81,37,22.2,2.8,6.2,0.45,0.4,1.4,0.32,2.4,4.8,0.5,0.49,2.1,2.9,0.74,0.7,2.0,2.7,4.8,0.8,0.3,2.0,2.5,8.2
1995,8,DEN,Denver Nuggets,Bison Dele,25,63,10,20.0,3.1,5.3,0.59,0.0,0.0,,3.1,5.3,0.59,0.59,1.7,2.6,0.65,1.6,3.2,4.7,0.8,0.6,0.7,1.8,3.3,7.9
1995,8,DEN,Denver Nuggets,Tom Hammonds,27,70,5,13.7,2.0,3.7,0.54,0.0,0.0,0.0,2.0,3.7,0.54,0.54,1.9,2.5,0.75,0.8,2.4,3.2,0.5,0.2,0.2,0.8,1.9,5.9
1995,8,DEN,Denver Nuggets,Greg Grant,28,14,0,10.8,0.7,2.4,0.3,0.1,0.5,0.29,0.6,1.9,0.31,0.33,0.6,0.9,0.75,0.1,0.5,0.6,3.1,0.4,0.1,1.0,1.4,2.2
1995,8,DEN,Denver Nuggets,LaPhonso Ellis,24,6,0,9.7,1.5,4.2,0.36,0.0,0.0,,1.5,4.2,0.36,0.36,1.0,1.0,1.0,1.2,1.7,2.8,0.7,0.2,0.8,0.8,2.0,4.0
1995,8,DEN,Denver Nuggets,Reggie Slater,24,25,0,9.4,1.6,3.2,0.49,0.0,0.0,,1.6,3.2,0.49,0.49,1.6,2.2,0.73,0.8,1.4,2.3,0.5,0.3,0.1,1.0,1.9,4.8
1995,8,DEN,Denver Nuggets,Cliff Levingston,34,57,0,8.2,1.0,2.3,0.42,0.0,0.0,0.0,1.0,2.3,0.43,0.42,0.3,0.8,0.42,0.9,1.3,2.2,0.5,0.2,0.4,0.4,1.6,2.3
1995,8,DEN,Denver Nuggets,Mark Randall,27,8,0,4.9,0.4,1.3,0.3,0.0,0.1,0.0,0.4,1.1,0.33,0.3,0.0,0.0,,0.5,1.0,1.5,0.1,0.0,0.0,0.1,0.6,0.8
1995,8,DEN,Denver Nuggets,Eldridge Recasner,27,3,0,4.3,0.3,2.0,0.17,0.0,0.3,0.0,0.3,1.7,0.2,0.17,1.3,1.3,1.0,0.0,0.7,0.7,0.3,1.0,0.0,0.7,0.0,2.0
1995,8,DEN,Denver Nuggets,Darnell Mee,23,2,0,4.0,0.5,2.5,0.2,0.5,1.5,0.33,0.0,1.0,0.0,0.3,0.0,0.0,,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.5
