Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2002,23,660,PHI,Philadelphia 76Ers,Samuel Dalembert,"May 10, 1981",20.0,NBA,C,34.0,0.0,177.0,6.7,15.3,0.44,0.0,0.0,,6.7,15.3,0.44,2.1,5.5,0.39,7.6,13.1,20.7,1.5,1.8,4.0,4.3,9.2,15.6,,88.0,93.0
2004,23,660,PHI,Philadelphia 76Ers,Samuel Dalembert,"May 10, 1981",22.0,NBA,C,82.0,53.0,2197.0,6.7,12.4,0.54,0.0,0.0,0.0,6.7,12.4,0.54,2.8,4.3,0.64,4.8,10.7,15.5,0.5,1.1,4.7,2.1,6.8,16.2,,110.0,97.0
2005,23,660,PHI,Philadelphia 76Ers,Samuel Dalembert,"May 10, 1981",23.0,NBA,C,72.0,60.0,1785.0,7.1,13.5,0.52,0.0,0.0,,7.1,13.5,0.52,2.5,4.2,0.6,5.3,10.1,15.4,1.0,1.3,3.4,3.2,6.8,16.7,,102.0,100.0
2006,23,660,PHI,Philadelphia 76Ers,Samuel Dalembert,"May 10, 1981",24.0,NBA,C,66.0,52.0,1761.0,5.8,10.9,0.53,0.0,0.0,0.0,5.8,10.8,0.53,2.7,3.9,0.7,4.7,11.2,15.9,0.7,1.0,4.7,3.1,7.2,14.3,,104.0,102.0
2007,23,660,PHI,Philadelphia 76Ers,Samuel Dalembert,"May 10, 1981",25.0,NBA,C,82.0,82.0,2535.0,7.4,13.7,0.54,0.0,0.0,0.0,7.4,13.7,0.54,3.5,4.7,0.75,5.0,10.3,15.3,1.3,1.0,3.3,3.4,6.0,18.4,,108.0,103.0
2008,23,660,PHI,Philadelphia 76Ers,Samuel Dalembert,"May 10, 1981",26.0,NBA,C,82.0,82.0,2724.0,6.6,12.9,0.51,0.0,0.0,0.0,6.6,12.9,0.51,3.6,5.1,0.71,5.9,10.6,16.5,0.9,0.8,3.7,3.0,5.2,16.8,,109.0,103.0
2009,23,660,PHI,Philadelphia 76Ers,Samuel Dalembert,"May 10, 1981",27.0,NBA,C,82.0,82.0,2036.0,5.7,11.4,0.5,0.0,0.1,0.0,5.7,11.3,0.5,2.4,3.2,0.73,5.6,12.8,18.4,0.5,0.9,3.8,3.1,6.5,13.7,,103.0,103.0
2010,23,660,PHI,Philadelphia 76Ers,Samuel Dalembert,"May 10, 1981",28.0,NBA,C,82.0,80.0,2124.0,7.0,12.9,0.55,0.0,0.0,,7.0,12.9,0.55,2.4,3.3,0.73,5.9,13.5,19.3,1.6,1.0,3.7,3.0,6.2,16.5,,110.0,105.0
2011,26,660,SAC,Sacramento Kings,Samuel Dalembert,"May 10, 1981",29.0,NBA,C,80.0,46.0,1938.0,7.0,14.8,0.47,0.0,0.1,0.0,7.0,14.7,0.47,2.8,3.9,0.73,5.5,11.6,17.1,1.7,0.9,3.0,3.4,5.9,16.8,,100.0,105.0
2012,11,660,HOU,Houston Rockets,Samuel Dalembert,"May 10, 1981",30.0,NBA,C,65.0,45.0,1446.0,7.2,14.3,0.51,0.0,0.0,0.0,7.2,14.3,0.51,3.3,4.1,0.8,5.7,10.8,16.5,1.2,1.3,4.0,3.0,5.9,17.7,,108.0,100.0
2013,17,660,MIL,Milwaukee Bucks,Samuel Dalembert,"May 10, 1981",31.0,NBA,C,47.0,23.0,765.0,9.1,16.8,0.54,0.1,0.1,1.0,9.0,16.7,0.54,2.5,3.6,0.69,7.0,11.3,18.3,1.4,1.1,3.5,3.4,6.0,20.7,,108.0,101.0
2014,7,660,DAL,Dallas Mavericks,Samuel Dalembert,"May 10, 1981",32.0,NBA,C,80.0,68.0,1614.0,6.8,12.0,0.57,0.0,0.0,0.0,6.8,12.0,0.57,3.2,4.4,0.74,6.4,10.8,17.2,1.2,1.3,3.0,2.9,6.7,16.8,,117.0,105.0
2015,20,660,NYK,New York Knicks,Samuel Dalembert,"May 10, 1981",33.0,NBA,C,32.0,21.0,544.0,5.5,12.6,0.44,0.0,0.0,,5.5,12.6,0.44,1.4,1.9,0.7,5.1,11.1,16.3,2.8,1.4,4.0,3.8,6.8,12.4,,90.0,104.0
