Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1545,13,0,51.5,3.6,10.85,0.33,0.0,0.0,0,3.6,10.85,0.33,2.25,5.25,0.43,2.1,1.5,3.6,0.85,1.65,0.0,3.25,2.95,9.45
