SEASON,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004 - 05,SAS,82,19805,39.8,87.9,0.45299999999999996,6.9,19.0,0.363,32.9,68.9,0.478,20.9,28.9,0.7240000000000001,13.5,33.9,47.4,24.1,8.4,7.4,15.3,23.4,107.5
