SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1981,5,CHI,Artis Gilmore,31,82,,2832,9.2,13.7,0.67,0.0,0.0,,9.2,13.7,0.67,6.3,9.0,0.7,3.7,10.2,13.9,2.9,0.8,3.3,4.0,5.0,24.7,,123,103
1981,5,CHI,Reggie Theus,23,82,,2820,9.2,18.6,0.5,0.3,1.5,0.2,8.9,17.0,0.52,7.5,9.3,0.81,2.1,2.8,4.9,7.2,2.1,0.3,4.4,4.4,26.2,,115,108
1981,5,CHI,Dave Greenwood,23,82,,2710,8.5,17.4,0.49,0.0,0.0,0.0,8.5,17.4,0.49,3.8,5.1,0.75,4.3,8.5,12.7,3.8,1.4,2.2,3.4,5.0,20.8,,109,104
1981,5,CHI,Bob Wilkerson,26,80,,2238,7.0,15.2,0.46,0.0,0.2,0.1,7.0,15.0,0.47,2.9,3.5,0.84,1.8,4.2,6.0,5.8,2.2,0.5,3.7,3.6,17.0,,102,107
1981,5,CHI,Larry Kenon,28,77,,2161,10.0,20.9,0.48,0.0,0.0,,10.0,20.9,0.48,4.0,5.4,0.74,4.0,4.8,8.8,2.6,1.7,0.4,3.6,3.5,24.0,,105,107
1981,5,CHI,Ricky Sobers,28,71,,1803,9.4,20.3,0.46,0.4,1.7,0.26,8.9,18.6,0.48,6.1,6.5,0.94,1.2,2.6,3.8,7.5,2.6,0.4,5.4,6.0,25.3,,105,107
1981,5,CHI,Dwight Jones,28,81,,1574,7.4,15.4,0.48,0.0,0.0,,7.4,15.4,0.48,3.8,4.9,0.78,3.8,8.3,12.2,3.0,1.2,1.1,3.8,6.1,18.6,,104,105
1981,5,CHI,Coby Dietrick,32,82,,1243,5.6,12.3,0.46,0.1,0.2,0.33,5.5,12.0,0.46,3.0,4.3,0.69,3.0,7.1,10.2,4.5,1.8,2.0,3.4,6.8,14.2,,102,104
1981,5,CHI,Sam Worthen,23,64,,945,4.8,9.7,0.5,0.0,0.2,0.0,4.8,9.5,0.5,2.3,3.0,0.75,1.1,4.7,5.8,5.8,2.9,0.3,4.6,5.8,11.9,,93,105
1981,5,CHI,Scott May,26,63,,815,9.7,19.8,0.49,0.0,0.0,,9.7,19.8,0.49,6.6,8.7,0.76,3.6,5.4,9.1,3.7,2.0,0.4,4.2,4.9,25.9,,109,106
1981,5,CHI,James Wilkes,22,48,,540,7.5,16.3,0.46,0.0,0.1,0.0,7.5,16.2,0.46,2.6,3.7,0.69,3.2,5.3,8.5,2.6,2.2,1.1,3.0,7.6,17.6,,101,105
1981,5,CHI,Ronnie Lester,22,8,,83,5.7,13.8,0.42,0.0,0.0,,5.7,13.8,0.42,5.7,6.3,0.91,1.7,1.7,3.4,4.0,1.1,0.0,5.2,2.9,17.2,,95,111
1981,5,CHI,Ollie Mack,23,3,,16,3.0,17.9,0.17,0.0,0.0,,3.0,17.9,0.17,3.0,6.0,0.5,0.0,3.0,3.0,3.0,3.0,0.0,0.0,8.9,8.9,,65,106
