SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1981,29,UTA,Adrian Dantley,25,80,,3417,13.1,23.4,0.56,0.0,0.1,0.29,13.0,23.3,0.56,9.1,11.3,0.81,2.8,4.6,7.3,4.6,1.6,0.3,4.1,3.5,35.3,,118,111
1981,29,UTA,Darrell Griffith,22,81,,2867,12.3,26.5,0.46,0.2,0.9,0.19,12.1,25.6,0.47,3.9,5.5,0.72,1.4,3.6,4.9,3.3,1.8,0.7,4.0,3.8,28.6,,95,111
1981,29,UTA,Ben Poquette,25,82,,2808,5.7,10.7,0.53,0.1,0.1,0.5,5.6,10.6,0.53,2.2,2.8,0.78,2.8,8.2,11.0,2.8,1.2,3.0,2.1,6.0,13.6,,110,107
1981,29,UTA,Allan Bristow,29,82,,2001,6.7,15.0,0.44,0.1,0.4,0.28,6.5,14.6,0.45,4.1,4.9,0.84,2.5,8.0,10.6,9.4,1.5,0.1,4.2,4.7,17.5,,103,109
1981,29,UTA,Wayne Cooper,24,71,,1420,7.4,16.3,0.45,0.0,0.1,0.33,7.3,16.2,0.45,2.1,3.1,0.69,5.7,9.5,15.2,1.8,0.6,1.8,2.7,7.6,16.9,,100,108
1981,29,UTA,Rickey Green,26,47,,1307,6.6,13.8,0.48,0.0,0.0,0.0,6.6,13.7,0.48,2.6,3.6,0.72,1.1,3.2,4.4,8.8,2.8,0.0,3.1,4.6,15.9,,105,109
1981,29,UTA,Ron Boone,34,52,,1146,6.9,15.9,0.43,0.5,1.7,0.28,6.4,14.2,0.45,3.2,4.0,0.8,0.7,2.9,3.6,6.9,1.4,0.3,4.8,5.4,17.4,,91,112
1981,29,UTA,Jeff Wilkins,25,56,,1058,5.4,12.1,0.45,0.0,0.0,,5.4,12.1,0.45,1.3,1.9,0.68,2.9,9.8,12.7,1.9,1.5,2.1,2.7,7.8,12.1,,91,106
1981,29,UTA,Billy McKinney,25,35,,1032,5.9,11.1,0.53,0.0,0.1,0.5,5.9,11.0,0.53,2.1,2.3,0.92,0.6,3.0,3.5,7.5,1.8,0.2,3.3,5.1,14.0,,106,112
1981,29,UTA,Jeff Judkins,24,62,,666,6.8,15.9,0.43,0.7,2.1,0.32,6.1,13.9,0.44,3.3,3.8,0.88,2.1,4.7,6.9,4.4,1.2,0.1,2.2,6.2,17.6,,105,112
1981,29,UTA,Carl Nicks,22,40,,616,8.5,16.8,0.51,0.0,0.2,0.0,8.5,16.5,0.52,2.9,5.3,0.54,1.9,3.0,4.9,5.5,2.6,0.1,4.2,7.1,19.9,,97,110
1981,29,UTA,James Hardy,24,23,,509,5.0,10.7,0.47,0.0,0.0,,5.0,10.7,0.47,1.1,1.9,0.55,3.8,9.1,12.8,3.5,2.0,1.9,2.2,5.6,11.1,,101,105
1981,29,UTA,John Duren,22,40,,458,3.5,10.8,0.33,0.0,0.1,0.0,3.5,10.7,0.33,0.5,1.0,0.56,0.9,2.9,3.8,5.8,1.9,0.2,4.0,5.8,7.6,,69,111
1981,29,UTA,Mel Bennett,26,28,,313,4.1,9.4,0.43,0.0,0.3,0.0,4.1,9.1,0.45,8.3,12.7,0.65,5.2,9.4,14.6,2.4,0.5,1.7,4.9,8.8,16.5,,99,108
1981,29,UTA,Brett Vroman,25,11,,93,5.3,14.3,0.37,0.0,0.5,0.0,5.3,13.7,0.38,7.4,10.0,0.74,3.7,9.5,13.2,4.8,2.6,2.6,4.8,13.7,18.0,,94,103
1981,29,UTA,Dick Miller,22,3,,19,5.2,7.8,0.67,0.0,0.0,,5.2,7.8,0.67,0.0,0.0,,2.6,5.2,7.8,2.6,2.6,0.0,10.3,7.8,10.3,,60,108
