Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1983,13,81,SDC,San Diego Clippers,35,Richard Anderson,C,6-10,240,"November 19, 1960",US,R,UC Santa Barbara
1983,13,359,SDC,San Diego Clippers,15,Jim Brogan,SG,6-4,185,"February 24, 1958",US,1,West Virginia Wesleyan College
1983,13,365,SDC,San Diego Clippers,7,Michael Brooks,SF,6-7,220,"August 17, 1958",US,2,La Salle
1983,13,512,SDC,San Diego Clippers,22,Tom Chambers,PF,6-10,220,"June 21, 1959",US,1,Utah
1983,13,602,SDC,San Diego Clippers,23,Joe Cooper,C,6-10,230,"September 1, 1957",US,1,"Howard University, Tulsa, Colorado"
1983,13,644,SDC,San Diego Clippers,34,Terry Cummings,PF,6-9,220,"March 15, 1961",US,R,DePaul
1983,13,769,SDC,San Diego Clippers,13,John Douglas,SG,6-2,170,"June 12, 1956",US,1,Kansas
1983,13,1131,SDC,San Diego Clippers,30,Bob Gross,SF,6-6,200,"August 3, 1953",US,7,"Seattle University, Cal State Long Beach"
1983,13,1305,SDC,San Diego Clippers,24,Craig Hodges,SG,6-2,190,"June 27, 1960",US,R,Cal State Long Beach
1983,13,1313,SDC,San Diego Clippers,9,Lionel Hollins,PG,6-3,185,"October 19, 1953",US,7,Arizona State
1983,13,1546,SDC,San Diego Clippers,23,Hutch Jones,SF,6-8,190,"September 1, 1959",US,R,"Buffalo State, Vanderbilt"
1983,13,2041,SDC,San Diego Clippers,13,Lowes Moore,PG,6-1,170,"May 5, 1957",US,2,West Virginia
1983,13,2115,SDC,San Diego Clippers,31,Swen Nater,C,6-11,240,"January 14, 1950",NL,9,UCLA
1983,13,2701,SDC,San Diego Clippers,9,Randy Smith,SG,6-3,180,"December 12, 1948",US,11,Buffalo State
1983,13,2703,SDC,San Diego Clippers,9,Robert Smith,PG,5-11,165,"March 10, 1955",US,5,UNLV
1983,13,3020,SDC,San Diego Clippers,32,Bill Walton,C,6-11,210,"November 5, 1952",US,5,UCLA
1983,13,3104,SDC,San Diego Clippers,33,Jerome Whitehead,C,6-10,220,"September 30, 1956",US,4,Marquette
1983,13,3224,SDC,San Diego Clippers,4,Al Wood,SF,6-6,193,"June 2, 1958",US,1,UNC
