Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1996,23.0,ATL,NBA,PF,79.0,1416.0,12.9,0.482,0.007,0.461,13.2,16.7,14.9,5.8,1.7,2.4,14.3,19.3,,0.5,1.6,2.0,0.069,,-3.2,-0.9,-4.0,-0.7
1997,24.0,ATL,NBA,PF,30.0,501.0,15.0,0.51,0.0,0.463,11.4,16.1,13.8,8.3,2.3,0.9,12.9,21.1,,0.5,0.9,1.3,0.126,,-2.3,0.0,-2.4,0.0
1998,25.0,ATL,NBA,PF,69.0,2000.0,18.4,0.534,0.008,0.515,12.2,13.8,13.0,6.7,1.1,1.3,10.6,23.9,,4.2,1.8,6.0,0.144,,1.4,-1.9,-0.5,0.8
1999,26.0,ATL,NBA,SF,38.0,1142.0,16.0,0.485,0.002,0.352,10.3,15.3,12.8,5.2,1.6,1.2,10.6,22.5,,1.2,1.9,3.1,0.131,,0.3,0.3,0.6,0.8
2001,28.0,ATL,NBA,PF,73.0,1810.0,14.0,0.487,0.001,0.404,11.0,14.0,12.5,4.9,1.5,1.1,13.8,22.6,,0.5,1.4,1.9,0.05,,-1.2,-1.9,-3.0,-0.5
2002,29.0,ATL,NBA,PF,26.0,422.0,13.4,0.527,0.009,0.388,8.4,17.9,13.1,4.4,1.4,2.6,13.4,16.8,,0.3,0.4,0.7,0.074,,-1.8,-0.1,-1.9,0.0
2003,30.0,ATL,NBA,C,82.0,1494.0,12.1,0.508,0.006,0.422,12.4,17.8,15.2,4.5,1.2,1.5,13.6,13.8,,1.5,1.1,2.6,0.083,,-1.7,-1.2,-2.9,-0.3
2004,31.0,ATL,NBA,PF,6.0,68.0,18.2,0.508,0.0,0.286,18.5,16.5,17.5,5.2,0.8,2.2,11.3,17.8,,0.1,0.0,0.2,0.109,,3.1,-2.1,1.0,0.1
2005,32.0,DAL,NBA,PF,78.0,1203.0,12.4,0.539,0.009,0.345,15.6,16.8,16.2,2.6,1.2,2.3,16.2,11.3,,1.5,1.5,3.1,0.122,,-1.1,-0.3,-1.4,0.2
2006,33.0,CLE,NBA,C,51.0,531.0,12.2,0.564,0.0,0.538,13.3,17.3,15.3,2.9,0.9,1.7,16.3,11.7,,0.7,0.6,1.3,0.116,,-1.3,-0.8,-2.1,0.0
2007,34.0,PHI,NBA,PF,38.0,418.0,15.7,0.679,0.0,0.701,13.8,16.9,15.4,3.8,1.1,2.2,12.0,11.0,,1.1,0.4,1.6,0.181,,-0.3,-0.4,-0.6,0.1
