Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1980,26,KCK,Kansas City Kings,Otis Birdsong,24,82,2885,18.5,0.54,0.02,0.27,6.1,6.2,6.1,11.1,2.2,0.4,9.4,26.4,4.9,3.7,8.6,0.14,2.0,0.1,2.1,3.0
1980,26,KCK,Kansas City Kings,Phil Ford,23,82,2621,16.5,0.53,0.02,0.4,1.1,6.1,3.5,32.4,2.4,0.1,18.5,23.3,2.7,3.4,6.1,0.11,1.0,-0.2,0.8,1.8
1980,26,KCK,Kansas City Kings,Sam Lacey,31,81,2412,14.9,0.49,0.0,0.27,7.4,21.8,14.3,24.5,2.1,2.6,21.8,16.1,0.8,4.8,5.6,0.11,0.0,3.6,3.6,3.4
1980,26,KCK,Kansas City Kings,Scott Wedman,27,68,2347,16.9,0.54,0.02,0.16,5.0,12.9,8.8,9.3,1.7,1.1,8.6,22.2,3.7,3.4,7.1,0.14,1.1,0.5,1.5,2.1
1980,26,KCK,Kansas City Kings,Reggie King,22,82,2052,13.5,0.56,0.0,0.44,9.3,20.7,14.8,6.6,1.6,0.9,14.4,13.5,2.8,3.4,6.2,0.15,-0.5,0.9,0.3,1.2
1980,26,KCK,Kansas City Kings,Bill Robinzine,27,81,1917,15.3,0.55,0.0,0.38,9.9,19.8,14.7,4.5,2.6,0.7,14.9,20.7,1.8,3.6,5.5,0.14,-1.5,0.6,-0.8,0.6
1980,26,KCK,Kansas City Kings,Ernie Grunfeld,24,80,1397,10.9,0.5,0.0,0.31,6.4,11.5,8.9,10.1,1.9,0.4,14.5,16.0,0.6,1.9,2.5,0.09,-1.9,0.6,-1.3,0.3
1980,26,KCK,Kansas City Kings,Billy McKinney,24,76,1333,13.4,0.5,0.02,0.29,1.6,5.5,3.5,24.8,2.0,0.2,14.7,18.2,1.1,1.6,2.7,0.1,-0.6,0.2,-0.5,0.5
1980,26,KCK,Kansas City Kings,Len Elmore,27,58,915,10.6,0.47,0.0,0.31,8.4,22.2,15.0,8.8,2.1,2.5,19.6,14.9,-0.3,1.8,1.5,0.08,-3.5,2.1,-1.4,0.1
1980,26,KCK,Kansas City Kings,Gus Gerard,26,73,869,14.1,0.49,0.01,0.29,9.2,12.8,10.9,6.9,2.2,1.7,11.1,20.3,0.5,1.4,1.9,0.1,-0.8,0.6,-0.2,0.4
1980,26,KCK,Kansas City Kings,Mike Green,28,21,459,10.6,0.46,0.01,0.26,7.9,18.9,13.2,8.1,1.3,2.7,16.9,18.6,-0.4,0.8,0.4,0.04,-3.3,0.8,-2.5,-0.1
1980,26,KCK,Kansas City Kings,Marlon Redmond,24,24,298,12.0,0.46,0.06,0.25,6.2,12.7,9.3,9.0,0.6,1.8,11.0,23.0,-0.1,0.4,0.3,0.05,-1.9,-0.8,-2.7,0.0
1980,26,KCK,Kansas City Kings,Tom Burleson,27,37,272,7.8,0.39,0.03,0.38,8.7,20.0,14.2,9.5,1.4,2.8,17.1,21.5,-0.6,0.5,-0.1,-0.01,-5.7,0.4,-5.3,-0.2
1980,26,KCK,Kansas City Kings,Terry Crosby,23,4,28,3.5,0.62,0.0,0.5,0.0,4.0,1.9,30.0,0.0,0.0,50.6,14.1,0.0,0.0,0.0,-0.05,-4.4,-0.4,-4.8,0.0
