Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,29,142,UTA,Utah Jazz,Thurl Bailey,1961-04-07,22.0,NBA,PF,11.0,,340.0,5.3,10.3,0.52,0.0,0.2,0.0,5.3,10.1,0.53,1.8,2.2,0.81,1.6,4.9,6.5,1.1,0.2,1.2,1.7,3.5,12.4
1985,29,142,UTA,Utah Jazz,Thurl Bailey,1961-04-07,23.0,NBA,PF,10.0,10.0,375.0,6.0,14.6,0.41,0.0,0.0,,6.0,14.6,0.41,4.3,5.3,0.82,2.0,6.8,8.8,2.6,0.5,1.7,2.0,2.9,16.2
1986,29,142,UTA,Utah Jazz,Thurl Bailey,1961-04-07,24.0,NBA,PF,4.0,4.0,147.0,6.9,18.9,0.36,0.0,0.2,0.0,6.9,18.6,0.37,2.0,2.7,0.73,2.7,5.1,7.8,3.2,0.5,0.5,1.2,3.2,15.7
1987,29,142,UTA,Utah Jazz,Thurl Bailey,1961-04-07,25.0,NBA,PF,5.0,0.0,151.0,7.2,15.0,0.48,0.0,0.0,,7.2,15.0,0.48,4.3,4.3,1.0,3.3,3.8,7.2,2.1,0.7,1.4,2.9,2.9,18.6
1988,29,142,UTA,Utah Jazz,Thurl Bailey,1961-04-07,26.0,NBA,SF,11.0,0.0,449.0,7.9,16.3,0.49,0.0,0.1,0.0,7.9,16.2,0.49,4.6,5.5,0.84,1.7,3.4,5.1,1.4,0.5,1.8,1.7,2.6,20.4
1989,29,142,UTA,Utah Jazz,Thurl Bailey,1961-04-07,27.0,NBA,SF,3.0,2.0,122.0,3.5,10.0,0.35,0.0,0.0,,3.5,10.0,0.35,3.5,4.4,0.8,3.0,4.4,7.4,0.9,0.3,1.2,2.7,3.2,10.6
1990,29,142,UTA,Utah Jazz,Thurl Bailey,1961-04-07,28.0,NBA,SF,5.0,5.0,190.0,8.1,16.7,0.49,0.0,0.0,,8.1,16.7,0.49,3.6,4.5,0.79,1.5,4.5,6.1,1.3,0.9,1.1,0.9,3.6,19.9
1991,29,142,UTA,Utah Jazz,Thurl Bailey,1961-04-07,29.0,NBA,PF,9.0,0.0,228.0,3.6,10.1,0.36,0.0,0.0,,3.6,10.1,0.36,3.5,3.9,0.88,1.7,3.3,5.1,1.4,0.5,0.9,1.9,4.3,10.7
1999,29,142,UTA,Utah Jazz,Thurl Bailey,1961-04-07,37.0,NBA,PF,11.0,0.0,115.0,5.3,10.3,0.52,0.0,0.0,,5.3,10.3,0.52,0.9,1.3,0.75,1.6,3.1,4.7,0.6,0.9,1.9,2.5,5.9,11.6
