Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2000,12,945,IND,Indiana Pacers,Jeff Foster,"January 16, 1977",23.0,NBA,C,19,0,86,5.4,9.6,0.56,0.0,0.4,0.0,5.4,9.2,0.59,7.1,10.5,0.68,5.0,8.4,13.4,2.1,2.1,0.4,0.8,7.5,18.0
2001,12,945,IND,Indiana Pacers,Jeff Foster,"January 16, 1977",24.0,NBA,C,71,9,1152,3.1,6.7,0.47,0.1,0.2,0.29,3.1,6.4,0.48,1.5,2.8,0.52,4.5,7.7,12.2,1.0,1.2,0.9,1.6,4.7,7.8
2002,12,945,IND,Indiana Pacers,Jeff Foster,"January 16, 1977",25.0,NBA,C,82,48,1786,3.6,7.9,0.45,0.0,0.3,0.13,3.5,7.6,0.46,2.2,3.7,0.61,4.2,7.1,11.2,1.4,1.4,0.8,1.6,4.7,9.4
2003,12,945,IND,Indiana Pacers,Jeff Foster,"January 16, 1977",26.0,NBA,C,77,2,802,2.9,8.0,0.36,0.0,0.1,0.0,2.9,7.9,0.36,1.5,2.8,0.54,5.3,7.2,12.5,2.3,1.3,0.9,1.5,4.6,7.3
2004,12,945,IND,Indiana Pacers,Jeff Foster,"January 16, 1977",27.0,NBA,C,82,79,1961,3.6,6.6,0.54,0.0,0.1,0.0,3.6,6.6,0.55,1.9,2.8,0.67,4.6,6.6,11.2,1.2,1.3,0.5,1.1,3.5,9.1
2005,12,945,IND,Indiana Pacers,Jeff Foster,"January 16, 1977",28.0,NBA,C,61,43,1594,3.8,7.3,0.52,0.0,0.1,0.0,3.8,7.2,0.53,2.0,3.2,0.63,4.6,7.8,12.4,1.0,1.0,0.3,1.2,4.2,9.6
2006,12,945,IND,Indiana Pacers,Jeff Foster,"January 16, 1977",29.0,NBA,C,63,37,1581,3.1,5.7,0.55,0.0,0.1,0.0,3.1,5.6,0.56,2.2,3.6,0.6,5.1,8.0,13.1,1.1,0.9,0.6,1.5,4.3,8.5
2007,12,945,IND,Indiana Pacers,Jeff Foster,"January 16, 1977",30.0,NBA,C,75,43,1740,2.5,5.4,0.47,0.0,0.0,0.0,2.5,5.4,0.47,1.6,2.5,0.64,5.2,7.4,12.6,1.2,1.3,0.8,1.4,4.2,6.7
2008,12,945,IND,Indiana Pacers,Jeff Foster,"January 16, 1977",31.0,NBA,C,77,52,1884,3.9,7.1,0.55,0.0,0.1,0.0,3.9,7.1,0.55,1.6,2.8,0.59,5.0,7.7,12.8,2.5,1.1,0.6,1.2,4.2,9.5
2009,12,945,IND,Indiana Pacers,Jeff Foster,"January 16, 1977",32.0,NBA,C,74,26,1828,3.5,7.0,0.5,0.0,0.1,0.29,3.4,6.8,0.51,1.9,2.9,0.66,4.2,5.8,10.0,2.6,1.0,1.0,1.7,4.5,8.9
2010,12,945,IND,Indiana Pacers,Jeff Foster,"January 16, 1977",33.0,NBA,C,16,3,255,3.1,6.5,0.48,0.0,0.1,0.0,3.1,6.4,0.49,0.7,1.3,0.56,4.8,6.6,11.4,3.0,0.4,0.6,2.0,6.4,6.9
2011,12,945,IND,Indiana Pacers,Jeff Foster,"January 16, 1977",34.0,NBA,C,56,3,940,3.1,6.4,0.48,0.0,0.1,0.0,3.1,6.3,0.49,1.0,1.8,0.56,6.1,7.3,13.4,1.8,0.9,1.2,1.0,4.9,7.2
2012,12,945,IND,Indiana Pacers,Jeff Foster,"January 16, 1977",35.0,NBA,C,11,0,141,2.3,4.6,0.5,0.3,0.3,1.0,2.0,4.3,0.47,1.5,2.3,0.67,4.6,6.1,10.7,1.0,2.0,0.3,1.8,6.6,6.4
