Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1990,16,771,MIA,Miami Heat,Sherman Douglas,"September 15, 1966",23.0,NBA,PG,81.0,66.0,2470.0,463.0,938.0,0.49,5.0,31.0,0.16,458.0,907.0,0.5,0.5,224.0,326.0,0.69,70.0,136.0,206.0,619.0,145.0,10.0,246.0,187.0,1155.0,0.0
1991,16,771,MIA,Miami Heat,Sherman Douglas,"September 15, 1966",24.0,NBA,PG,73.0,73.0,2562.0,532.0,1055.0,0.5,4.0,31.0,0.13,528.0,1024.0,0.52,0.51,284.0,414.0,0.69,78.0,131.0,209.0,624.0,121.0,5.0,270.0,178.0,1352.0,0.0
1992,31,771,TOT,Total After Trade,Sherman Douglas,"September 15, 1966",25.0,NBA,PG,42.0,2.0,752.0,117.0,253.0,0.46,1.0,10.0,0.1,116.0,243.0,0.48,0.46,73.0,107.0,0.68,13.0,50.0,63.0,172.0,25.0,9.0,68.0,78.0,308.0,0.0
1992,16,771,MIA,Miami Heat,Sherman Douglas,"September 15, 1966",25.0,NBA,PG,5.0,2.0,98.0,16.0,31.0,0.52,0.0,1.0,0.0,16.0,30.0,0.53,0.52,5.0,7.0,0.71,1.0,5.0,6.0,19.0,4.0,0.0,8.0,10.0,37.0,0.0
1992,2,771,BOS,Boston Celtics,Sherman Douglas,"September 15, 1966",25.0,NBA,PG,37.0,0.0,654.0,101.0,222.0,0.46,1.0,9.0,0.11,100.0,213.0,0.47,0.46,68.0,100.0,0.68,12.0,45.0,57.0,153.0,21.0,9.0,60.0,68.0,271.0,0.0
1993,2,771,BOS,Boston Celtics,Sherman Douglas,"September 15, 1966",26.0,NBA,PG,79.0,36.0,1932.0,264.0,530.0,0.5,6.0,29.0,0.21,258.0,501.0,0.52,0.5,84.0,150.0,0.56,65.0,97.0,162.0,508.0,49.0,10.0,161.0,166.0,618.0,0.0
1994,2,771,BOS,Boston Celtics,Sherman Douglas,"September 15, 1966",27.0,NBA,PG,78.0,78.0,2789.0,425.0,919.0,0.46,13.0,56.0,0.23,412.0,863.0,0.48,0.47,177.0,276.0,0.64,70.0,123.0,193.0,683.0,89.0,11.0,233.0,171.0,1040.0,0.0
1995,2,771,BOS,Boston Celtics,Sherman Douglas,"September 15, 1966",28.0,NBA,PG,65.0,43.0,2048.0,365.0,769.0,0.48,20.0,82.0,0.24,345.0,687.0,0.5,0.49,204.0,296.0,0.69,48.0,122.0,170.0,446.0,80.0,2.0,162.0,152.0,954.0,0.0
1996,31,771,TOT,Total After Trade,Sherman Douglas,"September 15, 1966",29.0,NBA,PG,79.0,66.0,2335.0,345.0,685.0,0.5,40.0,110.0,0.36,305.0,575.0,0.53,0.53,160.0,219.0,0.73,55.0,125.0,180.0,436.0,63.0,5.0,194.0,163.0,890.0,1.0
1996,2,771,BOS,Boston Celtics,Sherman Douglas,"September 15, 1966",29.0,NBA,PG,10.0,4.0,234.0,36.0,84.0,0.43,1.0,7.0,0.14,35.0,77.0,0.46,0.44,25.0,40.0,0.62,6.0,17.0,23.0,39.0,2.0,0.0,29.0,16.0,98.0,0.0
1996,17,771,MIL,Milwaukee Bucks,Sherman Douglas,"September 15, 1966",29.0,NBA,PG,69.0,62.0,2101.0,309.0,601.0,0.51,39.0,103.0,0.38,270.0,498.0,0.54,0.55,135.0,179.0,0.75,49.0,108.0,157.0,397.0,61.0,5.0,165.0,147.0,792.0,1.0
1997,17,771,MIL,Milwaukee Bucks,Sherman Douglas,"September 15, 1966",30.0,NBA,PG,79.0,79.0,2316.0,306.0,610.0,0.5,38.0,114.0,0.33,268.0,496.0,0.54,0.53,114.0,171.0,0.67,57.0,136.0,193.0,427.0,78.0,10.0,153.0,191.0,764.0,0.0
1998,3,771,NJN,New Jersey Nets,Sherman Douglas,"September 15, 1966",31.0,NBA,PG,80.0,11.0,1699.0,255.0,515.0,0.5,14.0,46.0,0.3,241.0,469.0,0.51,0.51,115.0,172.0,0.67,52.0,83.0,135.0,319.0,55.0,7.0,110.0,156.0,639.0,0.0
1999,13,771,LAC,Los Angeles Clippers,Sherman Douglas,"September 15, 1966",32.0,NBA,PG,30.0,19.0,842.0,96.0,219.0,0.44,0.0,11.0,0.0,96.0,208.0,0.46,0.44,55.0,87.0,0.63,16.0,42.0,58.0,124.0,27.0,3.0,61.0,54.0,247.0,0.0
2000,3,771,NJN,New Jersey Nets,Sherman Douglas,"September 15, 1966",33.0,NBA,PG,20.0,2.0,309.0,45.0,90.0,0.5,5.0,16.0,0.31,40.0,74.0,0.54,0.53,25.0,28.0,0.89,13.0,16.0,29.0,34.0,17.0,0.0,24.0,26.0,120.0,0.0
2001,3,771,NJN,New Jersey Nets,Sherman Douglas,"September 15, 1966",34.0,NBA,PG,59.0,7.0,1094.0,122.0,303.0,0.4,8.0,40.0,0.2,114.0,263.0,0.43,0.42,86.0,115.0,0.75,21.0,53.0,74.0,144.0,36.0,4.0,79.0,93.0,338.0,0.0
