Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1990,23.0,MIA,NBA,PG,81.0,66.0,2470.0,463.0,938.0,0.494,5.0,31.0,0.161,458.0,907.0,0.505,0.496,224.0,326.0,0.687,70.0,136.0,206.0,619.0,145.0,10.0,246.0,187.0,1155.0,,0.0
1991,24.0,MIA,NBA,PG,73.0,73.0,2562.0,532.0,1055.0,0.504,4.0,31.0,0.129,528.0,1024.0,0.516,0.506,284.0,414.0,0.686,78.0,131.0,209.0,624.0,121.0,5.0,270.0,178.0,1352.0,,0.0
1992,25.0,TOT,NBA,PG,42.0,2.0,752.0,117.0,253.0,0.462,1.0,10.0,0.1,116.0,243.0,0.477,0.464,73.0,107.0,0.682,13.0,50.0,63.0,172.0,25.0,9.0,68.0,78.0,308.0,,0.0
1992,25.0,MIA,NBA,PG,5.0,2.0,98.0,16.0,31.0,0.516,0.0,1.0,0.0,16.0,30.0,0.533,0.516,5.0,7.0,0.714,1.0,5.0,6.0,19.0,4.0,0.0,8.0,10.0,37.0,,0.0
1992,25.0,BOS,NBA,PG,37.0,0.0,654.0,101.0,222.0,0.455,1.0,9.0,0.111,100.0,213.0,0.469,0.457,68.0,100.0,0.68,12.0,45.0,57.0,153.0,21.0,9.0,60.0,68.0,271.0,,0.0
1993,26.0,BOS,NBA,PG,79.0,36.0,1932.0,264.0,530.0,0.498,6.0,29.0,0.207,258.0,501.0,0.515,0.504,84.0,150.0,0.56,65.0,97.0,162.0,508.0,49.0,10.0,161.0,166.0,618.0,,0.0
1994,27.0,BOS,NBA,PG,78.0,78.0,2789.0,425.0,919.0,0.462,13.0,56.0,0.232,412.0,863.0,0.477,0.47,177.0,276.0,0.641,70.0,123.0,193.0,683.0,89.0,11.0,233.0,171.0,1040.0,,0.0
1995,28.0,BOS,NBA,PG,65.0,43.0,2048.0,365.0,769.0,0.475,20.0,82.0,0.244,345.0,687.0,0.502,0.488,204.0,296.0,0.689,48.0,122.0,170.0,446.0,80.0,2.0,162.0,152.0,954.0,,0.0
1996,29.0,TOT,NBA,PG,79.0,66.0,2335.0,345.0,685.0,0.504,40.0,110.0,0.364,305.0,575.0,0.53,0.533,160.0,219.0,0.731,55.0,125.0,180.0,436.0,63.0,5.0,194.0,163.0,890.0,,1.0
1996,29.0,BOS,NBA,PG,10.0,4.0,234.0,36.0,84.0,0.429,1.0,7.0,0.143,35.0,77.0,0.455,0.435,25.0,40.0,0.625,6.0,17.0,23.0,39.0,2.0,0.0,29.0,16.0,98.0,,0.0
1996,29.0,MIL,NBA,PG,69.0,62.0,2101.0,309.0,601.0,0.514,39.0,103.0,0.379,270.0,498.0,0.542,0.547,135.0,179.0,0.754,49.0,108.0,157.0,397.0,61.0,5.0,165.0,147.0,792.0,,1.0
1997,30.0,MIL,NBA,PG,79.0,79.0,2316.0,306.0,610.0,0.502,38.0,114.0,0.333,268.0,496.0,0.54,0.533,114.0,171.0,0.667,57.0,136.0,193.0,427.0,78.0,10.0,153.0,191.0,764.0,,0.0
1998,31.0,NJN,NBA,PG,80.0,11.0,1699.0,255.0,515.0,0.495,14.0,46.0,0.304,241.0,469.0,0.514,0.509,115.0,172.0,0.669,52.0,83.0,135.0,319.0,55.0,7.0,110.0,156.0,639.0,,0.0
1999,32.0,LAC,NBA,PG,30.0,19.0,842.0,96.0,219.0,0.438,0.0,11.0,0.0,96.0,208.0,0.462,0.438,55.0,87.0,0.632,16.0,42.0,58.0,124.0,27.0,3.0,61.0,54.0,247.0,,0.0
2001,34.0,NJN,NBA,PG,59.0,7.0,1094.0,122.0,303.0,0.403,8.0,40.0,0.2,114.0,263.0,0.433,0.416,86.0,115.0,0.748,21.0,53.0,74.0,144.0,36.0,4.0,79.0,93.0,338.0,,0.0
