Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2007,8,2679,DEN,Denver Nuggets,21.0,NBA,SG,4.0,47.0,9.3,0.36,0.55,0.27,2.5,19.3,11.0,7.4,4.7,1.6,10.9,27.2,,-0.1,0.1,0.0,-0.04,,-5.3,2.8,-2.6,0.0
2008,8,2679,DEN,Denver Nuggets,22.0,NBA,SG,4.0,108.0,22.8,0.68,0.51,0.56,0.9,6.1,3.4,11.3,1.8,0.0,8.5,22.5,,0.5,0.0,0.5,0.21,,5.9,1.4,7.3,0.3
2009,8,2679,DEN,Denver Nuggets,23.0,NBA,SG,16.0,435.0,16.9,0.56,0.55,0.24,3.0,11.7,7.3,18.0,2.0,0.8,10.8,25.2,,0.6,0.4,1.0,0.11,,2.3,-0.4,1.9,0.4
2010,8,2679,DEN,Denver Nuggets,24.0,NBA,SG,6.0,159.0,12.5,0.52,0.54,0.28,3.8,14.2,8.9,9.7,1.3,1.0,8.6,19.5,,0.2,0.0,0.2,0.06,,0.5,-1.7,-1.2,0.0
2011,8,2679,DEN,Denver Nuggets,25.0,NBA,SF,5.0,76.0,12.0,0.49,0.47,0.24,1.5,13.2,7.3,14.0,1.3,0.0,13.8,34.8,,-0.2,0.0,-0.1,-0.08,,0.5,-1.5,-1.0,0.0
2012,20,2679,NYK,New York Knicks,26.0,NBA,SG,5.0,175.0,5.4,0.38,0.37,0.1,1.3,8.0,4.5,12.6,1.9,0.5,12.2,24.5,,-0.3,0.0,-0.4,-0.1,,-2.9,-0.4,-3.3,-0.1
2013,20,2679,NYK,New York Knicks,27.0,NBA,SG,11.0,351.0,10.7,0.43,0.4,0.26,1.9,16.8,8.8,8.0,1.7,1.4,9.9,27.7,,-0.5,0.6,0.1,0.01,,-0.7,-1.2,-1.9,0.0
2015,6,2679,CLE,Cleveland Cavaliers,29.0,NBA,SG,18.0,560.0,13.5,0.54,0.69,0.1,1.8,14.7,8.4,7.0,1.6,1.5,6.5,18.6,,0.8,0.7,1.5,0.13,,0.9,1.2,2.1,0.6
2016,6,2679,CLE,Cleveland Cavaliers,30.0,NBA,SG,21.0,730.0,12.5,0.61,0.8,0.11,1.1,9.6,5.4,5.8,1.9,0.7,5.3,13.2,,1.4,0.6,2.1,0.14,,0.8,0.9,1.8,0.7
2017,6,2679,CLE,Cleveland Cavaliers,31.0,NBA,SG,18.0,487.0,9.9,0.7,0.81,0.11,1.3,8.4,5.0,3.6,1.3,1.0,10.4,10.6,,0.7,0.3,1.0,0.1,,-0.1,0.6,0.5,0.3
2018,6,2679,CLE,Cleveland Cavaliers,32.0,NBA,SG,22.0,706.0,6.7,0.49,0.64,0.12,1.6,8.6,5.1,5.3,1.6,0.5,8.8,14.1,,-0.1,0.4,0.3,0.02,,-2.3,-0.6,-2.8,-0.2
2020,14,2679,LAL,Los Angeles Lakers,34.0,NBA,SG,10.0,75.0,-3.7,0.38,0.85,0.0,0.0,4.7,2.4,5.3,1.3,0.0,21.2,19.2,,-0.3,0.1,-0.2,-0.14,,-9.6,-2.1,-11.7,-0.2
