Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2012,17,1212,MIL,Milwaukee Bucks,Tobias Harris,1992-07-15,19.0,NBA,SF,42.0,479.0,14.2,0.54,0.14,0.32,6.7,16.8,11.6,7.4,1.4,1.1,13.9,20.6,0.4,0.4,0.9,0.09,-1.0,-0.9,-1.9,0.0
2013,31,1212,TOT,Total After Trade,Tobias Harris,1992-07-15,20.0,NBA,"PF,SF",55.0,1299.0,16.0,0.53,0.21,0.27,6.2,18.6,12.4,8.8,1.3,2.6,10.3,22.1,1.2,1.2,2.4,0.09,0.0,-0.5,-0.5,0.5
2013,17,1212,MIL,Milwaukee Bucks,Tobias Harris,1992-07-15,20.0,NBA,SF,28.0,325.0,13.0,0.54,0.18,0.23,5.4,13.7,9.4,6.4,1.2,1.6,12.5,19.4,0.2,0.3,0.5,0.08,-1.5,-0.6,-2.1,0.0
2013,22,1212,ORL,Orlando Magic,Tobias Harris,1992-07-15,20.0,NBA,PF,27.0,974.0,17.0,0.52,0.22,0.28,6.5,20.2,13.3,9.6,1.3,2.9,9.7,23.1,1.0,0.9,1.9,0.09,0.5,-0.5,0.0,0.5
2014,22,1212,ORL,Orlando Magic,Tobias Harris,1992-07-15,21.0,NBA,PF,61.0,1850.0,16.5,0.54,0.18,0.34,5.4,20.6,13.0,7.7,1.1,1.0,8.7,22.2,2.4,1.7,4.1,0.11,0.0,-0.7,-0.7,0.6
2015,22,1212,ORL,Orlando Magic,Tobias Harris,1992-07-15,22.0,NBA,SF,68.0,2369.0,16.7,0.55,0.25,0.26,3.4,17.3,10.3,8.8,1.5,1.2,9.8,22.5,3.0,1.8,4.8,0.1,1.1,-0.6,0.5,1.5
2016,31,1212,TOT,Total After Trade,Tobias Harris,1992-07-15,23.0,NBA,PF,76.0,2513.0,16.2,0.56,0.27,0.27,4.1,18.6,11.2,10.6,1.3,1.3,9.8,19.3,4.1,2.5,6.6,0.13,1.2,0.3,1.5,2.2
2016,22,1212,ORL,Orlando Magic,Tobias Harris,1992-07-15,23.0,NBA,PF,49.0,1610.0,15.0,0.55,0.28,0.28,4.8,18.9,11.8,9.3,1.5,1.4,11.4,18.9,1.7,1.6,3.3,0.1,0.5,0.1,0.6,1.0
2016,9,1212,DET,Detroit Pistons,Tobias Harris,1992-07-15,23.0,NBA,PF,27.0,903.0,18.2,0.58,0.25,0.26,2.9,18.0,10.2,12.9,1.0,1.0,7.2,20.2,2.3,0.9,3.3,0.17,2.4,0.7,3.1,1.2
2017,9,1212,DET,Detroit Pistons,Tobias Harris,1992-07-15,24.0,NBA,PF,82.0,2567.0,16.9,0.57,0.3,0.21,2.6,15.6,8.8,8.8,1.2,1.3,7.6,21.7,4.0,2.8,6.8,0.13,1.3,0.3,1.6,2.3
2018,31,1212,TOT,Total After Trade,Tobias Harris,1992-07-15,25.0,NBA,PF,80.0,2668.0,17.1,0.56,0.36,0.18,2.4,15.7,9.0,11.8,1.3,1.1,7.4,23.3,4.2,2.5,6.7,0.12,2.3,-0.4,1.9,2.6
2018,9,1212,DET,Detroit Pistons,Tobias Harris,1992-07-15,25.0,NBA,PF,48.0,1563.0,16.7,0.56,0.39,0.19,2.5,15.0,8.6,9.9,1.1,0.9,6.2,23.2,2.6,1.5,4.1,0.12,2.2,-0.5,1.7,1.5
2018,13,1212,LAC,Los Angeles Clippers,Tobias Harris,1992-07-15,25.0,NBA,PF,32.0,1105.0,17.7,0.56,0.33,0.16,2.2,16.8,9.6,14.3,1.6,1.5,9.0,23.5,1.6,1.0,2.6,0.11,2.3,-0.2,2.1,1.2
2019,31,1212,TOT,Total After Trade,Tobias Harris,1992-07-15,26.0,NBA,PF,82.0,2847.0,17.2,0.59,0.31,0.24,2.6,20.8,12.0,12.5,0.8,1.0,9.8,22.8,4.5,2.6,7.1,0.12,2.1,-0.5,1.6,2.6
2019,13,1212,LAC,Los Angeles Clippers,Tobias Harris,1992-07-15,26.0,NBA,PF,55.0,1903.0,18.2,0.6,0.3,0.26,2.1,21.3,12.0,12.5,1.0,1.0,10.3,23.5,3.2,1.8,5.0,0.13,2.7,-0.2,2.4,2.1
2019,23,1212,PHI,Philadelphia 76Ers,Tobias Harris,1992-07-15,26.0,NBA,PF,27.0,944.0,15.3,0.56,0.34,0.22,3.7,19.7,11.9,12.6,0.6,1.1,8.8,21.3,1.2,0.9,2.1,0.1,0.9,-1.0,-0.1,0.5
2020,23,1212,PHI,Philadelphia 76Ers,Tobias Harris,1992-07-15,27.0,NBA,PF,72.0,2469.0,17.2,0.56,0.3,0.18,3.1,19.1,11.1,14.6,1.0,1.4,7.6,23.9,3.5,2.7,6.2,0.12,1.3,-0.5,0.8,1.8
2021,23,1212,PHI,Philadelphia 76Ers,Tobias Harris,1992-07-15,28.0,NBA,PF,39.0,1327.0,20.3,0.6,0.24,0.23,3.8,20.2,12.3,16.7,1.3,2.1,9.8,23.9,2.9,2.0,4.9,0.18,3.1,0.6,3.7,1.9
