Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2017,17,1819,MIL,Milwaukee Bucks,19.0,NBA,C,6.0,116.0,13.6,0.49,0.32,0.36,7.7,12.3,9.8,16.6,2.3,9.1,18.2,18.0,,0.0,0.3,0.2,0.1,,-2.7,4.5,1.8,0.1
2018,17,1819,MIL,Milwaukee Bucks,20.0,NBA,C,6.0,130.0,11.2,0.53,0.71,0.25,5.9,14.6,10.5,5.4,0.8,7.6,11.4,13.1,,0.1,0.2,0.2,0.08,,-1.7,0.7,-1.1,0.0
2019,9,1819,DET,Detroit Pistons,21.0,NBA,PF,4.0,69.0,3.5,0.37,0.46,0.35,5.1,8.4,6.6,8.5,0.0,5.3,9.1,20.0,,-0.2,0.0,-0.2,-0.13,,-7.8,-1.6,-9.4,-0.1
