Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,13,644,SDC,San Diego Clippers,Terry Cummings,"March 15, 1961",21.0,NBA,PF,70.0,69.0,2531.0,9.7,18.6,0.52,0.0,0.0,0.0,9.7,18.6,0.52,4.2,5.9,0.71,4.3,6.3,10.6,2.5,1.8,0.9,2.9,4.2,23.6
1984,13,644,SDC,San Diego Clippers,Terry Cummings,"March 15, 1961",22.0,NBA,PF,81.0,80.0,2907.0,9.1,18.5,0.49,0.0,0.0,0.0,9.1,18.4,0.5,4.7,6.5,0.72,4.0,5.6,9.6,1.7,1.1,0.7,2.7,3.7,23.0
1985,17,644,MIL,Milwaukee Bucks,Terry Cummings,"March 15, 1961",23.0,NBA,PF,79.0,78.0,2722.0,10.0,20.3,0.5,0.0,0.0,0.0,10.0,20.2,0.5,4.5,6.1,0.74,3.2,6.2,9.5,3.0,1.5,0.9,2.5,3.5,24.6
1986,17,644,MIL,Milwaukee Bucks,Terry Cummings,"March 15, 1961",24.0,NBA,PF,82.0,82.0,2669.0,9.2,19.4,0.47,0.0,0.0,0.0,9.2,19.4,0.47,3.6,5.4,0.66,3.0,6.4,9.4,2.6,1.6,0.7,2.6,3.8,21.9
1987,17,644,MIL,Milwaukee Bucks,Terry Cummings,"March 15, 1961",25.0,NBA,PF,82.0,77.0,2770.0,9.5,18.5,0.51,0.0,0.0,0.0,9.5,18.5,0.51,3.2,4.9,0.66,2.8,6.3,9.1,3.0,1.7,1.1,2.2,3.8,22.2
1988,17,644,MIL,Milwaukee Bucks,Terry Cummings,"March 15, 1961",26.0,NBA,PF,76.0,76.0,2629.0,9.2,19.1,0.48,0.0,0.0,0.33,9.2,19.0,0.48,3.7,5.6,0.66,2.5,5.1,7.6,2.5,1.1,0.6,2.3,3.8,22.2
1989,17,644,MIL,Milwaukee Bucks,Terry Cummings,"March 15, 1961",27.0,NBA,SF,80.0,78.0,2824.0,9.3,19.9,0.47,0.1,0.2,0.47,9.2,19.7,0.47,4.6,5.9,0.79,3.6,4.7,8.3,2.5,1.4,0.9,2.6,3.4,23.3
1990,27,644,SAS,San Antonio Spurs,Terry Cummings,"March 15, 1961",28.0,NBA,PF,81.0,78.0,2821.0,9.3,19.6,0.48,0.2,0.8,0.32,9.0,18.8,0.48,4.4,5.6,0.78,2.9,5.8,8.6,2.8,1.4,0.7,2.6,3.6,23.2
1991,27,644,SAS,San Antonio Spurs,Terry Cummings,"March 15, 1961",29.0,NBA,PF,67.0,62.0,2195.0,8.2,17.0,0.48,0.1,0.5,0.21,8.1,16.5,0.49,2.7,3.9,0.68,3.2,5.4,8.5,2.6,1.0,0.5,2.1,3.7,19.3
1992,27,644,SAS,San Antonio Spurs,Terry Cummings,"March 15, 1961",30.0,NBA,PF,70.0,67.0,2149.0,8.6,17.6,0.49,0.1,0.2,0.38,8.5,17.4,0.49,3.0,4.2,0.71,4.1,6.4,10.6,1.7,1.0,0.6,1.9,3.5,20.3
