Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1984,8,487,DEN,Denver Nuggets,Howard Carter,1961-10-26,22.0,NBA,SG,55.0,5.0,688.0,9.2,20.0,0.46,0.3,1.2,0.26,8.8,18.8,0.47,3.0,3.9,0.77,2.4,3.0,5.4,4.5,1.2,0.3,2.7,5.1,21.6,102.0,115.0
1985,7,487,DAL,Dallas Mavericks,Howard Carter,1961-10-26,23.0,NBA,SG,11.0,0.0,66.0,2.9,16.9,0.17,0.0,2.2,0.0,2.9,14.7,0.2,0.7,0.7,1.0,0.7,1.5,2.2,2.9,0.7,0.0,5.9,2.9,6.6,40.0,114.0
