Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,28,453,TOR,Toronto Raptors,Jose Calderon,"September 28, 1981",24.0,NBA,SG,64.0,11.0,23.2,2.1,4.9,0.42,0.1,0.7,0.16,2.0,4.2,0.46,0.43,1.2,1.4,0.85,0.5,1.7,2.2,4.5,0.7,0.1,1.6,1.5,5.5
2007,28,453,TOR,Toronto Raptors,Jose Calderon,"September 28, 1981",25.0,NBA,PG,77.0,11.0,21.0,3.4,6.6,0.52,0.3,1.0,0.33,3.1,5.6,0.55,0.55,1.5,1.9,0.82,0.3,1.5,1.7,5.0,0.8,0.1,1.4,1.8,8.7
2008,28,453,TOR,Toronto Raptors,Jose Calderon,"September 28, 1981",26.0,NBA,PG,82.0,56.0,30.3,4.5,8.6,0.52,1.0,2.2,0.43,3.5,6.4,0.55,0.57,1.3,1.5,0.91,0.4,2.5,2.9,8.3,1.1,0.1,1.5,1.6,11.2
2009,28,453,TOR,Toronto Raptors,Jose Calderon,"September 28, 1981",27.0,NBA,PG,68.0,68.0,34.3,4.7,9.5,0.5,1.2,3.0,0.41,3.5,6.5,0.54,0.56,2.2,2.3,0.98,0.2,2.6,2.9,8.9,1.1,0.1,2.1,1.7,12.8
2010,28,453,TOR,Toronto Raptors,Jose Calderon,"September 28, 1981",28.0,NBA,PG,68.0,39.0,26.7,4.0,8.4,0.48,1.0,2.5,0.4,3.0,5.8,0.52,0.54,1.2,1.5,0.8,0.3,1.8,2.1,5.9,0.7,0.1,1.5,2.0,10.3
2011,28,453,TOR,Toronto Raptors,Jose Calderon,"September 28, 1981",29.0,NBA,PG,68.0,55.0,30.9,3.9,8.8,0.44,0.8,2.3,0.36,3.0,6.5,0.47,0.49,1.3,1.5,0.85,0.4,2.5,3.0,8.9,1.2,0.1,2.2,2.1,9.8
2012,28,453,TOR,Toronto Raptors,Jose Calderon,"September 28, 1981",30.0,NBA,PG,53.0,53.0,33.9,4.1,9.0,0.46,1.1,3.0,0.37,3.0,6.0,0.5,0.52,1.1,1.3,0.88,0.4,2.7,3.0,8.8,0.9,0.1,2.0,1.8,10.5
2013,31,453,TOT,Total After Trade,Jose Calderon,"September 28, 1981",31.0,NBA,PG,73.0,58.0,29.6,4.3,8.7,0.49,1.8,3.9,0.46,2.5,4.8,0.52,0.59,1.0,1.1,0.9,0.3,2.1,2.4,7.1,0.8,0.1,1.7,1.4,11.3
2013,28,453,TOR,Toronto Raptors,Jose Calderon,"September 28, 1981",31.0,NBA,PG,45.0,30.0,28.3,4.2,8.8,0.47,1.8,4.1,0.43,2.4,4.8,0.5,0.57,1.0,1.2,0.9,0.3,2.0,2.4,7.4,0.6,0.1,1.7,1.3,11.1
2013,9,453,DET,Detroit Pistons,Jose Calderon,"September 28, 1981",31.0,NBA,PG,28.0,28.0,31.7,4.5,8.5,0.53,1.8,3.5,0.52,2.6,5.0,0.53,0.64,0.9,1.0,0.89,0.2,2.3,2.5,6.6,1.1,0.1,1.8,1.5,11.6
2014,7,453,DAL,Dallas Mavericks,Jose Calderon,"September 28, 1981",32.0,NBA,PG,81.0,81.0,30.5,4.2,9.2,0.46,2.4,5.2,0.45,1.9,4.0,0.46,0.58,0.6,0.8,0.82,0.4,2.0,2.4,4.7,0.9,0.1,1.3,1.7,11.4
2015,20,453,NYK,New York Knicks,Jose Calderon,"September 28, 1981",33.0,NBA,PG,42.0,42.0,30.2,3.5,8.4,0.42,1.4,3.4,0.42,2.1,5.0,0.42,0.5,0.7,0.8,0.91,0.5,2.5,3.0,4.7,0.7,0.0,1.8,1.8,9.1
2016,20,453,NYK,New York Knicks,Jose Calderon,"September 28, 1981",34.0,NBA,PG,72.0,72.0,28.1,2.9,6.3,0.46,1.2,2.8,0.41,1.7,3.5,0.5,0.55,0.6,0.7,0.88,0.3,2.9,3.2,4.1,0.9,0.1,1.2,1.9,7.6
2017,31,453,TOT,Total After Trade,Jose Calderon,"September 28, 1981",35.0,NBA,PG,41.0,13.0,13.1,1.3,3.3,0.41,0.5,1.6,0.31,0.9,1.7,0.5,0.48,0.3,0.3,0.92,0.4,1.4,1.8,2.1,0.3,0.0,1.0,0.9,3.4
2017,14,453,LAL,Los Angeles Lakers,Jose Calderon,"September 28, 1981",35.0,NBA,PG,24.0,11.0,12.2,1.3,3.2,0.42,0.5,1.4,0.35,0.8,1.8,0.46,0.49,0.2,0.2,1.0,0.3,1.4,1.8,2.1,0.3,0.0,1.1,0.9,3.3
2017,1,453,ATL,Atlanta Hawks,Jose Calderon,"September 28, 1981",35.0,NBA,PG,17.0,2.0,14.5,1.4,3.4,0.4,0.5,1.8,0.27,0.9,1.6,0.56,0.47,0.4,0.5,0.88,0.4,1.5,1.9,2.2,0.2,0.0,0.9,0.8,3.6
2018,6,453,CLE,Cleveland Cavaliers,Jose Calderon,"September 28, 1981",36.0,NBA,PG,57.0,32.0,16.0,1.6,3.2,0.5,0.8,1.7,0.46,0.8,1.5,0.55,0.62,0.4,0.5,0.8,0.2,1.2,1.5,2.1,0.5,0.0,0.7,1.4,4.5
2019,9,453,DET,Detroit Pistons,Jose Calderon,"September 28, 1981",37.0,NBA,PG,49.0,0.0,12.9,0.9,2.4,0.38,0.3,1.2,0.25,0.6,1.3,0.49,0.43,0.2,0.2,0.82,0.2,1.0,1.2,2.3,0.3,0.1,0.7,1.3,2.3
