Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,23.0,CLE,NBA,SF,59.0,0.0,630.0,6.5,15.7,0.411,0.1,1.3,0.045,6.4,14.5,0.443,3.8,4.3,0.868,2.1,1.9,4.0,1.5,1.1,0.4,2.6,3.8,16.7
1988,24.0,NYK,NBA,SF,77.0,25.0,1589.0,6.1,14.0,0.435,0.6,2.1,0.28,5.5,11.9,0.463,4.7,5.6,0.841,2.0,1.6,3.6,1.4,1.6,0.2,2.3,4.6,17.5
1989,25.0,NYK,NBA,SF,81.0,80.0,2336.0,7.0,14.7,0.475,1.5,4.4,0.338,5.5,10.3,0.534,4.4,5.4,0.815,1.4,1.7,3.2,2.5,1.7,0.4,2.4,4.0,19.9
1990,26.0,NYK,NBA,SF,80.0,69.0,2277.0,5.9,12.4,0.476,0.7,2.2,0.317,5.2,10.2,0.511,3.8,4.7,0.799,0.9,2.1,3.0,2.8,1.5,0.3,2.3,4.0,16.3
1991,27.0,CHH,NBA,SF,81.0,81.0,2477.0,6.9,14.8,0.47,0.4,1.2,0.357,6.5,13.6,0.48,5.6,6.9,0.809,1.4,2.3,3.7,2.7,1.5,0.2,2.7,4.0,19.9
1992,28.0,CHH,NBA,SF,55.0,55.0,1651.0,6.4,13.5,0.477,0.3,1.0,0.283,6.1,12.5,0.493,5.1,6.7,0.766,1.5,2.4,3.9,3.2,1.5,0.3,2.8,3.9,18.3
1993,29.0,CHH,NBA,SF,64.0,27.0,1471.0,6.8,13.1,0.522,0.3,1.1,0.267,6.5,12.0,0.546,4.7,5.9,0.808,1.8,1.7,3.5,2.9,1.1,0.5,2.2,3.8,18.7
1994,30.0,TOT,NBA,SF,81.0,18.0,1697.0,6.6,14.1,0.471,0.5,1.9,0.267,6.1,12.2,0.503,3.9,4.8,0.809,1.8,2.0,3.8,1.5,1.5,0.6,1.9,4.2,17.6
1994,30.0,CHH,NBA,SF,18.0,18.0,429.0,7.6,14.6,0.523,0.3,1.3,0.25,7.3,13.3,0.551,4.0,5.0,0.814,1.8,3.1,4.9,2.4,1.5,0.4,2.3,3.7,19.6
1994,30.0,NJN,NBA,SF,63.0,0.0,1268.0,6.3,13.9,0.453,0.6,2.1,0.27,5.7,11.8,0.486,3.8,4.7,0.807,1.8,1.6,3.5,1.2,1.4,0.6,1.8,4.3,17.0
1995,31.0,MIL,NBA,SF,82.0,11.0,1896.0,4.3,9.3,0.463,0.9,2.4,0.352,3.4,6.8,0.503,2.6,3.2,0.801,1.4,1.9,3.3,1.7,1.3,0.2,1.6,4.4,12.0
1996,32.0,MIL,NBA,SG,82.0,82.0,2690.0,4.3,8.7,0.495,0.8,2.2,0.377,3.5,6.5,0.534,2.5,3.1,0.802,0.9,1.8,2.7,2.1,1.2,0.2,1.4,3.4,11.9
1997,33.0,MIL,NBA,SF,82.0,4.0,2060.0,4.3,9.6,0.45,0.6,1.7,0.347,3.7,7.8,0.472,3.3,4.3,0.765,1.2,2.1,3.3,2.0,1.3,0.3,2.0,4.5,12.5
1998,34.0,DEN,NBA,SF,74.0,15.0,2176.0,5.7,13.2,0.431,0.6,1.7,0.343,5.1,11.5,0.444,6.0,7.4,0.82,0.8,1.5,2.3,2.3,1.3,0.4,2.4,3.4,18.0
1999,35.0,CLE,NBA,SF,50.0,2.0,949.0,4.0,9.5,0.422,0.9,2.3,0.377,3.1,7.2,0.437,2.6,3.2,0.81,0.6,2.3,2.8,1.6,1.1,0.5,1.6,4.8,11.5
2001,37.0,NJN,NBA,SG,82.0,17.0,2049.0,5.1,12.2,0.419,1.0,3.1,0.335,4.1,9.1,0.447,4.5,5.2,0.855,0.6,2.5,3.1,2.0,1.1,0.2,1.9,4.0,15.7
2002,38.0,DAL,NBA,SF,47.0,17.0,724.0,3.3,7.4,0.453,1.1,2.8,0.386,2.2,4.5,0.495,2.1,2.9,0.724,0.4,2.0,2.4,0.7,1.4,0.2,1.0,4.4,9.8
