Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,27,2265,SAS,San Antonio Spurs,24.0,NBA,PG,5.0,0.0,114.0,21.0,42.0,0.5,2.0,9.0,0.22,19.0,33.0,0.58,0.52,7.0,9.0,0.78,0.0,5.0,5.0,21.0,5.0,0.0,5.0,9.0,51.0
1986,5,2265,CHI,Chicago Bulls,25.0,NBA,PG,3.0,0.0,80.0,7.0,15.0,0.47,0.0,0.0,,7.0,15.0,0.47,0.47,13.0,17.0,0.76,0.0,0.0,0.0,5.0,3.0,0.0,3.0,9.0,27.0
1987,5,2265,CHI,Chicago Bulls,26.0,NBA,PG,3.0,3.0,87.0,11.0,22.0,0.5,3.0,7.0,0.43,8.0,15.0,0.53,0.57,1.0,1.0,1.0,0.0,3.0,3.0,11.0,2.0,0.0,5.0,9.0,26.0
1988,5,2265,CHI,Chicago Bulls,27.0,NBA,PG,10.0,0.0,165.0,20.0,53.0,0.38,2.0,12.0,0.17,18.0,41.0,0.44,0.4,4.0,4.0,1.0,0.0,4.0,4.0,30.0,1.0,1.0,5.0,24.0,46.0
1989,5,2265,CHI,Chicago Bulls,28.0,NBA,PG,16.0,0.0,302.0,37.0,78.0,0.47,5.0,19.0,0.26,32.0,59.0,0.54,0.51,14.0,16.0,0.88,2.0,8.0,10.0,34.0,12.0,0.0,15.0,35.0,93.0
1990,5,2265,CHI,Chicago Bulls,29.0,NBA,PG,15.0,15.0,395.0,37.0,87.0,0.42,4.0,9.0,0.44,33.0,78.0,0.42,0.45,14.0,14.0,1.0,2.0,20.0,22.0,54.0,9.0,0.0,15.0,42.0,92.0
1991,5,2265,CHI,Chicago Bulls,30.0,NBA,PG,17.0,17.0,487.0,62.0,117.0,0.53,2.0,14.0,0.14,60.0,103.0,0.58,0.54,14.0,14.0,1.0,2.0,21.0,23.0,53.0,11.0,0.0,6.0,32.0,140.0
1992,5,2265,CHI,Chicago Bulls,31.0,NBA,PG,22.0,22.0,598.0,73.0,139.0,0.52,12.0,27.0,0.44,61.0,112.0,0.55,0.57,16.0,19.0,0.84,0.0,22.0,22.0,61.0,14.0,1.0,13.0,53.0,174.0
1993,5,2265,CHI,Chicago Bulls,32.0,NBA,PG,19.0,0.0,331.0,35.0,60.0,0.58,15.0,24.0,0.62,20.0,36.0,0.56,0.71,8.0,11.0,0.73,5.0,14.0,19.0,32.0,6.0,1.0,4.0,30.0,93.0
1994,5,2265,CHI,Chicago Bulls,33.0,NBA,PG,9.0,0.0,58.0,3.0,7.0,0.43,0.0,1.0,0.0,3.0,6.0,0.5,0.43,0.0,0.0,,0.0,1.0,1.0,5.0,2.0,0.0,0.0,6.0,6.0
