Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1986,5,2181,CHI,Charlotte Bobcats,22.0,NBA,PF,77.0,1772.0,16.5,0.56,0.01,0.5,15.7,27.1,21.2,10.5,1.8,1.0,21.0,19.2,,1.7,1.6,3.3,0.09,,0.5,-0.9,-0.4,0.7
1987,5,2181,CHI,Charlotte Bobcats,23.0,NBA,PF,82.0,2980.0,14.2,0.49,0.03,0.34,11.2,30.1,20.4,14.3,1.4,0.7,19.8,21.3,,-1.1,4.6,3.5,0.06,,-1.7,-0.3,-2.0,0.0
1988,5,2181,CHI,Charlotte Bobcats,24.0,NBA,PF,82.0,2816.0,15.4,0.54,0.02,0.46,13.4,30.0,21.7,12.0,1.2,0.6,20.5,17.9,,2.0,4.7,6.7,0.11,,-0.5,-0.1,-0.6,1.0
1989,20,2181,NYK,New York Knicks,25.0,NBA,PF,82.0,2604.0,14.8,0.56,0.06,0.3,14.3,22.7,18.4,9.3,1.8,0.3,20.7,17.8,,2.5,3.3,5.7,0.11,,0.1,-0.5,-0.4,1.0
1990,20,2181,NYK,New York Knicks,26.0,NBA,PF,61.0,2196.0,15.9,0.58,0.0,0.44,13.4,23.0,18.4,9.3,1.4,0.4,17.7,17.6,,3.2,2.8,6.0,0.13,,0.3,-0.6,-0.3,0.9
1991,20,2181,NYK,New York Knicks,27.0,NBA,PF,76.0,2739.0,13.6,0.58,0.0,0.51,13.1,25.2,19.3,10.4,1.1,0.4,22.8,15.0,,2.6,3.6,6.2,0.11,,-0.8,-0.2,-1.0,0.7
1992,20,2181,NYK,New York Knicks,28.0,NBA,PF,82.0,2309.0,11.3,0.56,0.01,0.29,12.9,21.8,17.4,7.8,1.5,0.4,21.3,10.9,,1.8,3.9,5.7,0.12,,-1.6,1.1,-0.4,0.9
1993,20,2181,NYK,New York Knicks,29.0,NBA,PF,82.0,2230.0,12.6,0.56,0.0,0.41,14.8,20.3,17.7,8.0,1.9,0.5,19.6,12.3,,2.2,5.1,7.3,0.16,,-1.2,1.9,0.7,1.5
1994,20,2181,NYK,New York Knicks,30.0,NBA,PF,82.0,2932.0,15.3,0.54,0.0,0.41,13.8,23.3,18.6,11.3,1.9,0.4,17.7,16.3,,3.7,6.8,10.5,0.17,,0.1,1.5,1.6,2.6
1995,20,2181,NYK,New York Knicks,31.0,NBA,PF,50.0,1567.0,14.3,0.55,0.03,0.38,12.1,21.0,16.7,12.7,2.0,0.3,18.3,16.4,,1.6,2.9,4.5,0.14,,-0.7,1.3,0.7,1.0
1996,20,2181,NYK,New York Knicks,32.0,NBA,PF,53.0,1775.0,15.1,0.56,0.06,0.47,11.1,19.3,15.3,12.1,1.7,0.6,16.1,16.9,,2.6,3.0,5.6,0.15,,-0.1,1.0,0.9,1.3
1997,20,2181,NYK,New York Knicks,33.0,NBA,PF,80.0,2873.0,14.2,0.55,0.03,0.32,10.6,21.6,16.3,12.7,2.0,0.6,17.7,15.4,,3.1,5.8,8.9,0.15,,-0.4,2.1,1.7,2.7
1998,20,2181,NYK,New York Knicks,34.0,NBA,PF,79.0,2734.0,13.1,0.48,0.01,0.16,9.5,22.3,15.9,12.1,2.4,0.6,14.4,15.0,,1.4,5.6,7.0,0.12,,-1.3,2.3,1.0,2.1
1999,28,2181,TOR,Toronto Raptors,35.0,NBA,PF,50.0,1633.0,10.8,0.48,0.02,0.25,6.7,19.9,13.3,17.1,1.5,1.0,20.9,12.8,,0.7,1.4,2.1,0.06,,-2.2,0.1,-2.2,-0.1
2001,28,2181,TOR,Toronto Raptors,37.0,NBA,PF,78.0,2767.0,11.6,0.44,0.06,0.19,5.6,25.0,15.1,14.6,1.4,1.2,14.0,16.0,,0.2,3.5,3.7,0.06,,-2.2,0.8,-1.4,0.4
2002,5,2181,CHI,Charlotte Bobcats,38.0,NBA,PF,57.0,1383.0,6.6,0.39,0.02,0.11,5.9,23.5,14.5,12.9,1.9,0.6,24.0,12.1,,-1.8,1.3,-0.5,-0.02,,-5.6,0.5,-5.1,-1.1
2003,30,2181,WAS,Washington Wizards,39.0,NBA,C,42.0,514.0,8.3,0.53,0.0,0.62,8.5,16.2,12.3,11.7,1.4,0.9,23.1,8.4,,0.5,0.5,0.9,0.09,,-3.6,0.9,-2.7,-0.1
2004,11,2181,HOU,Houston Rockets,40.0,NBA,PF,7.0,25.0,8.1,0.52,0.0,1.0,0.0,22.4,11.8,13.2,0.0,0.0,10.4,18.4,,0.0,0.0,0.1,0.15,,-6.3,1.6,-4.7,0.0
