Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2005-06,24.0,TOR,NBA,SG,64.0,11.0,1487.0,132.0,312.0,0.423,7.0,43.0,0.163,125.0,269.0,0.465,0.434,78.0,92.0,0.848,30.0,111.0,141.0,288.0,42.0,4.0,101.0,93.0,349.0,,0.0
2006-07,25.0,TOR,NBA,PG,77.0,11.0,1614.0,263.0,505.0,0.521,25.0,75.0,0.333,238.0,430.0,0.553,0.546,117.0,143.0,0.818,21.0,113.0,134.0,387.0,63.0,5.0,110.0,136.0,668.0,,0.0
2007-08,26.0,TOR,NBA,PG,82.0,56.0,2484.0,367.0,707.0,0.519,79.0,184.0,0.429,288.0,523.0,0.551,0.575,109.0,120.0,0.908,34.0,202.0,236.0,678.0,87.0,6.0,126.0,134.0,922.0,,0.0
2008-09,27.0,TOR,NBA,PG,68.0,68.0,2333.0,320.0,644.0,0.497,82.0,202.0,0.406,238.0,442.0,0.538,0.561,151.0,154.0,0.981,16.0,178.0,194.0,607.0,74.0,7.0,143.0,114.0,873.0,,0.0
2009-10,28.0,TOR,NBA,PG,68.0,39.0,1817.0,274.0,568.0,0.482,68.0,171.0,0.398,206.0,397.0,0.519,0.542,83.0,104.0,0.798,23.0,119.0,142.0,404.0,47.0,7.0,99.0,135.0,699.0,,0.0
2010-11,29.0,TOR,NBA,PG,68.0,55.0,2102.0,262.0,596.0,0.44,57.0,156.0,0.365,205.0,440.0,0.466,0.487,88.0,103.0,0.854,30.0,172.0,202.0,605.0,81.0,7.0,148.0,143.0,669.0,,0.0
2011-12,30.0,TOR,NBA,PG,53.0,53.0,1799.0,218.0,477.0,0.457,59.0,159.0,0.371,159.0,318.0,0.5,0.519,60.0,68.0,0.882,19.0,141.0,160.0,468.0,47.0,3.0,104.0,94.0,555.0,,0.0
2012-13,31.0,TOT,NBA,PG,73.0,58.0,2160.0,312.0,635.0,0.491,130.0,282.0,0.461,182.0,353.0,0.516,0.594,72.0,80.0,0.9,20.0,156.0,176.0,518.0,58.0,8.0,126.0,99.0,826.0,,2.0
2012-13,31.0,TOR,NBA,PG,45.0,30.0,1273.0,187.0,398.0,0.47,79.0,184.0,0.429,108.0,214.0,0.505,0.569,47.0,52.0,0.904,14.0,92.0,106.0,333.0,28.0,6.0,75.0,58.0,500.0,,2.0
2012-13,31.0,DET,NBA,PG,28.0,28.0,887.0,125.0,237.0,0.527,51.0,98.0,0.52,74.0,139.0,0.532,0.635,25.0,28.0,0.893,6.0,64.0,70.0,185.0,30.0,2.0,51.0,41.0,326.0,,0.0
2013-14,32.0,DAL,NBA,PG,81.0,81.0,2468.0,341.0,748.0,0.456,191.0,425.0,0.449,150.0,323.0,0.464,0.584,52.0,63.0,0.825,29.0,163.0,192.0,377.0,69.0,11.0,103.0,136.0,925.0,,0.0
2014-15,33.0,NYK,NBA,PG,42.0,42.0,1270.0,147.0,354.0,0.415,59.0,142.0,0.415,88.0,212.0,0.415,0.499,29.0,32.0,0.906,19.0,105.0,124.0,198.0,31.0,0.0,75.0,76.0,382.0,,0.0
2015-16,34.0,NYK,NBA,PG,72.0,72.0,2024.0,209.0,455.0,0.459,84.0,203.0,0.414,125.0,252.0,0.496,0.552,42.0,48.0,0.875,22.0,207.0,229.0,298.0,63.0,7.0,87.0,135.0,544.0,,0.0
2016-17,35.0,TOT,NBA,PG,41.0,13.0,539.0,55.0,134.0,0.41,20.0,64.0,0.313,35.0,70.0,0.5,0.485,11.0,12.0,0.917,15.0,59.0,74.0,88.0,11.0,1.0,41.0,36.0,141.0,,0.0
2016-17,35.0,LAL,NBA,PG,24.0,11.0,292.0,32.0,77.0,0.416,12.0,34.0,0.353,20.0,43.0,0.465,0.494,4.0,4.0,1.0,8.0,34.0,42.0,51.0,7.0,1.0,26.0,22.0,80.0,,0.0
2016-17,35.0,ATL,NBA,PG,17.0,2.0,247.0,23.0,57.0,0.404,8.0,30.0,0.267,15.0,27.0,0.556,0.474,7.0,8.0,0.875,7.0,25.0,32.0,37.0,4.0,0.0,15.0,14.0,61.0,,0.0
2017-18,36.0,CLE,NBA,PG,57.0,32.0,914.0,93.0,185.0,0.503,45.0,97.0,0.464,48.0,88.0,0.545,0.624,24.0,30.0,0.8,14.0,70.0,84.0,117.0,27.0,2.0,41.0,81.0,255.0,,0.0
2018-19,37.0,DET,NBA,PG,49.0,0.0,632.0,45.0,120.0,0.375,14.0,57.0,0.246,31.0,63.0,0.492,0.433,9.0,11.0,0.818,11.0,49.0,60.0,115.0,16.0,3.0,35.0,64.0,113.0,,0.0
