SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,14,LAL,Magic Johnson,28,24,24,965,169,329,0.51,7,14,0.5,162,315,0.51,0.52,132,155,0.85,32,98,130,303,34,4,83,61,477
1988,14,LAL,Byron Scott,26,24,24,897,178,357,0.5,24,55,0.44,154,302,0.51,0.53,90,104,0.86,26,74,100,60,34,5,47,65,470
1988,14,LAL,James Worthy,26,24,24,896,204,390,0.52,1,9,0.11,203,381,0.53,0.52,97,128,0.76,53,86,139,106,33,19,55,58,506
1988,14,LAL,A.C. Green,24,24,18,726,92,169,0.54,0,0,,92,169,0.54,0.54,55,73,0.75,57,118,175,20,11,12,26,61,239
1988,14,LAL,Kareem Abdul-Jabbar,40,24,24,718,141,304,0.46,0,2,0.0,141,302,0.47,0.46,56,71,0.79,49,82,131,36,15,37,46,81,338
1988,14,LAL,Mychal Thompson,33,24,0,615,98,191,0.51,0,0,,98,191,0.51,0.51,36,62,0.58,63,107,170,12,17,21,33,70,232
1988,14,LAL,Michael Cooper,31,24,0,588,54,131,0.41,25,62,0.4,29,69,0.42,0.51,20,27,0.74,15,43,58,66,19,9,21,57,153
1988,14,LAL,Kurt Rambis,29,19,6,186,21,34,0.62,0,0,,21,34,0.62,0.62,9,13,0.69,13,38,51,9,5,2,8,28,51
1988,14,LAL,Tony Campbell,25,15,0,94,18,42,0.43,0,1,0.0,18,41,0.44,0.43,11,16,0.69,4,6,10,5,3,0,5,16,47
1988,14,LAL,Mike Smrek,25,8,0,34,1,5,0.2,0,0,,1,5,0.2,0.2,1,3,0.33,1,5,6,0,1,3,2,4,3
1988,14,LAL,Wes Matthews,28,10,0,27,2,5,0.4,0,1,0.0,2,4,0.5,0.4,8,10,0.8,0,1,1,2,1,0,3,4,12
1988,14,LAL,Milt Wagner,24,5,0,14,2,5,0.4,0,1,0.0,2,4,0.5,0.4,2,2,1.0,0,2,2,3,0,1,0,3,6
