Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2005,5,2425,CHI,Chicago Bulls,Jared Reiner,"April 8, 1982",22.0,NBA,C,19.0,2.0,132.0,3.9,11.8,0.33,0.0,0.0,,3.9,11.8,0.33,0.4,1.6,0.25,5.1,9.8,14.9,0.4,1.2,2.8,3.5,13.8,8.3,,69.0,97.0
2007,17,2425,MIL,Milwaukee Bucks,Jared Reiner,"April 8, 1982",24.0,NBA,C,27.0,2.0,244.0,3.2,9.2,0.35,0.0,0.0,,3.2,9.2,0.35,0.6,2.1,0.3,4.5,10.7,15.1,2.8,1.1,1.3,3.0,9.6,7.0,,80.0,108.0
